"" "NDNS_Anzengruber" "NDNS_Artaria" "NDNS_Bernstein" "NDNS_Boehlau" "NDNS_Boehm" "NDNS_Boy-Ed" "NDNS_Buelow_Herr" "NDNS_Buelow_Verzaubert" "NDNS_Burow" "NDNS_Dingelstedt" "NDNS_Dueringsfeld" "NDNS_Ebner-Eschenbach_Freiherren" "NDNS_Ebner-Eschenbach_Krambambuli" "NDNS_Floerke" "NDNS_Fontane" "NDNS_Franzos" "NDNS_Frapan" "NDNS_Frenzel" "NDNS_Friedmann" "NDNS_Ganghofer" "NDNS_Gaudy" "NDNS_Godin" "NDNS_Gutzkow" "NDNS_Heiberg" "NDNS_Hermann-Pantenius" "NDNS_Heyse" "NDNS_Hirsch" "NDNS_Hoffmann" "NDNS_Hopfen" "NDNS_Jensen" "NDNS_Kirchbach" "NDNS_Kirschner" "NDNS_Kleist" "NDNS_Kulke" "NDNS_Laistner" "NDNS_Lentner" "NDNS_Lindau_Welt" "NDNS_Lindau_Wette" "NDNS_Ludwig" "NDNS_Marbach" "NDNS_Meyer" "NDNS_Mosen" "NDNS_Mosenthal" "NDNS_Mueller" "NDNS_Postl" "NDNS_Putlitz" "NDNS_Puttkammer" "NDNS_Reuter" "NDNS_Rosegger" "NDNS_Rosenthal-Bonin" "NDNS_Saar" "NDNS_Scherr" "NDNS_Schiller" "NDNS_Schoene" "NDNS_Schweichel" "NDNS_Silberstein" "NDNS_Smidt_Feuerschiff" "NDNS_Smidt_Passagiere" "NDNS_Spielhagen" "NDNS_Starklof" "NDNS_Stern" "NDNS_Storm" "NDNS_Trautmann" "NDNS_Vacano" "NDNS_Voss" "NDNS_Weber" "NDNS_Weitbrecht" "NDNS_Widmann" "NDNS_Wildenbruch" "NDNS_Zitelmann"
"NDNS_Anzengruber" 0 1.07963803257184 1.02223504951767 1.03409079181267 1.17577831666849 1.15802221059015 1.10744130770301 1.11678458541847 1.15914585658427 1.10627779758653 1.13489455175085 1.12528185090867 1.29444087116453 1.04319059098647 0.992956340647125 1.12247458840303 1.06699815654355 1.11297279520613 1.02029037933893 1.00665505147222 0.967743828723657 1.24335888950517 1.23545782309498 1.20167281344572 1.06200398234462 1.0836565808987 1.11310611753667 1.28076594327481 1.0886007267492 1.11212116008362 1.11064597153953 1.08886200329313 1.37518862672288 1.04441963714708 0.972678947598762 1.09454454186808 1.17550278331611 1.12582134259309 0.864862485654195 1.20239437464018 1.12725054857514 1.1468390497833 1.04100131015501 1.05404632488626 1.08887816312099 1.20236738116663 1.11512790516063 1.28146051319015 1.06398457149863 1.3601329476282 1.16524691581493 0.929858196926287 1.16375763502217 1.05699173990824 1.06071073545371 1.0205813311479 1.13410507593013 1.30448501564805 1.07453204585124 1.0140884744842 1.26626127935419 1.01336683112408 0.990856547885969 1.11153129295524 1.21015274072765 1.08982799862322 1.14324343502838 1.20312771967472 1.23879963085468 1.16693594260003
"NDNS_Artaria" 1.07963803257184 0 0.941125579616658 0.948709173311464 0.815663765347936 0.938784462160633 1.01073036082065 0.847180841569314 0.930913132165842 0.826556311121647 0.878014098220764 0.876402813278491 1.17954800045091 0.804208091326292 0.942043237791961 0.936329976226287 0.97654853978986 0.820300646435238 0.842012756868394 1.05500161170617 0.874037020963949 0.900553174276339 1.01382380877033 0.861717219661227 0.889666938145107 0.918627307437246 0.947556523627467 1.06264045946023 0.870261320042901 1.00154069176284 0.887301889404564 0.894654382208962 1.23243464644102 0.977060407302402 0.832988518915236 0.916792169809214 0.990148585124507 0.993258609888548 0.956981924433435 1.01256934158235 0.98438576325865 1.03884085060511 1.01073674560608 0.910882450785534 0.933840173355331 0.910529100328105 0.855553277760156 1.41355110745121 1.00245920740976 1.14887964400222 0.9200550446162 0.791682953188171 0.99662825214237 0.922820607950967 0.80458267545506 0.92484566736809 1.09246375030181 1.24516203516616 0.7766448310376 0.857727797159553 1.15722697934438 0.907432206386313 1.09301762781923 0.751088485250221 1.04513943390258 0.846831376466226 1.31787071359489 0.868601920496046 1.01788121950909 0.821729727301582
"NDNS_Bernstein" 1.02223504951767 0.941125579616658 0 0.928313003617106 0.844707628473107 0.918097871493656 1.07230535102415 0.978129419146537 0.971587712760528 0.831065441194216 0.985226411754581 0.846540716728437 1.14224983708827 0.858567728643897 0.90224439624362 0.949204665562512 0.964182765175214 0.835145375745414 0.883738042079373 0.972379752279672 0.868940047837778 0.965948835893558 0.973272539165478 0.973068559875855 0.875266538425286 0.888735818144823 0.996588286385491 0.982621112980204 0.956247888874174 0.997271247134386 0.94417679888848 0.889481177280347 1.14478130523837 0.925987276241848 0.835172915215002 0.851712398316956 0.921337549194275 1.02043415462945 0.971178914252124 0.952179656528726 0.866368863367442 1.04838740390002 0.873001003991236 0.806358776425767 0.941019845247867 0.992186435118597 0.85435642868255 1.2863255801356 0.870907642149963 1.05480439123752 0.990789197113319 0.759454122243518 0.996843812379199 0.994246233503043 0.835862862727343 0.872346730551579 1.03434022364031 1.16815795224222 0.891098071978489 0.887077298322594 1.09615344911297 0.86917049571509 1.01191891195402 0.861084712278867 1.02644707622104 0.856199915710634 1.13376464624692 0.882080147971928 1.01586307812827 0.851021878357995
"NDNS_Boehlau" 1.03409079181267 0.948709173311464 0.928313003617106 0 0.992165480938861 0.977964020544209 0.924951440289467 0.984438188123679 1.00362841752496 0.943221353981914 1.04831740447995 0.916071807301072 1.15569798198664 0.855074135608319 0.86093393028465 1.01739624198941 0.856528286253226 0.986374129430239 0.848108458918048 0.969368103191276 0.935620166354287 1.04912687331909 1.13376928686114 1.03793389271693 0.888121050400766 0.99909829966522 0.933436954898656 1.14299886018462 0.985409101997829 1.08625742712749 0.986823447567918 0.897455595730784 1.18042874319765 1.05696286574544 0.833522034745774 0.997190238067761 1.01497995059735 1.09211385942663 0.983955345213267 1.11609232071161 0.96843350780498 1.0275814252387 0.931599609472541 1.00070071626923 0.987653773478544 1.11076277857145 0.970501633792173 1.37924754027777 0.939478419900307 1.17810850706224 0.972990516714317 0.872232698503385 1.09744296732823 1.01222509951515 0.856903442033681 0.869204450313698 0.990583884164207 1.30816572615508 0.991899779265844 0.915649563025733 1.13311379666227 0.893032080406068 1.02363709936857 0.890512850004539 0.991746038781081 0.891331131043409 1.27487370405977 1.01921922829687 0.969624828120228 0.92221483609396
"NDNS_Boehm" 1.17577831666849 0.815663765347936 0.844707628473107 0.992165480938861 0 0.95918192512398 1.04296388508176 0.953672625240818 0.887664816980894 0.768511498774409 0.947247552361913 0.803541173689471 1.11805731413974 0.82285516706739 0.988185268598186 0.96984090095713 0.943081590504603 0.702884764959924 0.856392437617572 1.08259853675297 0.859105147286378 0.888543948119299 0.851212720115855 0.900582906553456 0.919177524918535 0.87174260358425 1.00789873522955 0.963479600871466 0.882365834898473 1.00773010128085 0.954244454203999 0.826635032283468 1.05377728465098 1.0167617147706 0.855307144770416 0.82376172955049 0.838886367894743 0.995448134317621 1.02491094549993 0.783783293855636 0.840002392116172 1.08928437605359 1.01845369991627 0.8590754126368 0.9350416887287 0.841835719506475 0.846237504991681 1.29011374663392 0.939093411143175 1.01587464454628 0.924385892066999 0.808072833462137 0.93453103177474 0.982438046091312 0.771991814471604 0.906624452571456 1.05818836720197 1.14372818303045 0.818836174021595 0.811181061832546 1.07567590444142 0.905519290645837 1.10958917520523 0.757881465627193 1.01291914094828 0.836288678852485 1.19799172229803 0.725601162586643 0.985449110887111 0.762071620821794
"NDNS_Boy-Ed" 1.15802221059015 0.938784462160633 0.918097871493656 0.977964020544209 0.95918192512398 0 1.11322016288902 0.977822071134783 0.945452129467487 0.897118200916023 0.995940952826392 0.906601260586204 1.25908745390366 0.924347830852437 0.97498354979064 0.958038257908184 0.969275175276032 0.877035287507093 0.908820561016879 1.04774265367775 0.951521970029929 0.974071160569012 1.05205647280348 0.964374331474266 0.90850096166101 0.981074421049889 0.996522055221188 1.13504097452419 0.985424506403558 1.08283537713878 1.00589357050634 0.904060101402771 1.24302302869803 1.0638977413182 0.92240195008105 0.987876344020092 1.03246375223437 0.978074346324871 1.06953492809004 1.0574702739639 0.902888883271588 1.06633756792198 0.961409255008685 0.918842208009752 1.07433958612867 1.01766687212414 0.883542639955159 1.38033942697705 1.0336737756316 1.17577782301022 1.0379531085625 0.878324578143028 1.07589055287351 1.03052346608946 0.881574717501237 1.02468618352102 1.12452478096432 1.22147197039818 0.944140853319836 0.978558860205478 1.14963867778385 0.972616893491252 1.14440610363057 0.884431469573071 1.07714695160893 0.877962149300016 1.28642220212574 0.953775623615209 1.07295018120049 0.839591281357759
"NDNS_Buelow_Herr" 1.10744130770301 1.01073036082065 1.07230535102415 0.924951440289467 1.04296388508176 1.11322016288902 0 1.00786557846407 1.11291733886305 1.01298024359207 1.04214004122798 1.01231896042693 1.25659496941507 0.934523857035799 0.958209182610974 1.12070993438755 0.916159310947365 1.01627735858074 0.942543250589797 1.07167294673077 1.02257656950042 1.08224243551787 1.17713403683548 1.05399014069517 0.98111803907323 1.03619555918893 1.04556755179724 1.18899822676371 1.04708413955499 1.09437780930869 1.07571295529882 1.01101885424511 1.27831535394481 1.11184639242325 0.881291071752804 1.05797246771724 1.07326818344072 1.12781338707897 1.05974133403268 1.15932553746783 1.06348561612447 1.13206478468502 1.03431033707252 1.09774361271147 1.10829019824578 1.11391933163268 1.06401019571287 1.40120738256999 1.09455100694635 1.24831616870065 1.08089033924113 0.977132547036917 1.16779108156852 1.04976005572925 0.925753179091772 0.97973080310532 1.16693162646416 1.35514441180063 1.04772757407468 0.952707511844121 1.17753673709734 1.0197092794 1.15207660127849 0.979707776036814 1.05567316019326 0.932683281822896 1.30319231689253 1.07580503072619 1.00949117690389 0.998065283079836
"NDNS_Buelow_Verzaubert" 1.11678458541847 0.847180841569314 0.978129419146537 0.984438188123679 0.953672625240818 0.977822071134783 1.00786557846407 0 0.992706099110393 0.91966658750754 0.931662293793413 0.947871061794512 1.27460507632802 0.878346995778471 0.971053225662819 0.99671775527238 1.00862142199719 0.924493836227939 0.917067954048368 1.07084314443421 0.92021798411926 0.963411626791568 1.0782853487262 0.924504981363131 0.951832757108044 0.99813903257975 0.980438786836842 1.19609019499195 0.987892426844317 1.04130173515096 0.925020253418071 0.917592329690202 1.33302809472277 1.05973613260855 0.912452099107828 0.982654190007474 1.02769862781463 0.990054438473607 1.06699865541512 1.14483441555865 1.02395319178963 1.0592521763384 1.00651611367154 1.02764841573497 1.00283884241935 0.975358533162024 0.916597468038016 1.43118559203351 1.07170687891207 1.20370800289854 0.957493568346647 0.896834306421991 1.12106268164648 0.914421434754373 0.909154217824563 1.01516530024323 1.16569169021356 1.2354078861941 0.907472978074048 0.903840355128076 1.16419122745854 0.943574924162448 1.14321730757828 0.838960358757769 1.08183742433226 0.923860874578231 1.35059050081453 0.95363285112276 1.01508012618767 0.87087190137745
"NDNS_Burow" 1.15914585658427 0.930913132165842 0.971587712760528 1.00362841752496 0.887664816980894 0.945452129467487 1.11291733886305 0.992706099110393 0 0.872244646641632 1.01262288995223 0.923616760747165 1.21507870796571 0.875913996203823 1.0048586334816 0.99114811430496 1.03720528548509 0.875796739973777 0.903985159234947 1.09946569120005 0.912682094834027 0.977900910853393 0.918235110599826 0.97888957646689 0.991733359708937 0.942859523665351 1.01198782604064 1.08413458882149 0.95261841845595 1.10459194227218 0.989607597655873 0.870233736559925 1.17758324610282 1.01913281460301 0.963108761430213 0.892265490299522 0.964193260212421 1.02916717056161 1.04972927434381 0.97303275967605 0.963522217181763 1.07345437654954 1.00408664854043 0.939142211061427 1.06452931499074 0.972184708320637 0.824067001252302 1.3157238730542 0.969069659588942 1.10156380045389 1.00990184116018 0.839508375685937 1.02563783443875 1.00995002729728 0.851076266832195 0.953348828499207 1.09991146440981 1.19620473242736 0.911525039655359 0.95669367838992 1.20705589186389 0.928861451745254 1.1592891541982 0.850831162218975 1.0902285543666 0.942866917454978 1.24041676489462 0.853859829319052 1.10427268581658 0.850648639827129
"NDNS_Dingelstedt" 1.10627779758653 0.826556311121647 0.831065441194216 0.943221353981914 0.768511498774409 0.897118200916023 1.01298024359207 0.91966658750754 0.872244646641632 0 0.885248766096007 0.77516129468003 1.14019483495428 0.773408582449217 0.918374170496076 0.918823978947453 0.923898311764104 0.727186495700207 0.812231551501089 0.993788510695429 0.822855526428865 0.906553218195202 0.919611030537983 0.916945033393866 0.845802617927698 0.876009834133371 0.951466934918979 0.98807012602652 0.870757554287849 0.960720324955926 0.892730901629523 0.792259646653265 1.14481184834054 0.957034978684734 0.834272618909732 0.811619017539119 0.862291999092244 0.938298236638615 1.01375560271284 0.870535752500251 0.835725340190017 1.01635198772624 0.935138702687818 0.80178350530343 0.925480806693392 0.927554698669623 0.772116456732625 1.31487023790442 0.93950154592098 1.04075633613594 0.908133632124158 0.764697503307729 0.972223427074932 0.959369796701839 0.757710422162396 0.876576106580772 1.01789926093838 1.15428076755503 0.821702756792578 0.779971793845924 1.08471638239372 0.887200472351213 1.06955214766736 0.721606906282369 1.00869330904543 0.78257240071939 1.22026221762091 0.790443272000602 0.956020115329883 0.763034651320669
