"word" "word.freq" "doc.freq"
"10071" "gemaches" 1 1
"10072" "orangenbäumen" 2 1
"10073" "terasse" 1 1
"10074" "hinterhof" 1 1
"10075" "hauptthor" 1 1
"10076" "illumination" 2 2
"10077" "verstellen" 11 11
"10078" "gesellschaftsdame" 2 2
"10079" "dachraum" 1 1
"10080" "suche" 9 9
"10081" "vergittert" 1 1
"10082" "terrasse" 40 25
"10083" "thürchen" 2 2
"10084" "frauenkleid" 1 1
"10085" "bespritzen" 7 7
"10086" "frauenschuhen" 1 1
"10087" "blutbefleckt" 4 4
"10088" "chirurg" 6 6
"10089" "vitteleschi" 3 3
"10090" "dolchstichen" 2 2
"10091" "riss" 7 7
"10092" "bemeistern" 4 4
"10093" "körbchen" 2 2
"10094" "hinaufsteigen" 5 5
"10095" "wundarzt" 10 3
"10096" "wundärzte" 1 1
"10097" "unfall" 12 11
"10098" "lachlust" 1 1
"10099" "savelli-catanzaras" 2 2
"10100" "gouverneur" 15 12
"10101" "bediente" 17 15
"10102" "belügen" 9 9
"10103" "vado" 1 1
"10104" "bür" 1 1
"10105" "romagna" 12 10
"10106" "schleppen" 22 21
"10107" "weiberkleider" 1 1
"10108" "vorüberschritt" 1 1
"10109" "schimpfen" 14 12
"10110" "carbonari" 14 8
"10111" "ohrfeige" 14 13
"10112" "bajonettstichen" 1 1
"10113" "bajonettstich" 1 1
"10114" "verletzt" 9 8
"10115" "terrassenfenster" 1 1
"10116" "menschenfreundlichkeit" 2 2
"10117" "gipfel" 22 20
"10118" "zukommend" 2 2
"10119" "erröthenden" 1 1
"10120" "liebeserklärung" 4 4
"10121" "hingebende" 2 2
"10122" "erguss" 6 6
"10123" "zügeln" 7 7
"10124" "bitterste" 1 1
"10125" "hergeben" 11 11
"10126" "ansbliebe" 1 1
"10127" "fußbreit" 2 2
"10128" "vorgenommen" 1 1
"10129" "übersteigen" 13 13
"10130" "manneswürde" 1 1
"10131" "scrupeln" 1 1
"10132" "feige" 16 13
"10133" "wirksam" 4 4
"10134" "abschrecken" 11 10
"10135" "geringe" 2 2
"10136" "wiederhallte" 4 4
"10137" "nachklang" 3 3
"10138" "beinflußte" 1 1
"10139" "handlungsweise" 5 5
"10140" "brescia" 1 1
"10141" "municipalen" 1 1
"10142" "stadtthor" 2 2
"10143" "brescianer" 1 1
"10144" "tagesanbruch" 20 19
"10145" "übernah" 3 3
"10146" "geldmittel" 1 1
"10147" "österreich" 3 3
"10148" "asdrubale's" 1 1
"10149" "barbare" 6 6
"10150" "amerika" 8 6
"10151" "landchirurg" 1 1
"10152" "zukunstsgedanken" 1 1
"10153" "verfliegen" 2 2
"10154" "bad" 8 8
"10155" "poretta" 1 1
"10156" "verordnen" 8 8
"10157" "absteigen" 15 15
"10158" "deinetwillen" 2 2
"10159" "grunden" 1 1
"10160" "entehrtes" 1 1
"10161" "mantel" 69 55
"10162" "eigenartig" 3 3
"10163" "gesiebt" 1 1
"10164" "fortgehe" 1 1
"10165" "räsonirt" 1 1
"10166" "bauernweib" 1 1
"10167" "thätest" 5 5
"10168" "ermordung" 12 10
"10169" "carabinieri" 19 13
"10170" "gensdarmen" 16 15
"10171" "kirchenstaat" 2 2
"10172" "waffenführung" 1 1
"10173" "standesunterschied" 5 4
"10174" "davontragen" 3 3
"10175" "bergkirche" 1 1
"10176" "angelus" 1 1
"10177" "glöckner" 1 1
"10178" "carbonari-verschwörung" 1 1
"10179" "eremit" 1 1
"10180" "opium" 2 2
"10181" "einschläfern" 5 5
"10182" "anführer" 10 9
"10183" "zun" 1 1
"10184" "murat's" 2 2
"10185" "liberar" 1 1
"10186" "italia" 1 1
"10187" "barbari" 1 1
"10188" "macchiavelli" 1 1
"10189" "alfieri" 2 2
"10190" "einreichen" 4 4
"10191" "lesung" 1 1
"10192" "bethätigen" 2 2
"10193" "vernachlässigt" 1 1
"10194" "zechinen" 5 4
"10195" "zuschuss" 2 2
"10196" "corfu" 2 2
"10197" "verfertigen" 4 4
"10198" "verzeichniß" 3 3
"10199" "einzelheit" 21 21
"10200" "befassen" 8 8
"10201" "glücken" 7 7
"10202" "beanspruchen" 2 2
"10203" "lahmlegen" 1 1
"10204" "vaterlandsliebe" 4 3
"10205" "empören" 11 11
"10206" "anderwärts" 5 5
"10207" "erringen" 5 5
"10208" "anschlag" 5 5
"10209" "misslingen" 5 5
"10210" "verhängnißvolles" 1 1
"10211" "zitbringen" 1 1
"10212" "nöthige" 11 11
"10213" "reisevorbereitung" 2 2
"10214" "kammerfrauen" 7 5
"10215" "rechnungsbuches" 1 1
"10216" "verschworen" 1 1
"10217" "anzeige" 7 7
"10218" "cardinal-legaten" 1 1
"10219" "grandseigneur" 1 1
"10220" "maskirt" 4 4
"10221" "kaufmannsfrau" 1 1
"10222" "grünbedeckten" 1 1
"10223" "verschanzen" 4 4
"10224" "weghielt" 1 1
"10225" "carabinierpatrouillen" 1 1
"10226" "verschwiegen" 4 4
"10227" "bezahlt" 3 3
"10228" "heuchlerin" 2 2
"10229" "umstellen" 5 5
"10230" "festungsgefängniß" 1 1
"10231" "abführen" 5 4
"10232" "brunnen" 17 15
"10233" "nebenmann" 1 1
"10234" "straßenecke" 4 4
"10235" "dorfpriester" 1 1
"10236" "zettet" 1 1
"10237" "schurke" 21 20
"10238" "grenzenlosesten" 1 1
"10239" "einleiten" 6 6
"10240" "vorbringen" 10 10
"10241" "officiell" 3 3
"10242" "werkzeug" 11 11
"10243" "polizeiminister" 4 3
"10244" "kündigen" 7 7
"10245" "commission" 4 3
"10246" "cardinälen" 1 1
"10247" "ravenna" 1 1
"10248" "cagliostro" 1 1
"10249" "kneifen" 6 6
"10250" "officiellen" 2 2
"10251" "entflammen" 8 8
"10252" "leibrock" 1 1
"10253" "tagesbericht" 1 1
"10254" "angeklagte" 27 15
"10255" "vatikan" 1 1
"10256" "unterkunft" 1 1
"10257" "artilleriesoldat" 1 1
"10258" "schwierigere" 1 1
"10259" "catanzara" 5 4
"10260" "vergnügung" 10 10
"10261" "gewissensbiß" 3 3
"10262" "foltern" 3 3
"10263" "langsamkeit" 3 3
"10264" "geschäftsführer" 2 2
"10265" "dunsten" 1 1
"10266" "vorbehalt" 3 3
"10267" "verurtheilung" 5 5
"10268" "hinrichten" 3 3
"10269" "città-castellana" 2 2
"10270" "karren" 3 3
"10271" "entmuthigt" 4 4
"10272" "veilchenstrauß" 2 2
"10273" "cari" 3 2
"10274" "almosenier" 1 1
"10275" "festsetzen" 10 10
"10276" "beichtvater" 12 11
"10277" "ultra-partei" 1 1
"10278" "allerehrgeizigsten" 1 1
"10279" "zusammensetzen" 3 3
"10280" "vorstand" 2 2
"10281" "vertheidigten" 5 4
"10282" "erdenklich" 4 4
"10283" "todesart" 4 4
"10284" "abhackung" 1 1
"10285" "abgehackt" 1 1
"10286" "richterspruch" 5 5
"10287" "überbringen" 9 9
"10288" "verurtheilten" 7 7
"10289" "fanatiker" 2 2
"10290" "mord" 58 51
"10291" "erwähnt" 13 13
"10292" "begnadigung" 6 5
"10293" "schellen" 6 6
"10294" "mehrmals" 15 15
"10295" "blödsinnig" 6 6
"10296" "bequemen" 4 4
"10297" "auskleiden" 10 7
"10298" "hitze" 22 22
"10299" "zusammengewickelt" 1 1
"10300" "mousselinvorhang" 1 1
"10301" "abzeichnen" 7 7
"10302" "blutjung" 1 1
"10303" "losdrücken" 2 2
"10304" "monsignore" 6 3
"10305" "westentasche" 2 2
"10306" "canapé" 1 1
"10307" "untersucht" 1 1
"10308" "gemäßigt" 3 3
"10309" "hitzkopf" 1 1
"10310" "überlegener" 2 2
"10311" "einschmeichelnd" 9 9
"10312" "begnadigen" 4 3
"10313" "anschlagen" 8 8
"10314" "erzürnt" 2 2
"10315" "catanzara's" 1 1
"10316" "himmelblau" 6 6
"10317" "silbergalonnirten" 1 1
"10318" "hinreißend" 6 6
"10319" "schützling" 8 8
"10320" "verwerfen" 6 5
"10321" "limonadeflasche" 1 1
"10322" "krystallglas" 1 1
"10323" "bonbonnière" 1 1
"10324" "chokoladeplätzchen" 1 1
"10325" "vergiften" 7 7
"10326" "hocherstaunt" 1 1
"10327" "reine" 13 13
"10328" "belohnung" 10 7
"10329" "blutvergießen" 2 2
"10330" "zeitpunkt" 4 4
"10331" "vergossen" 7 6
"10332" "einwendung" 9 9
"10333" "brauch" 17 16
"10334" "decret" 2 2
"10335" "motu" 1 1
"10336" "proprio" 1 1
"10337" "unterzeichnete" 2 2
"10338" "schiffszwieback" 1 1
"10339" "weisung" 4 4
"10340" "speise" 15 14
"10341" "durchfahrt" 1 1
"10342" "vorauseilen" 1 1
"10343" "kerkermeister" 4 4
"10344" "begünstigung" 4 3
"10345" "gefängnißkapelle" 2 1
"10346" "einwilligen" 5 4
"10347" "gefängnißwärter" 6 3
"10348" "frühe" 13 13
"10349" "complott" 3 3
"10350" "gefoltert" 1 1
"10351" "sündigen" 7 7
"10352" "hufschlag" 8 8
"10353" "carabinieripferde" 1 1
"10354" "gefangenenkarren" 1 1
"10355" "herunterhoben" 1 1
"10356" "belasten" 5 5
"10357" "qualvoll" 10 10
"10358" "altarlampe" 1 1
"10359" "oel" 9 9
"10360" "grabmäler" 2 2
"10361" "fledermaus" 5 4
"10362" "laterne" 42 24
"10363" "spitzig" 6 6
"10364" "bittrerer" 1 1
"10365" "entschlagen" 2 2
"10366" "verlockten" 1 1
"10367" "rathschlägen" 4 4
"10368" "gehör" 9 8
"10369" "dreißigjährig" 2 2
"10370" "behandlung" 22 20
"10371" "religiös" 20 19
"10372" "umwandlung" 5 5
"10373" "lebenszweck" 1 1
"10374" "heldenthum" 3 3
"10375" "andrerseits" 12 12
"10376" "vorstrecken" 4 4
"10377" "national-gütern" 1 1
"10378" "zurückbezahlen" 1 1
"10379" "zerschmettern" 8 8
"10380" "pietro's" 1 1
"10381" "feile" 2 1
"10382" "nothgedrungen" 2 2
"10383" "angesichts" 11 11
"10384" "björnstjerne" 1 1
"10385" "björnson" 1 1
"10386" "norwegische" 1 1
"10387" "passarge" 2 2
"10388" "thalweitung" 1 1
"10389" "gelegen" 15 14
"10390" "niedergange" 1 1
"10391" "felswand" 10 9
"10392" "sonnenhügel" 2 2
"10393" "schnee" 45 35
"10394" "schmelzen" 10 9
"10395" "haugianer" 3 3
"10396" "lese" 11 11
"10397" "bibel" 15 12
"10398" "taufkapelle" 1 1
"10399" "syvert" 1 1
"10400" "synnöv" 4 2
"10401" "menschengedenken" 2 2
"10402" "sonnenhügelhofe" 1 1
"10403" "aufwachsen" 7 7
"10404" "pfarrer" 92 61
"10405" "slave-bent" 1 1
"10406" "schelte" 3 3
"10407" "kanzel" 2 2
"10408" "lamm" 12 8
"10409" "zicklein" 2 2
"10410" "ferkel" 4 3
"10411" "zustoßen" 9 9
"10412" "speciell" 3 3
"10413" "zugehören" 2 2
"10414" "thale" 20 20
"10415" "felsgebirg" 1 1
"10416" "tannengehege" 1 1
"10417" "eigenthümers" 2 2
"10418" "mitgewesen" 2 2
"10419" "cantonnirt" 1 1
"10420" "tannenzapfen" 1 1
"10421" "beschatten" 11 11
"10422" "holsteinfahrer" 1 1
"10423" "eigenthümer" 15 13
"10424" "althergebracht" 4 4
"10425" "familientradition" 1 1
"10426" "ungefährdet" 1 1
"10427" "rauflust" 1 1
"10428" "gerte" 4 4
"10429" "nöthigte" 10 10
"10430" "holzscheit" 2 2
"10431" "umwerfen" 6 6
"10432" "schwanz" 7 7
"10433" "aufsicht" 7 7
"10434" "ankleiden" 17 16
"10435" "begütigen" 2 2
"10436" "prügel" 5 5
"10437" "wortkarg" 2 2
"10438" "heu" 9 6
"10439" "einbringen" 10 9
"10440" "sitzest" 3 3
"10441" "gaffst" 1 1
"10442" "knuff" 1 1
"10443" "miethete" 4 4
"10444" "herumkommen" 1 1
"10445" "kleinknecht" 2 2
"10446" "krach" 1 1
"10447" "armvoll" 2 2
"10448" "holz" 26 23
"10449" "scheit" 3 3
"10450" "trampeln" 2 2
"10451" "trollbraut" 1 1
"10452" "fegen" 8 8
"10453" "glotzest" 1 1
"10454" "hahn" 18 16
"10455" "herumkriechen" 1 1
"10456" "pah" 9 9
"10457" "ausplatzte" 1 1
"10458" "kalb" 5 5
"10459" "sauer" 12 12
"10460" "saufen" 1 1
"10461" "verschreiben" 8 8
"10462" "grübelst" 1 1
"10463" "bach" 29 23
"10464" "genade" 1 1
"10465" "christenthum" 2 2
"10466" "kari" 3 2
"10467" "schaurig" 1 1
"10468" "mühle" 13 7
"10469" "mahlen" 3 3
"10470" "holzschuh" 14 9
"10471" "troll" 7 6
"10472" "klemmen" 2 2
"10473" "schützenpeter" 1 1
"10474" "hocken" 5 5
"10475" "kriechen" 15 14
"10476" "katechismus" 10 9
"10477" "mahnung" 6 6
"10478" "schneeball" 1 1
"10479" "tanne" 14 12
"10480" "speicher" 15 11
"10481" "raute" 4 2
"10482" "schneewehe" 1 1
"10483" "stuben-uhr" 1 1
"10484" "sonnig" 9 9
"10485" "schneedecke" 2 2
"10486" "daliegen" 5 5
"10487" "anlachte" 2 2
"10488" "entzwei" 7 7
"10489" "schornstein" 21 15
"10490" "frohgemuth" 2 2
"10491" "mahl" 16 16
"10492" "kirchenbesucher" 1 1
"10493" "hausflur" 15 12
"10494" "stubenuhr" 2 2
"10495" "löffel" 10 10
"10496" "erschrecklicher" 1 1
"10497" "goldkönigin" 2 2
"10498" "wiese" 32 27
"10499" "klee" 3 3
"10500" "wiesenklee" 1 1
"10501" "ditteli" 2 1
"10502" "dutteli" 2 1
"10503" "deide" 2 1
"10504" "heide" 6 5
"10505" "perlkönigin" 1 1
"10506" "backe" 14 12
"10507" "vaterunser" 5 5
"10508" "untersetzen" 2 2
"10509" "schlenkern" 2 2
"10510" "zottig" 2 2
"10511" "hervorquoll" 1 1
"10512" "malitiöser" 1 1
"10513" "schielend" 3 3
"10514" "dummkoller" 2 1
"10515" "scheu" 32 31
"10516" "eingeängstigt" 2 2
"10517" "scheuen" 18 18
"10518" "geradeso" 1 1
"10519" "feuersprühenden" 2 2
"10520" "stramm" 5 5
"10521" "zukehren" 6 6
"10522" "pariren" 1 1
"10523" "donnerstimme" 3 3
"10524" "zusammenfuhr" 3 3
"10525" "füllung" 2 2
"10526" "zertrümmernd" 1 1
"10527" "abschwächen" 2 2
"10528" "schneefrei" 1 1
"10529" "wolf" 18 17
"10530" "zerrissen" 17 17
"10531" "fortschleppen" 2 2
"10532" "knieete" 1 1
"10533" "schluck" 8 8
"10534" "fließen" 39 39
"10535" "platschen" 1 1
"10536" "dagewesen" 6 6
"10537" "siebensache" 4 4
"10538" "schlitten" 7 4
"10539" "beschmieren" 1 1
"10540" "husten" 16 16
"10541" "aslak's" 1 1
"10542" "amtmann" 5 4
"10543" "holdselige" 2 2
"10544" "vergällen" 1 1
"10545" "drob" 1 1
"10546" "hausmutter" 3 3
"10547" "grütze" 2 2
"10548" "hausvater" 3 3
"10549" "miesekätzchen" 1 1
"10550" "schlecken" 1 1
"10551" "rahm" 3 2
"10552" "lecken" 3 3
"10553" "tätzchen" 1 1
"10554" "forschen" 17 17
"10555" "examinirt" 1 1
"10556" "einfrieden" 1 1
"10557" "orgelklang" 1 1
"10558" "norwegisch" 3 3
"10559" "bauwerk" 3 3
"10560" "thurm" 17 14
"10561" "aufragen" 1 1
"10562" "glockenklang" 2 1
"10563" "sonntagsmorgen" 3 2
"10564" "zurückwerfen" 8 8
"10565" "ideenverbindung" 1 1
"10566" "glattgestriegelte" 1 1
"10567" "einläuten" 1 1
"10568" "funkelnagelneu" 2 2
"10569" "jubelklang" 1 1
"10570" "heimgehen" 5 5
"10571" "glockengeläut" 3 3
"10572" "orgelspiel" 1 1
"10573" "altarbild" 1 1
"10574" "heerde" 16 13
"10575" "gebirge" 14 14
"10576" "thaufrischen" 1 1
"10577" "felsvorsprunge" 1 1
"10578" "übertönen" 5 5
"10579" "jugendgenossen" 1 1
"10580" "schüssel" 30 25
"10581" "dampfen" 3 3
"10582" "sonntagsabend" 1 1
"10583" "kirchenglocke" 1 1
"10584" "strophe" 10 9
"10585" "gesangbuche" 3 3
"10586" "thaltiefe" 1 1
"10587" "luure" 1 1
"10588" "gebirgsthal" 1 1
"10589" "confirmanden" 5 4
"10590" "winkend" 1 1
"10591" "breitschulterig" 1 1
"10592" "sittenreinheit" 2 2
"10593" "verderbniß" 2 2
"10594" "ermüdend" 2 2
"10595" "gewimmel" 3 3
"10596" "gemeinde" 25 20
"10597" "eingetretene" 1 1
"10598" "hinsehen" 7 7
"10599" "frauenstuhl" 4 4
"10600" "lichtblonde" 1 1
"10601" "goldschnitt" 1 1
"10602" "zusammengelegt" 5 5
"10603" "gelbbuntes" 1 1
"10604" "jemehr" 1 1
"10605" "anstarren" 12 11
"10606" "unnickte" 1 1
"10607" "hinzufallen" 1 1
"10608" "knirps" 3 3
"10609" "bube" 22 17
"10610" "hafersack" 1 1
"10611" "schemel" 8 8
"10612" "einnicken" 4 4
"10613" "puff" 2 2
"10614" "ducken" 6 5
"10615" "prügeln" 10 10
"10616" "aeltern" 5 5
"10617" "endchen" 5 5
"10618" "stutzen" 9 9
"10619" "unhold" 1 1
"10620" "vorsetzen" 6 6
"10621" "abgemerkt" 1 1
"10622" "gehend" 4 4
"10623" "zipfel" 7 7
"10624" "taschentuches" 1 1
"10625" "spuken" 6 4
"10626" "jesu" 4 4
"10627" "speien" 4 4
"10628" "spucken" 3 3
"10629" "stärkste" 4 4
"10630" "randi" 2 2
"10631" "wirthschaft" 10 10
"10632" "erschöpfend" 2 2
"10633" "lammen" 1 1
"10634" "schwein" 19 16
"10635" "wunderschön" 9 9
"10636" "klügste" 4 4
"10637" "prahlen" 8 8
"10638" "abgewöhnen" 4 4
"10639" "rückkunft" 2 2
"10640" "halsen" 2 2
"10641" "schneehuhn" 1 1
"10642" "rauferei" 4 4
"10643" "vermittlerin" 2 2
"10644" "zank" 3 3
"10645" "prügelei" 1 1
"10646" "goldblondes" 1 1
"10647" "gesichtsfarbe" 7 7
"10648" "wohlgewachsen" 2 2
"10649" "aufregen" 19 18
"10650" "schulmeister" 15 11
"10651" "schlechthin" 2 2
"10652" "religionsunterricht" 3 3
"10653" "sechzehnt" 4 4
"10654" "pfarrhause" 3 3
"10655" "hereinriefen" 1 1
"10656" "schlüpftest" 1 1
"10657" "wegkapern" 1 1
"10658" "spötterei" 2 2
"10659" "pfarrhof" 1 1
"10660" "schlägerei" 6 4
"10661" "vorausgehen" 2 2
"10662" "streitende" 3 3
"10663" "vertheidigte" 3 3
"10664" "mitgehen" 3 3
"10665" "ausschelten" 3 3
"10666" "vermittlerrolle" 1 1
"10667" "pfarrerfamilie" 1 1
"10668" "pfarrhofe" 1 1
"10669" "ingrid's" 5 5
"10670" "einpflanzen" 3 3
"10671" "wolkenflor" 1 1
"10672" "überziehen" 10 10
"10673" "zirpen" 12 11
"10674" "heuschrecke" 1 1
"10675" "nebelmeer" 1 1
"10676" "balzen" 1 1
"10677" "auerhahn" 1 1
"10678" "käuzchens" 1 1
"10679" "wasserfall" 3 3
"10680" "richtweg" 1 1
"10681" "giebelstube" 3 3
"10682" "arbeitsgeräth" 1 1
"10683" "spaten" 13 10
"10684" "beet" 2 2
"10685" "pfarrgarten" 1 1
"10686" "giebelfenster" 2 1
"10687" "bellen" 19 16
"10688" "krähen" 11 8
"10689" "morgenlied" 1 1
"10690" "beetes" 1 1
"10691" "gartenzaun" 3 3
"10692" "sputete" 1 1
"10693" "heimführe" 1 1
"10694" "milchgefäße" 4 3
"10695" "scheuerten" 1 1
"10696" "tanzplatz" 3 2
"10697" "chorstuhle" 2 2
"10698" "umgehen" 33 30
"10699" "vermuthen" 9 9
"10700" "tanzvergnügen" 1 1
"10701" "selbstverständliche" 2 2
"10702" "schwirren" 6 6
"10703" "ausgetheilt" 1 1
"10704" "säterhütten" 7 7
"10705" "auffahrt" 1 1
"10706" "rothbraune" 1 1
"10707" "heidekraut" 3 3
"10708" "baumkrone" 2 2
"10709" "grünen" 1 1
"10710" "zeltdach" 2 2
"10711" "lufthauch" 4 4
"10712" "blätterdach" 2 2
"10713" "schwingung" 2 2
"10714" "birke" 12 11
"10715" "fichte" 22 7
"10716" "schwächling" 2 2
"10717" "war't" 1 1
"10718" "fächelte" 3 3
"10719" "pech" 2 2
"10720" "ergraut" 2 2
"10721" "hinwegsehen" 1 1
"10722" "ausgestreckt" 13 13
"10723" "herabsenkte" 1 1
"10724" "ahorn" 1 1
"10725" "haarbusch" 1 1
"10726" "klafterdicke" 1 1
"10727" "abgeästelt" 1 1
"10728" "starkgliedrige" 1 1
"10729" "zeh" 13 13
"10730" "zehe" 16 15
"10731" "weide" 19 17
"10732" "verschämt" 3 3
"10733" "hopfen" 1 1
"10734" "hinaufrankte" 2 2
"10735" "bärtig" 7 7
"10736" "unerreichbar" 3 3
"10737" "ästelt" 1 1
"10738" "ausland" 11 11
"10739" "blutfleck" 4 4
"10740" "kahl" 17 17
"10741" "frühlingszeit" 1 1
"10742" "schattig" 10 10
"10743" "urwald" 3 3
"10744" "bergspitze" 1 1
"10745" "zustreben" 2 2
"10746" "weiher" 1 1
"10747" "meise" 5 3
"10748" "mittagsschlaf" 1 1
"10749" "klebrig" 1 1
"10750" "horst" 1 1
"10751" "rührendes" 3 3
"10752" "abschiedslied" 1 1
"10753" "sperlingen" 2 1
"10754" "sumpfe" 1 1
"10755" "drossel" 4 2
"10756" "esche" 2 2
"10757" "migräne" 8 6
"10758" "specht" 5 4
"10759" "aste" 2 2
"10760" "königsfichte" 1 1
"10761" "heitren" 1 1
"10762" "umkreis'te" 2 2
"10763" "weihrauch" 8 8
"10764" "fichtengeschlechte" 1 1
"10765" "adlernest" 1 1
"10766" "worüber" 15 15
"10767" "vortrat" 2 2
"10768" "rasen" 19 18
"10769" "mitschuldig" 1 1
"10770" "schreiend" 5 5
"10771" "adlerneste" 1 1
"10772" "tralala" 4 2
"10773" "triumlire" 1 1
"10774" "flimmerst" 1 1
"10775" "triumlit" 1 1
"10776" "triumlang" 1 1
"10777" "mitkommen" 5 5
"10778" "rinde" 6 6
"10779" "abschälte" 2 2
"10780" "verwegen" 8 8
"10781" "schooße" 11 11
"10782" "raufen" 4 4
"10783" "abschälen" 1 1
"10784" "schneiden" 33 33
"10785" "nordhaug" 22 16
"10786" "unwillig" 5 5
"10787" "erleuchtete" 1 1
"10788" "fagerlin" 1 1
"10789" "saatfeld" 1 1
"10790" "kelleros" 1 1
"10791" "säter" 1 1
"10792" "aufblickte" 3 3
"10793" "entwinden" 5 5
"10794" "haidekraut" 5 3
"10795" "harren" 11 11
"10796" "getreide" 14 12
"10797" "granlidenmühle" 1 1
"10798" "granlidenfluß" 1 1
"10799" "sack" 34 23
"10800" "zugebunden" 1 1
"10801" "granlidsäterhütten" 1 1
"10802" "landschaft" 24 21
"10803" "umkränzen" 2 2
"10804" "urwalde" 3 3
"10805" "wildniß" 11 11
"10806" "abringen" 3 3
"10807" "granlidenhof" 2 2
"10808" "säterweiden" 2 2
"10809" "run" 1 1
"10810" "rauchfleisch" 1 1
"10811" "duckend" 1 1
"10812" "besinnend" 3 3
"10813" "wehend" 5 5
"10814" "missgönnen" 2 2
"10815" "gedeckt" 6 6
"10816" "paarweis" 2 2
"10817" "kauern" 7 7
"10818" "masche" 4 4
"10819" "plagst" 1 1
"10820" "takt" 9 8
"10821" "fortziehen" 6 6
"10822" "stillsitzen" 3 3
"10823" "springtanz" 2 2
"10824" "trippelnd" 3 3
"10825" "fuchs" 10 8
"10826" "birkenstumpf" 3 1
"10827" "haide" 14 5
"10828" "sumpf" 12 8
"10829" "hui" 1 1
"10830" "hei" 4 2
"10831" "tanzest" 1 1
"10832" "immerfort" 9 9
"10833" "loslassen" 13 13
"10834" "klatschen" 22 22
"10835" "walzen" 3 3
"10836" "haukelidfjeld" 1 1
"10837" "dunkelt's" 1 1
"10838" "himmelszelt" 1 1
"10839" "umkreisen" 6 6
"10840" "slave-bent's" 1 1
"10841" "halberschrocken" 1 1
"10842" "jauchzer" 1 1
"10843" "wiederklang" 1 1
"10844" "echo" 26 16
"10845" "luur" 1 1
"10846" "wähnen" 12 11
"10847" "gabel" 13 11
"10848" "nordhaug-acker" 1 1
"10849" "stemmen" 9 9
"10850" "thiere" 32 23
"10851" "abhang" 25 23
"10852" "bäumen" 10 9
"10853" "stehn" 4 4
"10854" "hinabgefallen" 1 1
"10855" "abgrunde" 8 8
"10856" "sprungweise" 1 1
"10857" "umherlag" 1 1
"10858" "beschädigen" 4 4
"10859" "umsomehr" 1 1
"10860" "gebiss" 5 5
"10861" "festhaltend" 4 4
"10862" "peitsche" 17 14
"10863" "schenkel" 3 3
"10864" "vordersüßen" 1 1
"10865" "peitschenstiels" 1 1
"10866" "wiehernd" 2 2
"10867" "schnob" 3 3
"10868" "schaum" 16 15
"10869" "racker" 1 1
"10870" "kröte" 4 4
"10871" "beben" 21 18
"10872" "hieb" 9 9
"10873" "geschwungen" 6 5
"10874" "schielen" 5 5
"10875" "unklug" 6 6
"10876" "losschlugst" 1 1
"10877" "ausspannen" 5 5
"10878" "greifend" 4 4
"10879" "tretend" 3 3
"10880" "losbekam" 1 1
"10881" "scheußlich" 10 9
"10882" "beschmutzen" 4 4
"10883" "verzotteltes" 1 1
"10884" "wachstuch" 1 1
"10885" "überbiegen" 1 1
"10886" "schlaff" 5 5
"10887" "lumpenhändler" 2 2
"10888" "hetzen" 4 4
"10889" "hochzeitsschmaus" 1 1
"10890" "zweistöckig" 1 1
"10891" "wohnhaus" 4 4
"10892" "geröthete" 1 1
"10893" "gestreut" 1 1
"10894" "wälzen" 13 12
"10895" "hochzeitsgast" 4 4
"10896" "umringte" 3 3
"10897" "bier" 16 10
"10898" "finstres" 2 2
"10899" "lumpen-aslak" 1 1
"10900" "schulkamerad" 5 5
"10901" "hochzeitsbiere" 1 1
"10902" "schnurren" 5 5
"10903" "kalkpfeife" 1 1
"10904" "rittlings" 3 3
"10905" "krug" 15 13
"10906" "brautführer" 6 5
"10907" "zigeunerweibe" 1 1
"10908" "sigrid" 1 1
"10909" "lier" 1 1
"10910" "svend" 1 1
"10911" "trom" 1 1
"10912" "melschläger" 1 1
"10913" "lustige" 2 2
"10914" "hemdsärmel" 3 3
"10915" "rauchend" 10 10
"10916" "herabhängen" 3 3
"10917" "bettende" 2 2
"10918" "liegende" 2 2
"10919" "mästen" 3 3
"10920" "weitgeöffnetem" 1 1
"10921" "verschlucken" 5 5
"10922" "hofbesitzer" 1 1
"10923" "nichtsnutzig" 10 7
"10924" "bankert" 1 1
"10925" "lumpenpack" 1 1
"10926" "gehöft" 12 12
"10927" "lohe" 1 1
"10928" "darinnen" 5 5
"10929" "zigeunerweib" 1 1
"10930" "siefort" 1 1
"10931" "zuchthaus" 1 1
"10932" "regnen" 10 9
"10933" "wegstehlen" 2 2
"10934" "rücklings" 2 2
"10935" "flennen" 2 2
"10936" "gräulich" 4 4
"10937" "spielmann" 4 3
"10938" "umstimmen" 2 2
"10939" "pflock" 5 5
"10940" "holzschuppen" 1 1
"10941" "wagenschuppen" 1 1
"10942" "weinende" 1 1
"10943" "häuschen" 20 17
"10944" "beklommener" 2 2
"10945" "birthe" 1 1
"10946" "geathmet" 1 1
"10947" "verschmähtest" 1 1
"10948" "brustbeschwerden" 1 1
"10949" "mitempfand" 1 1
"10950" "losgingst" 1 1
"10951" "fortginge" 1 1
"10952" "husmand" 1 1
"10953" "fiedel" 1 1
"10954" "sprechende" 5 5
"10955" "rothverweinten" 1 1
"10956" "wiedererkennen" 10 9
"10957" "dämmern" 10 10
"10958" "steig" 8 8
"10959" "rohe" 2 2
"10960" "derbe" 1 1
"10961" "gaul" 8 8
"10962" "stehende" 4 4
"10963" "auszubiegen" 1 1
"10964" "überfahren" 1 1
