"word" "word.freq" "doc.freq"
"581" "rollten" 26 26
"582" "ungerströmen" 1 1
"583" "langen" 310 289
"584" "tischen" 19 16
"585" "lockigen" 7 7
"586" "häuptern" 9 9
"587" "bänken" 8 8
"588" "wilde" 121 109
"589" "natur" 274 235
"590" "erinnerungen" 46 44
"591" "alter" 303 274
"592" "wuth" 113 103
"593" "mischte" 38 38
"594" "barockes" 1 1
"595" "spiel" 154 136
"596" "ernst" 309 271
"597" "wehmüthigen" 7 7
"598" "abschiedsfestes" 1 1
"599" "präsides" 1 1
"600" "geschäft" 123 112
"601" "ordnung" 157 149
"602" "aufgegeben" 24 23
"603" "thronte" 4 4
"604" "blasse" 33 32
"605" "jüngling" 174 137
"606" "schwarze" 161 132
"607" "augen" 1802 1281
"608" "ströme" 11 11
"609" "weines" 20 20
"610" "aufregung" 87 84
"611" "vorangehenden" 1 1
"612" "auftritte" 13 13
"613" "wildes" 44 42
"614" "gegossen" 8 8
"615" "unsicherer" 8 8
"616" "stimme" 708 596
"617" "zechlied" 1 1
"618" "fürst" 29 27
"619" "thoren" 25 25
"620" "saufen" 4 4
"621" "auserkoren" 2 2
"622" "erschienen" 101 96
"623" "fürstlich" 5 5
"624" "bedienen" 18 18
"625" "thorn" 1 1
"626" "polenland" 1 1
"627" "bruder" 365 245
"628" "oginski" 2 2
"629" "vermuthlich" 33 32
"630" "mächtig" 76 76
"631" "narrenreich" 1 1
"632" "pfefferkuchen" 1 1
"633" "unterscheiden" 30 30
"634" "mißverständniß" 5 5
"635" "zündete" 31 30
"636" "blitzartig" 1 1
"637" "rex" 3 2
"638" "polonorum" 1 1
"639" "hallte" 7 6
"640" "saal" 65 61
"641" "überträufende" 1 1
"642" "begeisterung" 55 51
"643" "abreisenden" 3 3
"644" "gesprochen" 227 210
"645" "geschrieen" 9 9
"646" "getrunken" 55 49
"647" "herrlichen" 44 43
"648" "großmüthigen" 5 5
"649" "eigenschaften" 51 48
"650" "flammenstrahlen" 1 1
"651" "sternen" 18 17
"652" "gefahren" 93 90
"653" "krone" 39 37
"654" "wahlreich" 1 1
"655" "gezücktem" 1 1
"656" "säbel" 35 28
"657" "tisch" 315 264
"658" "schwingend" 8 8
"659" "haupte" 60 56
"660" "sitzenden" 11 11
"661" "hob" 230 217
"662" "linken" 65 63
"663" "gefüllte" 3 2
"664" "glas" 156 123
"665" "patria" 2 2
"666" "landsleute" 29 28
"667" "schuft" 10 10
"668" "weigert" 5 5
"669" "noster" 2 1
"670" "wilder" 56 52
"671" "jubel" 52 51
"672" "jünglinge" 49 38
"673" "blanken" 27 27
"674" "säbeln" 1 1
"675" "dröhnenden" 10 10
"676" "ehrbaren" 12 12
"677" "besprochen" 17 17
"678" "weinglühenden" 2 2
"679" "jünglingen" 6 6
"680" "wirklichkeit" 49 45
