"word" "word.freq" "doc.freq"
"9559" "verzauberung" 3 3
"9560" "frühlingsthauen" 1 1
"9561" "grundmauer" 2 2
"9562" "schärfe" 27 27
"9563" "unterducken" 1 1
"9564" "davonbleiben" 1 1
"9565" "klosterfräulein" 1 1
"9566" "windelweich" 1 1
"9567" "wetterlich" 1 1
"9568" "arbeitsleute" 1 1
"9569" "vorzeigung" 1 1
"9570" "nachlassen" 43 43
"9571" "lustfahrt" 4 4
"9572" "brautpaar" 40 37
"9573" "erstgeborene" 4 4
"9574" "zeugmachers" 1 1
"9575" "messingrosen" 1 1
"9576" "pferdezäume" 1 1
"9577" "kenntlich" 11 11
"9578" "bräutlichen" 3 3
"9579" "deß" 26 22
"9580" "frühlingsjungen" 1 1
"9581" "nebelhaft" 4 4
"9582" "verschwommen" 3 3
"9583" "umziehen" 15 15
"9584" "ergrünenden" 1 1
"9585" "draus" 15 15
"9586" "zwitschernd" 8 8
"9587" "emporhoben" 3 3
"9588" "niederzusinken" 3 3
"9589" "weichmüthiger" 1 1
"9590" "meisterleut" 2 1
"9591" "redlich" 95 93
"9592" "rabe" 21 18
"9593" "hinreden" 2 2
"9594" "gutheit" 3 3
"9595" "umschmeißen" 1 1
"9596" "abgrunde" 11 9
"9597" "vorüberführen" 2 2
"9598" "gemüthsart" 16 15
"9599" "unberechenbar" 8 8
"9600" "scheidekünstler" 1 1
"9601" "gemüthe" 54 53
"9602" "herausplaudern" 1 1
"9603" "fallstrick" 4 4
"9604" "bewältigen" 18 18
"9605" "seelengut" 1 1
"9606" "bräutlicher" 2 2
"9607" "täuflings" 1 1
"9608" "verabreden" 31 30
"9609" "sondem" 1 1
"9610" "liebkosen" 16 16
"9611" "taufschmause" 1 1
"9612" "schwiegersohn" 106 93
"9613" "schwäher" 14 7
"9614" "beschwichtigt" 2 2
"9615" "gewissensschreie" 1 1
"9616" "beglückte" 2 2
"9617" "verschenken" 19 19
"9618" "korallenschnur" 3 3
"9619" "gestrüppe" 5 5
"9620" "blume" 368 294
"9621" "nachhausefahren" 4 4
"9622" "umarmt" 2 2
"9623" "schreckenvoll" 3 3
"9624" "vierundzwanzigstes" 2 2
"9625" "pferdemarkte" 1 1
"9626" "alljährlich" 17 16
"9627" "geldgurte" 5 2
"9628" "gespann" 11 11
"9629" "charabank" 1 1
"9630" "herunterkommen" 12 12
"9631" "abfallen" 27 26
"9632" "verlohnt" 4 4
"9633" "diebshehler" 4 4
"9634" "abbringen" 18 18
"9635" "hinstellend" 2 2
"9636" "umschnalle" 1 1
"9637" "selbstverrätherisch" 1 1
"9638" "unterlande" 1 1
"9639" "wonnig" 11 11
"9640" "buchenwald" 4 4
"9641" "knospenfeuchten" 1 1
"9642" "obstbaum" 17 14
"9643" "hinfahren" 7 7
"9644" "trübsinn" 29 27
"9645" "aufreizen" 8 8
"9646" "dreinsprechen" 1 1
"9647" "pferdelenken" 1 1
"9648" "hinabging" 10 10
"9649" "mick" 1 1
"9650" "geflissentlich" 18 18
"9651" "ungeschickt" 58 56
"9652" "aufbegehren" 5 5
"9653" "schimpfwort" 11 11
"9654" "zufriedenstellen" 3 3
"9655" "heimfahren" 10 10
"9656" "landesgegenden" 1 1
"9657" "waffengattung" 3 2
"9658" "gewoge" 6 6
"9659" "fels" 26 21
"9660" "bedachtsam" 15 15
"9661" "ertheilte" 23 23
"9662" "bündig" 18 17
"9663" "hindurchgedrängt" 1 1
"9664" "nachsage" 2 2
"9665" "hochfahrend" 6 6
"9666" "schweigsamkeit" 7 6
"9667" "ehrenschmuck" 1 1
"9668" "befangenheit" 30 28
"9669" "braue" 57 55
"9670" "brauen" 71 67
"9671" "scharfblick" 6 6
"9672" "schlummernd" 28 28
"9673" "aufbegehrend" 1 1
"9674" "abbeißen" 5 5
"9675" "bub" 30 24
"9676" "bringst's" 2 1
"9677" "seelenstimmung" 5 5
"9678" "wahrhaft" 101 100
"9679" "ansteckende" 1 1
"9680" "schadenfroh" 25 24
"9681" "gezerr" 1 1
"9682" "appell" 9 9
"9683" "kasern" 1 1
"9684" "kaserne" 3 3
"9685" "abschreiten" 6 6
"9686" "aufdrängen" 11 11
"9687" "umfriedetes" 1 1
"9688" "kraftlos" 21 20
"9689" "kindheit" 81 79
"9690" "rathgeber" 15 15
"9691" "hirte" 42 34
"9692" "pfeifend" 25 25
"9693" "rauchend" 24 22
"9694" "bedeutsam" 28 27
"9695" "anstellig" 7 7
"9696" "pünktlich" 30 30
"9697" "kunstfertigkeit" 4 4
"9698" "pfifferling" 7 5
"9699" "traumwandlerisch" 1 1
"9700" "thätigkeiten" 3 3
"9701" "obhut" 34 34
"9702" "umsichtig" 14 14
"9703" "energisch" 57 53
"9704" "loskaufe" 1 1
"9705" "beschloßen" 2 2
"9706" "feldwebel" 11 9
"9707" "gespannt" 89 86
"9708" "selbstgefühle" 3 3
"9709" "wildbad" 4 2
"9710" "loslassend" 5 5
"9711" "scharmuziren" 2 2
"9712" "verstärkt" 11 10
"9713" "herrscherplan" 1 1
"9714" "unruhvollen" 1 1
"9715" "verhetzt" 1 1
"9716" "umschnallen" 4 4
"9717" "saat" 31 30
"9718" "gesäet" 9 8
"9719" "erinnerlichen" 1 1
"9720" "unachtsam" 8 6
"9721" "maulfaul" 2 2
"9722" "branntweinhandel" 1 1
"9723" "betreiben" 62 58
"9724" "vertrieb" 4 4
"9725" "einspänner" 4 4
"9726" "geschäftsgenosse" 1 1
"9727" "ackerpferde" 3 3
"9728" "kutschenpferde" 1 1
"9729" "kutsch" 2 2
"9730" "zacker" 1 1
"9731" "zwinkernd" 3 3
"9732" "bezüglichkeit" 1 1
"9733" "versessen" 1 1
"9734" "feindschaft" 26 23
"9735" "punktum" 3 3
"9736" "umzug" 9 9
"9737" "marktpferde" 1 1
"9738" "gewühl" 45 43
"9739" "bärenmäßige" 1 1
"9740" "getrauen" 53 52
"9741" "pferdeschwanz" 3 3
"9742" "zustehen" 10 10
"9743" "zaghaftigkeit" 7 7
"9744" "verwünschen" 34 34
"9745" "ehrenstellung" 1 1
"9746" "zugesellen" 8 8
"9747" "pferdeverständiger" 1 1
"9748" "viergespann" 3 2
"9749" "gleichgezeichneter" 1 1
"9750" "braune" 30 26
"9751" "bedrängen" 17 17
"9752" "herzuttat" 1 1
"9753" "geis" 1 1
"9754" "guldenstückle" 1 1
"9755" "ausstechen" 6 6
"9756" "besehet" 1 1
"9757" "bezahl's" 1 1
"9758" "geißel" 7 7
"9759" "heiser" 72 69
"9760" "brandgeld" 1 1
"9761" "weglaufen" 8 8
"9762" "d'ran" 4 4
"9763" "streitende" 9 9
"9764" "sündengute" 1 1
"9765" "rautenwirthssohne" 1 1
"9766" "schüttelnd" 24 23
"9767" "lumpenpack" 5 5
"9768" "hundebagage" 1 1
"9769" "sitzst" 2 2
"9770" "beschimpfen" 18 15
"9771" "höllisch" 54 49
"9772" "anstiften" 22 18
"9773" "brandstifter-vater" 1 1
"9774" "betteln" 29 26
"9775" "sündengut" 1 1
"9776" "fresset's" 1 1
"9777" "ersticket" 1 1
"9778" "blütenduftigen" 1 1
"9779" "sonnenschein" 87 85
"9780" "blütenkelch" 2 2
"9781" "erlaben" 1 1
"9782" "betrüben" 67 63
"9783" "verwünschend" 8 8
"9784" "breitlingen" 2 2
"9785" "selbstverachtenden" 1 1
"9786" "birnbaum" 21 17
"9787" "wegrain" 2 2
"9788" "anhatte" 2 2
"9789" "brautringe" 1 1
"9790" "abgerissen" 29 29
"9791" "untreu" 18 16
"9792" "fünfundzwanzigstes" 2 2
"9793" "nachzubringen" 2 2
"9794" "nebengäßchen" 2 2
"9795" "durchhäuser" 1 1
"9796" "niedergeschlagenem" 2 2
"9797" "geschwätz" 36 35
"9798" "farb" 22 12
"9799" "schnauben" 28 28
"9800" "entballte" 1 1
"9801" "claviertasten" 1 1
"9802" "zusammenzwirnen" 1 1
"9803" "gäns" 13 8
"9804" "anmessen" 14 14
"9805" "denk's" 1 1
"9806" "demüthig" 56 52
"9807" "behalt's" 2 2
"9808" "erbitterte" 2 2
"9809" "weichmüthige" 4 4
"9810" "überliefern" 27 27
"9811" "oberflächlich" 27 27
"9812" "eilbote" 1 1
"9813" "zusammenspannen" 1 1
"9814" "vergleich" 40 38
"9815" "zehrgeld" 2 2
"9816" "erwacht" 18 18
"9817" "müd" 14 14
"9818" "anrieth" 2 2
"9819" "rasten" 23 22
"9820" "hervorbrechen" 13 13
"9821" "zündend" 5 5
"9822" "marktleute" 2 2
"9823" "prophetisch" 13 12
"9824" "sehergabe" 1 1
"9825" "treib's" 4 3
"9826" "herzgrube" 2 2
"9827" "vererb" 1 1
"9828" "ererben" 8 8
"9829" "aufschreiben" 11 10
"9830" "tödte" 21 11
"9831" "zaubermittel" 5 4
"9832" "angethane" 2 2
"9833" "zauberberg" 1 1
"9834" "geheimnißvollen" 47 46
"9835" "abstandssumme" 1 1
"9836" "auswanderung" 4 4
"9837" "erledigt" 2 2
"9838" "gemeindeschäfer" 1 1
"9839" "voraussagen" 13 13
"9840" "gestopft" 5 5
"9841" "vierspännig" 4 4
"9842" "daherfuhr" 2 2
"9843" "vorbeirollten" 1 1
"9844" "gewärtig" 23 23
"9845" "schafseele" 1 1
"9846" "aufsätzigkeit" 1 1
"9847" "niederringen" 2 2
"9848" "mildern" 40 39
"9849" "gewöhnt" 11 11
"9850" "umherfuhr" 2 2
"9851" "angebundenes" 1 1
"9852" "stückle" 2 2
"9853" "staunenswerth" 1 1
"9854" "vorrrückte" 1 1
"9855" "gewitterverkündend" 1 1
"9856" "kellerkälte" 2 2
"9857" "eisklumpen" 2 2
"9858" "gänshaut" 1 1
"9859" "schwurfinger" 2 2
"9860" "gellend" 46 46
"9861" "weißen" 8 8
"9862" "wund" 35 33
"9863" "gesteh" 11 9
"9864" "säh" 9 9
"9865" "auszuzanken" 1 1
"9866" "zusatz" 15 15
"9867" "schwurfingern" 1 1
"9868" "trauervollen" 2 2
"9869" "abgestorben" 4 4
"9870" "bänderverzierte" 1 1
"9871" "tannenbaum" 7 7
"9872" "hoffnungsreichsten" 1 1
"9873" "rautenkranzsohn" 5 3
"9874" "sechsundzwanzigstes" 1 1
"9875" "wochenlang" 18 18
"9876" "bemerktesten" 1 1
"9877" "frappant" 2 2
"9878" "heilend" 6 6
"9879" "urbild" 10 9
"9880" "selbstbewusst" 18 18
"9881" "bauernthums" 1 1
"9882" "anziehend" 35 34
"9883" "ästhetisch" 14 14
"9884" "buchferne" 1 1
"9885" "verharren" 25 25
"9886" "ueberhebung" 5 5
"9887" "vorzugsweise" 21 20
"9888" "armenbad" 1 1
"9889" "freistellen" 3 3
"9890" "beseligen" 8 8
"9891" "hofbesitzer" 5 5
"9892" "voraussetzung" 20 20
"9893" "feme" 1 1
"9894" "wohlthätige" 13 13
"9895" "überströmte" 5 5
"9896" "herztreu" 1 1
"9897" "mußt's" 4 4
"9898" "überführen" 6 6
"9899" "kurhause" 2 2
"9900" "untersuchungshaft" 3 3
"9901" "grundrecht" 2 2
"9902" "abgestellt" 1 1
"9903" "adelige" 5 5
"9904" "darauffolgend" 1 1
"9905" "badeaufenthaltes" 1 1
"9906" "umgebung" 159 153
"9907" "bauernhaube" 1 1
"9908" "bewältigend" 3 3
"9909" "haarflechten" 5 5
"9910" "aufgenestelt" 1 1
"9911" "farbenschillernden" 1 1
"9912" "sonnenschirm" 8 7
"9913" "anschaffen" 28 26
"9914" "gesellschaftlich" 34 30
"9915" "firmelung" 1 1
"9916" "missionär" 40 25
"9917" "schweiz" 35 31
"9918" "rollwagen" 2 2
"9919" "umhergeführt" 1 1
"9920" "priesterlich" 16 14
"9921" "ansprache" 19 19
"9922" "dienstgefällig" 1 1
"9923" "eifervoller" 1 1
"9924" "halsbinde" 14 14
"9925" "hervorbrach" 9 9
"9926" "frauenkreis" 1 1
"9927" "wohltönend" 4 4
"9928" "pantöffelein" 1 1
"9929" "brodiren" 1 1
"9930" "eifervollen" 1 1
"9931" "vortrag" 43 39
"9932" "verständnißreichen" 1 1
"9933" "unverwandt" 66 65
"9934" "redner" 26 22
"9935" "seelenheil" 14 13
"9936" "verwahrlosen" 4 4
"9937" "jungfrauenbunde" 1 1
"9938" "beitreten" 2 2
"9939" "manierlichsten" 1 1
"9940" "weihevoll" 5 5
"9941" "vorziehen" 36 36
"9942" "bannkreise" 1 1
"9943" "leichtigkeit" 25 25
"9944" "badeleben" 1 1
"9945" "abhaltungen" 2 2
"9946" "kastanie" 23 22
"9947" "zuhörerkreise" 1 1
"9948" "missionärs" 3 3
"9949" "niedergeschlagen" 49 49
"9950" "musiken" 1 1
"9951" "schäkernd" 5 5
"9952" "hüpfende" 1 1
"9953" "oberhand" 17 16
"9954" "blumenbekränzten" 2 2
"9955" "abreis'te" 8 8
"9956" "gutartig" 5 5
"9957" "abstoßend" 11 11
"9958" "hoffährtigen" 1 1
"9959" "mitmachen" 26 25
"9960" "erübrigen" 9 9
"9961" "hauspfosten" 1 1
"9962" "zurückhaltend" 41 39
"9963" "beständigkeit" 1 1
"9964" "kurhausball" 1 1
"9965" "blumenstrauß" 23 22
"9966" "zuvorkommen" 25 25
"9967" "beachtend" 3 3
"9968" "wohlgekämmten" 2 2
"9969" "furche" 26 21
"9970" "bürste" 6 6
"9971" "avancirenden" 1 1
"9972" "glatze" 5 4
"9973" "strauß" 65 49
"9974" "geber" 9 9
"9975" "zerzupfen" 1 1
"9976" "lebenskreis" 5 5
"9977" "lenksam" 4 4
"9978" "amtmännin" 1 1
"9979" "regierungsräthin" 1 1
"9980" "höhere" 17 13
"9981" "geringere" 10 10
"9982" "begnügen" 81 80
"9983" "amtsverwesers" 1 1
"9984" "linke" 91 88
"9985" "merkmal" 13 13
"9986" "blumenduftigen" 1 1
"9987" "tückisch" 33 33
"9988" "verehrer" 23 23
"9989" "kirren" 1 1
"9990" "zugreifen" 24 21
"9991" "zweitenmal" 13 13
"9992" "unerklärlich" 45 44
"9993" "bestallung" 1 1
"9994" "vertretend" 1 1
"9995" "staatsanwalt" 25 14
"9996" "gewillt" 5 5
"9997" "verlustig" 6 6
"9998" "übernehmend" 1 1
"9999" "erziehungs-institut" 1 1
"10000" "schnellbleiche" 1 1
"10001" "rechen" 38 36
"10002" "vorhatte" 12 12
"10003" "kreisstadt" 13 11
"10004" "froste" 4 4
"10005" "abgestorbenheit" 1 1
"10006" "getröstete" 2 2
"10007" "körperleiden" 1 1
"10008" "siebenundzwanzigstes" 1 1
"10009" "bescheidentlich" 7 7
"10010" "herablassen" 16 15
"10011" "erdgeborenen" 1 1
"10012" "staatsmann" 8 8
"10013" "abgethan" 35 35
"10014" "schild" 45 43
"10015" "schirm" 44 37
"10016" "orden" 29 25
"10017" "bettelbrief" 1 1
"10018" "orten" 36 36
"10019" "hochtrabend" 4 4
"10020" "hochverehrt" 6 6
"10021" "unbeantwortet" 8 8
"10022" "erfreulich" 34 31
"10023" "ungelenk" 10 10
"10024" "redeweise" 12 12
"10025" "erbaulich" 15 15
"10026" "darthat" 3 3
"10027" "kümmerniß" 6 6
"10028" "ausschütten" 32 32
"10029" "stumpf" 41 41
"10030" "vorhersagung" 1 1
"10031" "rüsten" 42 39
"10032" "durchheizte" 1 1
"10033" "missbehagen" 7 7
"10034" "gemahnen" 12 12
"10035" "sklaverei" 8 8
"10036" "unabwendbar" 3 3
"10037" "stolzirende" 1 1
"10038" "tagelöhner" 13 11
"10039" "haufenweise" 3 3
"10040" "verarbeitung" 1 1
"10041" "schuppe" 28 26
"10042" "schuppen" 35 31
"10043" "säge" 7 6
"10044" "schrillen" 3 3
"10045" "einschnitt" 6 6
"10046" "scheites" 1 1
"10047" "gelangend" 2 2
"10048" "schrille" 2 2
"10049" "kurzathmige" 2 2
"10050" "durchschnitt" 1 1
"10051" "wohlig" 8 7
"10052" "durchströmen" 7 7
"10053" "unbezweifelte" 1 1
"10054" "unscheinbar" 35 35
"10055" "herstellung" 10 10
"10056" "nöthigen" 59 58
"10057" "zeitrichtung" 1 1
"10058" "geschwornen" 10 7
"10059" "wahlrecht" 1 1
"10060" "amtsversammlung" 4 3
"10061" "gefügig" 5 5
"10062" "obmänner" 1 1
"10063" "gemeindeausschusses" 1 1
"10064" "siebenerausschuss" 1 1
"10065" "höchstbesteuerten" 1 1
"10066" "nichtdemokrat" 1 1
"10067" "landeszeitung" 2 2
"10068" "verfärbend" 1 1
"10069" "liste" 26 23
"10070" "geschworen" 26 18
"10071" "gedruckt" 18 17
"10072" "dispensation" 6 5
"10073" "fortgehst" 3 3
"10074" "ritt" 48 44
"10075" "ablehnen" 45 45
"10076" "losangle" 1 1
"10077" "schäumen" 16 16
"10078" "erstickt" 20 19
"10079" "niedergebrannt" 2 2
"10080" "weghebt" 1 1
"10081" "entschuldigend" 14 14
"10082" "vordenken" 1 1
"10083" "blasest" 1 1
"10084" "verunehren" 1 1
"10085" "bedeutungsvollem" 4 4
"10086" "klügste" 10 10
"10087" "gerichtshof" 33 25
"10088" "oede" 28 25
"10089" "genuthuung" 1 1
"10090" "niagara" 2 2
"10091" "schätterndes" 1 1
"10092" "staatseinrichtung" 2 2
"10093" "aufwenden" 7 7
"10094" "witzreden" 1 1
"10095" "taggeld" 1 1
"10096" "staatskasse" 1 1
"10097" "dispensationsgesuch" 1 1
"10098" "abschlägig" 4 4
"10099" "angegriffene" 1 1
"10100" "frohgemuther" 1 1
"10101" "gerichtssitzung" 2 2
"10102" "schwurgerichtstagen" 1 1
"10103" "undenklich" 6 6
"10104" "mitwirkende" 5 5
"10105" "vorsitzende" 27 15
"10106" "altmeister" 2 2
"10107" "rechtsanwalt" 14 12
"10108" "ungesühnt" 2 2
"10109" "kohlenbergwerke" 2 2
"10110" "unterirdisch" 16 15
"10111" "ungesehen" 31 28
"10112" "aufthut" 9 9
"10113" "emporschlagen" 1 1
"10114" "rechtsgelehrte" 7 7
"10115" "bedeutsamkeit" 5 5
"10116" "einrichtung" 83 76
"10117" "wahlversammlung" 1 1
"10118" "bebend" 103 102
"10119" "faltend" 15 15
"10120" "vaterunser" 31 29
"10121" "verlesen" 18 16
"10122" "gerichtsschreiber" 11 8
"10123" "berathung" 12 12
"10124" "schwurgerichtshof" 1 1
"10125" "befreiungsgründe" 1 1
"10126" "zureichend" 7 7
"10127" "zettel" 62 46
"10128" "schwurrichter" 1 1
"10129" "urne" 7 5
"10130" "aufraffen" 21 21
"10131" "eigenthümliches" 20 20
"10132" "räthselvolles" 1 1
"10133" "ablehnung" 5 5
"10134" "ersatzgeschworene" 1 1
"10135" "ausloose" 1 1
"10136" "geschworenenbank" 2 2
"10137" "dichtgefüllt" 1 1
"10138" "zuhörerraume" 1 1
"10139" "ersatzgeschworener" 2 2
"10140" "armstuhl" 5 5
"10141" "ehrenzuruf" 1 1
"10142" "versunkenheit" 6 6
"10143" "rutschen" 16 15
"10144" "erhöhung" 9 8
"10145" "überzeugungsfeste" 1 1
"10146" "wahrhaftigkeit" 17 16
"10147" "rechtsprechend" 1 1
"10148" "gehobenheit" 2 2
"10149" "emporhob" 6 6
"10150" "anklagebank" 1 1
"10151" "complott-diebstahls" 1 1
"10152" "beschuldigen" 11 10
"10153" "verführte" 2 2
"10154" "begründen" 24 23
"10155" "scharfsinnig" 8 8
"10156" "beweisführung" 4 3
"10157" "bestimmende" 1 1
"10158" "zuraunen" 4 4
"10159" "eingekniffenen" 2 2
"10160" "aufgesperrt" 5 5
"10161" "dreinstarrenden" 1 1
"10162" "verschwimmen" 23 23
"10163" "menschengestalt" 7 7
"10164" "beraumen" 1 1
"10165" "sitzung" 36 33
"10166" "gerichtssaal" 4 4
"10167" "angelandeter" 1 1
"10168" "mittagstisch" 9 9
"10169" "gasthof" 41 36
"10170" "peinliche" 3 3
"10171" "anhänglichkeit" 37 37
"10172" "persönlichkeit" 61 60
"10173" "erledigung" 4 4
"10174" "scheibenschießen" 2 2
"10175" "ausdreschen" 2 2
"10176" "angesichtes" 3 3
"10177" "gemeindeschreiber" 1 1
"10178" "reindorf" 1 1
"10179" "gewissenlosigkeit" 6 6
"10180" "niedrigkeit" 5 5
"10181" "brandmarken" 9 9
"10182" "unverwüstlich" 12 12
"10183" "ehrenhaftigkeit" 1 1
"10184" "volkscharakter" 4 4
"10185" "erweckung" 1 1
"10186" "ehrensache" 9 9
"10187" "winterszeit" 7 7
"10188" "glorreich" 20 20
"10189" "assessor" 57 33
"10190" "menschenmenge" 13 13
"10191" "urtheilen" 15 14
"10192" "ersatzgeschworenen" 1 1
"10193" "weihe" 21 21
"10194" "deutschmeisterhause" 1 1
"10195" "übereinanderpurzelnden" 1 1
"10196" "genius" 31 29
"10197" "halbnackt" 6 6
"10198" "deckengemälde" 1 1
"10199" "stuckarbeit" 2 2
"10200" "beeidigt" 1 1
"10201" "sicherheben" 1 1
"10202" "unbehülfliches" 1 1
"10203" "stottern" 61 60
"10204" "bevorzugt" 13 12
"10205" "erfragen" 11 11
"10206" "unverfänglich" 4 4
"10207" "sorglos" 50 49
"10208" "zeugenverhörs" 1 1
"10209" "hauptangeklagte" 1 1
"10210" "gegenüberstehen" 23 22
"10211" "wechselseitig" 17 17
"10212" "mitgeschworenen" 2 1
"10213" "ehrenhaft" 13 13
"10214" "gerichtsverfahren" 1 1
"10215" "unbehaglich" 29 29
"10216" "behauptung" 33 31
"10217" "erörtern" 11 11
"10218" "bestimmtheit" 33 33
"10219" "zweifelvoll" 1 1
"10220" "nichtschuldig" 3 3
"10221" "herausstellen" 14 14
"10222" "mittagesse" 29 27
"10223" "lebensschicksal" 6 6
"10224" "anatomie" 7 4
"10225" "aufgeschnitten" 1 1
"10226" "gerichtsstube" 9 8
"10227" "miterleben" 3 3
"10228" "geregelt" 10 10
"10229" "gerichtsverhandlung" 6 6
"10230" "jahrzehente" 1 1
"10231" "dienstag" 6 6
"10232" "achtundzwanzigstes" 1 1
"10233" "dunkelblau" 27 25
"10234" "kummetkragen" 1 1
"10235" "batten" 1 1
"10236" "seidenbesponnenen" 1 1
"10237" "atlasweste" 2 2
"10238" "kennzeichnend" 2 2
"10239" "bauerntracht" 3 3
"10240" "schwiegersohne" 5 5
"10241" "genugsam" 18 18
"10242" "weichmüthigkeit" 1 1
"10243" "abgeurtheilten" 1 1
"10244" "schub" 8 8
"10245" "einkleiden" 6 6
"10246" "anstehend" 1 1
"10247" "stellvertretend" 3 2
"10248" "reppenberger's" 6 3
"10249" "gerichtsperiode" 1 1
"10250" "abgeurtheilt" 2 2
"10251" "vierteljahr" 20 20
"10252" "überhand" 12 12
"10253" "nehmend" 22 22
"10254" "branntweinbrennerei" 1 1
"10255" "zugwind" 6 6
"10256" "defraudation" 1 1
"10257" "anfassen" 22 22
"10258" "kitzlich" 1 1
"10259" "geübt" 19 19
"10260" "dispensiren" 3 2
"10261" "hinterling" 1 1
"10262" "schwiegervater" 74 65
"10263" "brach" 7 7
"10264" "ueberzahl" 2 2
"10265" "nutzlos" 23 23
"10266" "beiläufig" 22 22
"10267" "todtkrank" 4 4
"10268" "verurtheilender" 2 2
"10269" "listigem" 2 2
"10270" "augenzwinkern" 4 4
"10271" "schwarzkünstler" 2 2
"10272" "einthun" 3 3
"10273" "brandsteuer" 1 1
"10274" "missdeuten" 3 3
"10275" "kaltblütig" 27 27
"10276" "unbändig" 26 26
"10277" "thätlichkeiten" 3 3
"10278" "wirr" 70 67
"10279" "betroffenheit" 5 5
"10280" "morgig" 7 7
"10281" "beiwohnen" 30 29
"10282" "wachend" 18 18
"10283" "jammervoller" 2 2
"10284" "wegrufe" 1 1
"10285" "erlöscht" 9 9
"10286" "flammen" 37 36
"10287" "herbsthimmel" 1 1
"10288" "schoßen" 4 4
"10289" "sternschnuppe" 5 5
"10290" "vertrauender" 2 2
"10291" "innigkeit" 33 33
"10292" "aufblicke" 1 1
"10293" "festwurzeln" 4 4
"10294" "bergesspitze" 1 1
"10295" "thau" 30 30
"10296" "hirt" 12 9
"10297" "laub" 62 61
"10298" "rascheln" 26 26
"10299" "nahen" 118 116
"10300" "ausrichten" 59 58
"10301" "manöver" 14 14
"10302" "fortgewollt" 2 2
"10303" "umherlauft" 1 1
"10304" "traumwandelnd" 1 1
"10305" "umschau" 5 5
"10306" "dammerde" 1 1
"10307" "abschwemmungen" 1 1
"10308" "frühe" 50 50
"10309" "ankündigend" 2 2
"10310" "extrapost" 12 11
"10311" "stiftung" 8 8
"10312" "freigebig" 18 17
"10313" "neunundzwanzigstes" 1 1
"10314" "todesnachricht" 2 2
"10315" "herzlosigkeit" 6 6
"10316" "ehegenossin" 1 1
"10317" "unbeirrt" 5 4
"10318" "waldesdunkel" 3 3
"10319" "zuthuliche" 2 2
"10320" "bettelpfennige" 2 2
"10321" "hülflosen" 14 14
"10322" "freiwerben" 1 1
"10323" "anklopfe" 2 2
"10324" "ueberwachung" 1 1
"10325" "fortkam" 2 2
"10326" "herbsttag" 12 12
"10327" "kräftigen" 7 7
"10328" "schwiegereltern" 12 10
"10329" "erkünstle" 1 1
"10330" "trauerkleidung" 6 6
"10331" "wohlordnen" 1 1
"10332" "gekräuselt" 10 10
"10333" "scheitelhaare" 1 1
"10334" "forschend" 78 77
"10335" "flormanschetten" 1 1
"10336" "flor" 15 14
"10337" "schwiegermutter" 30 28
"10338" "tagesordnung" 10 10
"10339" "kalk" 7 7
"10340" "gefängnißwänden" 1 1
"10341" "abfressen" 1 1
"10342" "tödten" 64 55
"10343" "träppelte" 1 1
"10344" "schwurbank" 4 4
"10345" "eingeschlummertes" 2 2
"10346" "saget's" 1 1
"10347" "behutsamkeit" 5 5
"10348" "böswillige" 1 1
"10349" "kundgeben" 9 9
"10350" "oeffentlichkeit" 17 15
"10351" "blosstellen" 1 1
"10352" "herzenkenner" 1 1
"10353" "ermessen" 30 28
"10354" "menschenmetzger" 1 1
"10355" "augenblinzeln" 2 2
"10356" "collegen" 26 25
"10357" "gepresst" 35 35
"10358" "bedünken" 13 13
"10359" "trauerpflicht" 1 1
"10360" "zulassen" 39 39
"10361" "geloos't" 1 1
"10362" "schwurgenossen" 2 2
"10363" "getroffen" 22 21
"10364" "beschwerde" 30 28
"10365" "aufwog" 4 4
"10366" "wiederkommens" 1 1
"10367" "spannung" 80 78
"10368" "elf" 54 47
"10369" "ablehnungsrechte" 1 1
"10370" "verwerfen" 39 39
"10371" "ausgeloos'ten" 1 1
"10372" "gerichtssaale" 2 2
"10373" "zuhörerraum" 1 1
"10374" "abscheiden" 10 10
"10375" "loge" 30 23
"10376" "trauerkleidern" 6 6
"10377" "kindisch" 72 71
"10378" "militärfrack" 1 1
"10379" "amaranthrothem" 1 1
"10380" "bandelier" 3 3
"10381" "goldgefäßigen" 1 1
"10382" "tressenhut" 3 3
"10383" "anklageschrift" 3 3
"10384" "hinreißend" 15 15
"10385" "beredsamkeit" 31 31
"10386" "verruchtheit" 4 4
"10387" "verheerend" 6 6
"10388" "ruchlosigkeit" 4 4
"10389" "damm" 29 25
"10390" "kreuzverhör" 1 1
"10391" "betrug" 44 40
"10392" "geschäftsgenossen" 1 1
"10393" "ausschließlich" 40 40
"10394" "brüstung" 17 16
"10395" "belastungs" 1 1
"10396" "entlastungszeuge" 3 3
"10397" "sachgemäß" 1 1
"10398" "entscheidend" 64 60
"10399" "plaidoyer" 1 1
"10400" "emporarbeiten" 5 5
"10401" "lauernd" 38 38
"10402" "schadenfreude" 37 37
"10403" "heillos" 25 24
"10404" "sittlichkeit" 4 4
"10405" "verkehrend" 2 2
"10406" "gegenständlich" 1 1
"10407" "überhandnehmend" 3 3
"10408" "entsittlichung" 3 2
"10409" "muthwilligen" 9 9
"10410" "brandlegung" 2 2
"10411" "sturmglocke" 2 2
"10412" "schurke" 38 37
"10413" "umherstehe" 1 1
"10414" "zimmerleute" 5 5
"10415" "nichtig" 20 17
