"" "NDNS_Anzengruber" "NDNS_Artaria" "NDNS_Bernstein" "NDNS_Boehlau" "NDNS_Boehm" "NDNS_Boy-Ed" "NDNS_Buelow_Herr" "NDNS_Buelow_Verzaubert" "NDNS_Burow" "NDNS_Dingelstedt" "NDNS_Dueringsfeld" "NDNS_Ebner-Eschenbach_Freiherren" "NDNS_Ebner-Eschenbach_Krambambuli" "NDNS_Floerke" "NDNS_Fontane" "NDNS_Franzos" "NDNS_Frapan" "NDNS_Frenzel" "NDNS_Friedmann" "NDNS_Ganghofer" "NDNS_Gaudy" "NDNS_Godin" "NDNS_Gutzkow" "NDNS_Heiberg" "NDNS_Hermann-Pantenius" "NDNS_Heyse" "NDNS_Hirsch" "NDNS_Hoffmann" "NDNS_Hopfen" "NDNS_Jensen" "NDNS_Kirchbach" "NDNS_Kirschner" "NDNS_Kleist" "NDNS_Kulke" "NDNS_Laistner" "NDNS_Lentner" "NDNS_Lindau_Welt" "NDNS_Lindau_Wette" "NDNS_Ludwig" "NDNS_Marbach" "NDNS_Meyer" "NDNS_Mosen" "NDNS_Mosenthal" "NDNS_Mueller" "NDNS_Postl" "NDNS_Putlitz" "NDNS_Puttkammer" "NDNS_Reuter" "NDNS_Rosegger" "NDNS_Rosenthal-Bonin" "NDNS_Saar" "NDNS_Scherr" "NDNS_Schiller" "NDNS_Schoene" "NDNS_Schweichel" "NDNS_Silberstein" "NDNS_Smidt_Feuerschiff" "NDNS_Smidt_Passagiere" "NDNS_Spielhagen" "NDNS_Starklof" "NDNS_Stern" "NDNS_Storm" "NDNS_Trautmann" "NDNS_Vacano" "NDNS_Voss" "NDNS_Weber" "NDNS_Weitbrecht" "NDNS_Widmann" "NDNS_Wildenbruch" "NDNS_Zitelmann"
"NDNS_Anzengruber" 0 1.13387371834724 1.09212174058188 1.16795072388978 1.30223897352446 1.24861189599671 1.17214985785537 1.21548480063046 1.27180647885431 1.21726975347497 1.24533929956655 1.19065434215049 1.40293829280633 1.07364544769299 1.08663143275468 1.25907641100517 1.18384933574128 1.17339725342564 1.07641520879655 1.09734465510687 1.0716882071422 1.31352717745037 1.32698590296696 1.32070291560871 1.11695218188001 1.19450630235972 1.20528732246626 1.32803690955217 1.17730450962241 1.18199230772694 1.12750912980373 1.20412697087164 1.53382581232859 1.11335410714142 1.03127086231658 1.22545502216347 1.29929132054388 1.20292682210071 0.962089417631119 1.30385829471656 1.30325527614968 1.32053191426629 1.12170894036584 1.19798265628194 1.10507305437737 1.24465127541735 1.21166431747418 1.65524059092278 1.11321173487447 1.50857703032124 1.29154686437182 1.0025590478742 1.27676781561557 1.12257553165023 1.13603920086482 1.09190999545258 1.26877515816813 1.42753717052704 1.12457448728423 1.10962966496921 1.34624452688808 1.13158433040773 1.10327129880426 1.23446183111775 1.2851860492609 1.14857763325758 1.47664368123665 1.28729531189594 1.35112469607097 1.24509236189475
"NDNS_Artaria" 1.13387371834724 0 0.990324402181481 1.00514804746232 0.88657098551048 0.920385131193049 0.985937663764776 0.797203445286105 0.914039740636419 0.855260917043004 0.96878671062607 0.883350076513513 1.175740386738 0.715988730082874 0.948555417054755 0.963049965129303 0.984471585003671 0.824455100010496 0.813136446806724 1.101135387424 0.869321669088161 0.887304737910927 1.03867460294308 0.872436171580699 0.89070705535672 0.907590735506387 0.912373344583462 1.02657449507399 0.873904450733484 1.00764505965757 0.864458607662256 0.946167551970249 1.31981343300398 1.01120294131003 0.807937843818773 0.940398435402356 1.03146885229661 0.993683545770771 0.998356258853543 1.0787024112576 1.04985591012187 1.06369108306167 0.963607396788996 0.939005977975184 0.879467137195775 0.907628499309056 0.880216323958804 1.6969367868853 0.997023553501339 1.14654557871798 0.913729348161996 0.760094581722041 0.994737597207124 0.891866429855712 0.818474601715685 0.934656291042375 1.10280183262089 1.22673378567733 0.746528364938859 0.846439623107842 1.10376326905648 0.927721017976344 1.1570361598726 0.766045593139445 1.04565919063565 0.833695834788918 1.56457535805885 0.886850706071642 1.00344635013614 0.848661375745082
"NDNS_Bernstein" 1.09212174058188 0.990324402181481 0 0.983527692394737 0.883289037625272 0.926595868604897 1.11928054199442 1.03615385304146 0.994848584432885 0.83597088113503 1.08886852215971 0.86908486657586 1.14148305693327 0.845960832455097 0.949220586707764 1.02718223663081 0.989239515263093 0.847553897215364 0.900231667575977 1.00066641631007 0.931824468829018 0.994322286276191 0.963329214290467 1.04043468319588 0.911312985525334 0.919494584174247 1.0446019442464 0.982935119277227 1.01576087150407 0.999866632704457 0.964919772844728 0.89006914652193 1.19209986712471 1.01793685172286 0.874356554490328 0.864759437157254 0.969048306218516 1.03795816096768 1.05931729164627 0.986460115879292 0.92965119575669 1.06171971608663 0.883040449845667 0.827156833962444 0.945847949500514 1.00103641705312 0.896257713922266 1.54050846887386 0.860266738795445 1.05457249017086 1.05788163963798 0.769145016163986 1.0241968073236 1.05162835884702 0.85447118452169 0.88468109195009 1.03125548459408 1.11374564021119 0.921901180548882 0.960587454854941 1.09480395989742 0.938547454493275 1.10715509901383 0.884413592771575 1.02379580910333 0.857464354224875 1.33979646155918 0.901239810903377 1.05720613733866 0.885892333943771
"NDNS_Boehlau" 1.16795072388978 1.00514804746232 0.983527692394737 0 1.04427868663364 0.994809139332281 0.917093577920021 1.02623231042082 1.0582103822044 1.00220250892115 1.19568282597332 0.9373619830147 1.18356074821827 0.872903220785984 0.939940591076941 1.09796989503539 0.882924546268911 1.03907113177332 0.869306437110947 1.05092209326475 1.04054482167246 1.05927054815301 1.18889747725802 1.11715756777761 0.900759051710615 1.05597693232564 0.98921145962269 1.15482381111969 1.04535060045425 1.11065511478096 1.04155688393231 0.950953764483288 1.3018787213748 1.1791500793876 0.871519773889214 1.06982288286233 1.08123967015585 1.16147841101272 1.10555016764101 1.18899627719911 1.04172285780778 1.08485566485743 0.95701049211996 1.11020225618504 1.05125354723334 1.15673954655008 1.03157849325438 1.69197937134149 0.958299319873953 1.22650658750951 1.02272415624785 0.925628032148317 1.20262884549684 1.07581020919195 0.883141602561445 0.9187995530737 0.996366571157896 1.36571309832436 1.05445331471059 0.999058825349451 1.12523720289685 0.987070257875267 1.12646451056332 0.972699892138097 0.974369921647733 0.918481693973905 1.5587507382365 1.04727324107692 0.970998575614101 0.94083887379173
"NDNS_Boehm" 1.30223897352446 0.88657098551048 0.883289037625272 1.04427868663364 0 0.985104223157316 1.06948238541668 1.03049942698115 0.879317607440068 0.796349584663588 1.08398846495628 0.795562740363574 1.05618556196294 0.816913414690986 1.05597411076901 1.04168886461512 0.941963977091689 0.693545941077132 0.853413701615754 1.1576238988227 0.899458711550942 0.931155056575172 0.842878820499766 0.955434539289335 0.965052644263008 0.873614054452886 1.06790978263794 0.888603405041689 0.923592762069141 1.05121729760817 0.965257311847491 0.818594678271428 1.05861254611079 1.14813630918289 0.887809109671949 0.807216174917048 0.821784816738657 1.01429194733012 1.14114633448265 0.789256633890252 0.85962906249445 1.10593345538207 1.03129398750211 0.946843811119954 0.916877889733203 0.827549878907112 0.890803779134352 1.5377038780313 0.964976188019498 0.986084145424178 0.933835827351104 0.823087121016594 0.93589676753145 1.07690473474292 0.755285317151251 0.959432301607381 1.04645060512673 1.11054839501882 0.850478574202735 0.84243610050168 1.08365835435671 0.954604187057759 1.21768748449586 0.807865689983253 0.992706145662928 0.862375034869548 1.40092665703631 0.698407566686486 0.975249635029904 0.802331192071344
"NDNS_Boy-Ed" 1.24861189599671 0.920385131193049 0.926595868604897 0.994809139332281 0.985104223157316 0 1.09335950220397 0.990016205649455 0.935542727789992 0.88885397420268 1.0510196450382 0.902766347756909 1.20712617638464 0.818048362470676 1.01004774518824 1.02972140015132 0.947502550934051 0.873031888690267 0.898051937467365 1.06731664953487 0.989207504316749 0.938695223906774 1.07399229856748 1.00967413648642 0.896641198781574 0.983780735926981 0.960731204582824 1.11256783757123 0.999262437586585 1.06899354769983 1.00077513554125 0.865771314040005 1.3365393593737 1.14354993152908 0.916662943064928 0.988250316506999 1.05288899786429 0.997038764229758 1.11175820747304 1.06611466202982 0.917247873642381 1.07745801051277 0.956191630214748 0.94286999189659 1.08119630019898 1.01199741020887 0.881182464330463 1.66859301706105 1.00233425076885 1.20794900721314 1.05279872199733 0.869248460116658 1.08225838465054 1.06509004974234 0.868597859958642 1.0248932692281 1.13818215641563 1.22149500124641 0.940870256478399 0.987466172026004 1.09804762835808 1.00582111777574 1.22822265517498 0.873292479078123 1.03807269410123 0.838555194010595 1.53024787206238 0.940020590505961 1.08763758730617 0.828293243341026
"NDNS_Buelow_Herr" 1.17214985785537 0.985937663764776 1.11928054199442 0.917093577920021 1.06948238541668 1.09335950220397 0 1.00081743567895 1.11068060330928 1.02567452692513 1.06831022473681 0.973276709025785 1.19794473950646 0.874609288955441 0.973235978277321 1.13107508418669 0.898940997171843 0.978807448479303 0.880798300190175 1.10808576705103 1.03782345416842 1.05805098275265 1.20192154291784 1.05691418078781 0.950803142489709 1.0162164743516 1.01850999395282 1.16184319914811 1.04778680128112 1.08523652358635 1.08217611197935 1.01313092208165 1.31411009244191 1.15000989283746 0.836225914177183 1.08190706702455 1.09109327867227 1.1749783125872 1.08255983752595 1.17614622197645 1.10753214959159 1.16279076118892 1.05691030489493 1.14917850518978 1.04833477396293 1.10345374089518 1.06566434679742 1.69521396858931 1.08956151695281 1.32476760765244 1.07136210540423 0.97045111381443 1.2138260534797 1.13700409258681 0.908032084602974 0.983404609802205 1.16680634069248 1.41239118575176 1.05947609666689 0.933697341619704 1.10629248247351 1.0590175435407 1.20491178237926 0.98382519082684 1.00436785550793 0.882347480031081 1.55605233380671 1.06120341408595 0.981811204181991 0.961756647751427
"NDNS_Buelow_Verzaubert" 1.21548480063046 0.797203445286105 1.03615385304146 1.02623231042082 1.03049942698115 0.990016205649455 1.00081743567895 0 1.02756072213746 0.976586743083417 0.990589554263315 0.965757055130294 1.27533326586043 0.852138142404059 0.987817499843832 1.04597764922895 1.02929728587083 0.967711712437262 0.930278940587728 1.11196140485108 0.941046528780924 0.951675492597751 1.11730773475058 0.934546832444169 0.953783345527965 0.996059767118675 0.950691482455207 1.16205158484438 1.04868170555899 1.05675314109253 0.926946305206642 1.00314555492748 1.42881989240491 1.12835783587543 0.919885933527294 1.01958526551272 1.09341336916322 1.01146191394115 1.15648773932468 1.21782357027685 1.11831470984112 1.10559233307236 0.997190023979332 1.10790582867105 0.939607516488804 0.96020587801215 0.95178053035695 1.78112419401088 1.09996339063224 1.2521417442354 0.96610187573551 0.931641470051044 1.1633376753655 0.915593408422998 0.932151928742083 1.06345747223515 1.1783511475039 1.26528561689909 0.924694310407775 0.931025049175043 1.12315418916268 0.967553334197337 1.25438219192056 0.87045970564172 1.10163739659554 0.93309013965549 1.67627134253035 0.976543147232512 1.01273864103648 0.916093872185025
"NDNS_Burow" 1.27180647885431 0.914039740636419 0.994848584432885 1.0582103822044 0.879317607440068 0.935542727789992 1.11068060330928 1.02756072213746 0 0.884050571517178 1.10564857506015 0.887952418320913 1.17628066508073 0.792818989733521 1.02931765130742 1.0275279723164 1.00357885899504 0.845815734572927 0.907484924722363 1.18281521743985 0.911311596667519 0.94918028336389 0.923853580988647 0.996446785285261 0.98355939493922 0.879436302572959 0.988582463513943 1.00863971644197 0.978030594595432 1.09286592112308 0.985527200583778 0.849396483012234 1.21764858429682 1.08124151041343 0.947422020042429 0.877819192846877 0.932516302839739 1.02149010121242 1.13071283539126 0.984724617778413 0.977730985468859 1.07784582931335 0.94620824831444 0.977487195307077 1.03695805140282 0.933528735041528 0.812479560887617 1.58279319283929 0.947416473145054 1.12009836605355 1.00796682165967 0.841447134145444 1.01998869252412 1.04199656500057 0.828819937437403 0.972628586827251 1.10410326164538 1.17631466052871 0.90203140878066 0.966486645389014 1.1237418946793 0.938968473957924 1.24761526648566 0.842706335378249 1.04840746281071 0.911689151172906 1.46312199534336 0.792682335920374 1.10542222114916 0.839305919659619
"NDNS_Dingelstedt" 1.21726975347497 0.855260917043004 0.83597088113503 1.00220250892115 0.796349584663588 0.88885397420268 1.02567452692513 0.976586743083417 0.884050571517178 0 0.989288509400699 0.762935745766301 1.12087339140821 0.761467562252294 0.941020535081726 0.969146532135689 0.947462295651369 0.725585129596254 0.785131720747396 1.06526130965935 0.858574079476661 0.877235228815848 0.906769944706971 0.946381336087448 0.881153683804802 0.918986632313177 0.969627134087898 0.975735031302526 0.903889066488968 0.965622297371689 0.934583286756996 0.795980786041607 1.19445052257361 1.07282855912917 0.87128846844151 0.813506796216897 0.917391325601518 1.00720867596867 1.12614166162885 0.89704945203207 0.849444172225566 1.04073261655836 0.921300206319103 0.835959615845347 0.927078333167128 0.939604708593044 0.821392181896131 1.59812241817278 0.934079855355397 1.04855920416532 0.909154919935236 0.783858676732606 0.981387903773322 1.03116122518439 0.785675378555217 0.88546247700148 1.01496656334299 1.13492803363738 0.882102952925947 0.809370319906316 1.08521020724186 0.94271182749764 1.19128397240311 0.736679843275063 1.00526729746211 0.757187268045955 1.4439377487843 0.833116011716849 1.00946127754956 0.780792134392978
