"","und","die","der","sie","er","ich","in","zu","den","das","sich","nicht","es","mit","ein","auf","dem","so","von","war","daß","wie","als","an","aber","ihr","ist","des","mir","eine","noch","ihm","auch","ihn","da","im","mich","hatte","aus","nach","nur","was","um","du","wenn","sein","einen","sagte","doch","wir","denn","nun","vor","man","wieder","einem","seine","bei","s","über","durch","für","schon","einer","hat","habe","mein","ihre","ja","alles","rief","mehr","am","haben","dann","diese","selbst","uns","zum","sah","hier","seiner","immer","jetzt","oder","ganz","wo","meine","alle","dieser","sei","unter","wohl","nichts","waren","ging","sind","seinen","wird","hand","ohne","einmal","bis","seinem","kann","werden","wollte","welche","herr","kam","ihnen","etwas","euch","zeit","alte","ihrer","wurde","zur","will","augen","andern","hätte","stand","ihren","dich","dir","konnte","vater","frau","sehr","weil","mann","vom","sprach","endlich","viel","eben","kein","ihrem","eines","fort","diesen","gar","leben","gegen","fragte","indem","wäre","allein","mutter","keine","recht","bald","ob","lange","muß","nacht","kind","hause","gut","soll","können","zurück","sehen","lassen","hin","weiß","diesem","ins","nahm","schien","sagen","würde","meiner","sollte","alten","ließ","machen","gleich","gott","bin","allen","mädchen","gewesen","dort","werde","zwei","liebe","fuhr","menschen","herz","damit","erst","mußte","morgen","wer","einige","hatten","hielt","trat","dies","oft","tage","erwiderte","meinen","weiter","nie","haus","that","wollen","gab","welt","während","sonst","hinter","meinem","lag","ward","antwortete","machte","weg","heute","thun","kommen","vielleicht","andere","beiden","hast","hörte","nein","mensch","seines","stadt","stimme","ab","zimmer","wort","fenster","plötzlich","fast","darauf","seit","wußte","wenig","müller","seite","ganze","dieses","o","kopf","welches","welcher","beide","ersten","kaum","seele","don","gehen","setzte","worte","dessen","kleinen","fand","leute","großen","tag","niemand","blieb","geworden","ganzen","wagen","gesicht","her","weit","geben","sondern","stunde","ach","art","einander","dachte","genug","jener","zwischen","gesehen","ihres","zog","arme","dabei","fiel","jeder","zusammen","freund","neben","saß","wurden","geht","jungen","also","drei","blick","warf","worden","gekommen","ende","gewiß","große","still","abend","herrn","kleine","kommt","himmel","wirklich","auge","gute","paar","schönen","bist","macht","dein","schlug","thüre","keinen","weise","aller","dazu","gedanken","thränen","augenblick","fest","hinaus","müssen","sache","guten","ehre","hände","junge","schloß","davon","ruhig","letzten","boden","schöne","denen","gemacht","könnte","namen","armen","freilich","jahre","stehen","unser","warum","beim","daher","darüber","daran","finden","kinder","leicht","wissen","arm","deren","freude","gerade","glück","herzen","nehmen","sprechen","jahren","meines","denken","lieber","tochter","halten","nachdem","sogleich","trug","laut","legte","schnell","stelle","wolle","halb","heraus","wasser","gesagt","welchem","brust","fremden","fremde","könne","leise","reden","schrie","ehe","jene","schön","voll","fräulein","gräfin","wegen","wein","worten","führte","hinein","unten","bringen","gingen","je","suchte","thür","deine","möchte","besser","entgegen","gehört","oben","treppe","viele","neue","pferde","sonne","sprang","glaubte","graf","hören","lang","nieder","teufel","anders","fühlte","glauben","zwar","meister","möglich","damals","erde","arbeit","freunde","geld","habt","rede","tisch","tod","könig","meinte","vorüber","alter","händen","rasch","seid","versetzte","indessen","liegt","mag","standen","gethan","sollen","vaters","darf","darin","willen","feuer","giebt","hinauf","schritt","steht","garten","los","wege","geschehen","mühle","wollten","bemerkte","bleiben","erzählte","geschichte","hätten","hoch","theil","wandte","wenigstens","gesellschaft","glücklich","hervor","luft","solchen","straße","stunden","tief","verlassen","wahr","begann","bereits","brachte","großer","kamen","lachte"
"DNS_Arnim",-0.175084303352722,-0.00728332652098444,-0.255761401077643,-0.0436218254881414,1.69456625061549,-0.194635642089994,0.604106451777146,0.842945476882935,0.982355481402502,-0.347745482199576,1.07630930805462,0.604519633859099,-0.991702315886343,0.912684416257208,-0.771938146089059,-0.908558601451916,1.45233176880123,-0.580154361205118,-1.3666972782944,-0.699996005010409,1.15713270975168,-1.057850055585,-0.283873281071403,-0.775498187522354,0.109795796268314,0.679975367663748,-1.27815261383162,1.07661482351523,-0.284512730549153,-0.485275916610464,-1.62663303305764,2.63960115463827,-0.426766832109878,1.81804792198118,-1.17831163212818,-0.146183091761013,-0.00989432437524432,1.22091441208302,0.806717254067805,1.61277476006318,-0.921027953385283,-0.448458982864495,0.469201046757889,-0.95536887637208,-0.230968393506494,-0.489477318150721,1.36656098499066,0.148297333726533,-0.447830445197196,-0.409386983880579,-0.356986721731289,-0.894227447694598,-0.199743267628189,-2.13751339271502,-0.680178210342398,1.16938414637463,1.0492179663759,-0.892098502066095,-0.591625893163023,1.30657581613448,0.121200695601914,0.107886177857692,1.14796430672689,-1.66019953131075,0.334717251328758,1.33248860876541,-0.611192084588263,1.21816880373375,-1.16140725365397,0.588202573100152,0.628491450319227,1.19483550967545,1.07166769685916,-2.00841158459346,0.697434396619382,0.979560502734121,-1.06744151377471,-0.652257698851736,2.19629632554149,-0.0715629570787903,-0.488420027446276,0.710532485487106,0.290324096376234,-1.12959220492399,-1.28287642303586,-0.851687383776007,-0.598667920051845,0.564005166041585,0.305215550685959,0.846121679268778,2.65240209047237,-0.402271280916149,0.0289934683103077,-0.143245738700169,0.1043455012883,0.27111046283825,-1.0566025199331,2.08748762492064,-1.3807277907612,-0.61900608416522,0.00805580472175555,-0.635313714509218,0.288713458534096,1.37120708722051,-0.688743771811359,1.3162141076153,1.44597086412486,-0.480994202711954,-0.503448765532201,-0.855039414702471,0.605512675308129,-0.260014150043538,0.71008912296262,-1.3242741854306,0.194853246431941,-1.15841542463581,1.3426670326481,0.299993200679378,0.148133015683929,0.640987426214742,-0.441657677142081,0.654887506493019,-1.11920610368788,0.385135599061669,-1.1551239610477,-0.594194603383422,1.34925271653486,0.59365036725571,2.31226808540398,-0.595649466860384,1.06971400535358,1.35218274624604,2.72916879883403,-0.551793673368702,0.761761203257356,-1.00071864351813,-1.2703490505741,-1.62132998763881,0.806289797121379,-1.23727909416611,3.60825279870979,0.867537710667312,-0.616512795011636,-0.0977586139421752,1.04976998988871,0.87040412246148,-0.297035526545081,0.218357048280624,-0.195154475000236,1.20018239312612,-0.33632013156724,-1.04602097519191,-0.0359785025081945,1.12013534971185,-1.69354611161677,-0.673779641072359,-1.06624017094102,0.678058846864295,0.0664474610075166,-0.196807898637675,-0.114713692863836,-0.185184709837826,-0.644044842684079,-1.45799943997448,0.601386451461009,-1.29619946230143,-0.443603776163691,-0.410975642977991,-0.119421668341367,-0.557859441372296,0.564937736719255,-0.720272061739318,0.712653046087347,-0.489513551168485,-0.118429659573389,-0.313603698277134,1.44489117936679,-1.21088389757596,1.73961044658474,-0.105455388170544,-0.723560631563876,-0.361921043600943,-0.997034300966006,1.54616679415643,0.414199939401316,1.94066688424879,-0.610920925262147,0.912201516383657,-0.55531046278791,0.398257132317776,0.130774121717184,-0.316897088310429,-0.304725014952056,0.654597903721482,-0.563392793929637,-1.05483901762876,-0.705741336582212,0.172222742106893,-0.238581187257,0.980209522823465,-1.12482054641566,-1.50107597225939,2.24653587343802,-1.30298201732721,1.15841768120135,-1.54261010029304,-0.355155398797617,-1.45115229978825,-0.99772891253682,-1.70565514773462,-0.451306140809274,1.29689168029228,1.38346326061128,0.799757227670628,0.307179514611515,0.52255491554446,-0.441775621684396,-0.69937702694565,0.85200156975191,-0.813030529860089,-0.584403834416439,-1.12134685775168,-0.815934218882449,0.0687663310784479,-0.289397983721117,0.417910301216498,2.4833079290778,-0.551925285013863,0.041127427727433,-1.46580497061785,-0.685030745815508,0.939111948483635,3.11819633437261,-0.293125288170081,-1.54508783165182,0.24092101500919,-0.240094613184506,-0.833942016301275,-0.885980863627214,-0.152079629420698,0.212656130436353,-1.75098341889447,0.33463456290053,-0.331698467164601,-0.230043425346687,-0.341060001097107,0.268408158023004,-0.0551386286452289,-1.2671066931442,1.65484271900285,-0.693173605879795,-0.0788237898514569,-0.119088418022131,0.271944747044777,1.77954025241793,-0.183051125725958,-0.21327105883182,-0.192353353309626,1.65897699032233,-0.941750289849212,-0.0400695256746598,0.685906359153027,0.118732790056533,1.10644720692102,0.824668179591179,0.475825215111163,-0.050657968568261,-1.07029160757631,-1.11114290839442,0.351704622643109,1.31226223376744,-0.422888227486536,-1.63538757038045,-1.07199327386426,0.595264767018368,-0.0316146536947801,-1.17228430978848,0.406503885809206,-0.412371193397899,-0.829706019419947,0.0187760391456212,-1.37754552065837,0.476866635245515,-1.05824466762408,1.10479097282414,0.286103490826179,-0.542806216044475,-0.436882208229466,-0.384816844574905,-0.074090445763308,-1.16166043921578,-1.01433848531371,0.0893585556414929,-0.72784714480661,-0.403057897952012,0.312844030027229,-1.6485866821836,-0.696537819190863,-0.631756196019787,2.43924032255061,-1.03978198085491,1.25680455131021,0.175765276325947,1.01995694277522,-1.34143096620483,-1.32430746503387,1.38298797951574,-0.804612496913431,1.27772631544746,0.037605495200347,0.0905484305335435,-0.401248507311585,0.196124508590372,-0.740716557340314,-0.75017525017509,0.695394441031097,-0.359906504119721,-0.715722255272233,-1.10942062555557,0.312810738131789,0.748329858456513,-0.418637395474021,-0.693672060591933,0.335796887609388,-1.33157969020886,2.49680378689209,-1.86042876770357,0.143503996641959,0.518281397990878,-0.989780637872827,-0.427494241809788,-0.84525013472656,2.85315536220848,-0.937015024395475,0.396558387731688,0.028982060653382,-0.296806006797404,-0.933114776903072,0.468434362876618,-1.16296026920691,-0.321300066456174,-0.777824431039528,-0.974099596630713,0.126185060855667,-0.308332873888915,2.06799605260713,0.443193414560977,0.395001351701634,0.262586769451201,-1.30273958363484,-0.675053075652558,0.300507315394124,-0.51789217526051,1.20071843448299,1.94547741119302,-0.82810209934976,-1.49377201419499,-1.10934385954303,1.0988218252833,-0.657778355345019,-0.175356948372194,-0.224979578313375,-0.742069681465704,-1.18539561323384,-0.138788628283295,-0.617230580633183,-0.94179162910661,0.557431513392685,0.765623439280939,-0.19923987397137,-0.171255313371584,1.15063031305245,-0.756500347298297,-0.183936977874098,-0.455652445509406,-1.62237722141734,-0.132415951283811,-0.204301918962601,-0.984773809451963,-0.0448001028261442,0.317971201513701,-0.0499505787477516,-1.21737128646951,3.85479449706423,0.652568213772031,-0.628441960173803,0.542308023812217,-0.643692610202726,-0.595231361386486,-0.589795589835268,-0.0278014429330323,-0.37125822191751,3.43993800902587,-0.598971798015327,0.680273782501526,0.390060273057367,0.679112530842469,0.0846860508435424,-1.63714223936116,-1.4027958433412,-0.342914510882519,-0.278157652988421,2.02181373331808,-0.0918650809813089,2.27621142011579,0.800660414537485,-1.17870492601568,-0.45797871046871,0.0138203523920861,-0.468275774274437,-0.709755281667408,0.684957802300564,-0.463079662948276,-0.0186971534278849,-0.692028717070517,0.695244774048763,-0.697359260407366,-2.12835606913372,-0.733979664252322,0.339919111673744,1.48019116029009,1.72558351978793,-0.342183164972802,-1.32154794806677,-0.541799994035792,-0.0221632663313237,-0.148986994816399,-1.30905718678276,-0.509900036896459,0.0738876519189901,4.67679705780923,0.949607080229687,1.19350051860585,-0.548403802487677,-0.579954312876243,-0.537222667867908,-1.39219309128459,-0.00334502230458616,-1.02599697643768,0.628240356260286,-0.760181813934869,-0.425064904892596,0.887447562379941,1.67136905567702,-0.524325958964506,1.17905288002512,0.0609677344809388,0.517944916926464,-0.456744117706112,0.0704292790898083,-0.567808859874356,-0.710643871605187,-0.328870051902428,-0.621758350973126,-0.843696942313807,-1.19306891243134,-0.474059653716622,-1.05573401640003,1.37443162740384,-1.40710839233424,-0.827708070023101,0.266842499343598,-0.939001880853952,0.655724627987671,4.03003108652813,-0.521971111621975,0.186763359590848,0.326222173901137,0.374429734084358,0.503599383306018,0.233784211871281,0.359999482505303,0.381740891911694,-0.381448118937563,1.43758954416474,1.11818471422529,0.332833988497657,0.861955006817009,-0.29020670397639,0.481308578263257,-1.11805242143718,0.285988158126256,-0.458241191791915,0.350016283694951,-0.807097759084213,-0.386426550755923,-1.28300765742589,3.78028099570132,0.441659115611084,0.312854755237558,-0.704712093507877,-1.52610169665852,2.82123392752511,-0.675955682901475,-0.422502588517183,-0.791033291508126,3.36598553258311,-0.422950725626693,-0.378579435756648,-1.14095436361919
"DNS_Berthold",-0.587435265897245,0.585866737386833,0.255451905708299,1.75996025398603,0.264559704336257,-0.609325344519317,-0.769397959099305,0.348588348812277,-0.0591612279358777,-0.19485999888999,1.28464215483464,0.547125572415792,-0.465678471233572,-1.1784671058212,0.475073029852865,-0.0343237928015289,-0.693109798131067,-0.564255254643362,-1.34812501680953,-0.347924859506159,-0.885883647966828,0.0360459715058609,-0.698544007981165,0.0972653893104987,0.638692076167296,1.4827234925609,0.241318162302018,-1.18747422463115,-0.749935292270399,0.380701961376607,0.813569085568458,-0.549100456799898,-0.42164664270427,0.585715367604356,0.485663874139239,-0.0829340868483363,-0.678174660744781,-0.0156671731375962,-0.472538166982918,0.210866950273883,-0.330267652908677,1.38279615127434,-0.303545908559363,0.421928680910368,0.571017588494797,-0.199063385839617,0.651322801111559,1.52128359293935,1.40548369262953,0.440371967987155,1.00735702292124,0.490741294330376,-0.0589633253995042,0.405306184910892,1.44164539244841,-1.04825675126637,-0.393929688168726,-1.46575060941399,2.1791111030767,0.173708219489015,-0.0138166486625091,-1.20158644375845,0.136622581907925,-0.311772921797028,0.294077244342181,0.163179826452109,-0.595489663006138,0.337208153853849,1.43381310553154,-0.402888697815181,2.74383240515922,-0.262094460734607,0.275885444482949,0.969193410335702,1.24156817264139,-0.772615568158855,-0.873223535540129,0.10338115358981,0.175713996729189,1.95601610030583,0.101574996231235,-0.662404555833505,-0.626614661023839,-0.0458537309499339,-0.647791336728363,-0.751291618689942,0.606164119849775,-0.663135409502651,0.284171019720223,-0.831183311321025,-0.0432583142335137,0.00157015527532583,0.18912256228802,0.552902712906254,-0.321250325572004,1.85405609856945,0.959224402762862,-0.906731336727999,-0.215646727553044,0.82269735222509,-0.745390224139176,0.576228710408134,-0.70799728106374,-0.268112982361217,-0.00337504959521721,0.316923222408285,0.657512874160743,-0.538699837333399,0.626551162687413,1.25703840142378,0.170748078066758,-0.682267817047748,0.320123083177475,0.149055155678327,-0.613701717187647,0.321140313280538,-1.10951021011813,-0.845715723055512,0.409557025139914,0.403178726934826,0.935189804617117,-0.222547020969794,1.94108894738986,0.0271163708702558,0.722215250190604,-0.348151429443089,0.521694851604034,1.85524131982703,0.232845913991608,-0.127569760606695,0.136832846825285,0.963697331378213,-0.381791754474054,-0.197817651139858,0.11956405514271,-0.530706481808003,0.274439732697915,1.2588990484142,0.271626170834075,-1.18416283266433,0.277671093438201,-0.851203636081707,-0.791238264923033,-1.11153773553105,-1.15382336098708,1.38605142506324,-0.576776188957368,0.19894400429325,-0.263348997278526,1.68202978591818,0.422129770862429,-0.75861922431577,0.0491302116606907,0.0398329050170466,0.577175765219352,-0.00174698263778872,-0.262237254155151,-0.229377729089998,0.165784555346736,0.171887623224653,-0.181387801913236,-0.793799761221733,2.07043668272782,0.365003121980959,-0.175596900712296,0.416629951522914,0.731560095909241,-1.05944420968971,0.610902888897229,0.500292142865462,1.17991824859566,0.366008517408222,-0.326949175230852,-0.851634689316886,1.31777552014707,-1.07492348193834,0.331768649039326,-0.262958493504162,-0.735312787463522,0.404010720790698,-0.454333586583323,-0.960223933125516,0.171414624441132,-0.569955846370877,-1.05229998611775,-0.663299754400426,-0.0409372614505031,-0.870218217183658,2.46103155549551,-0.586079282077648,-0.573248274534274,-0.279247499823701,1.47647511891226,-0.352622076507714,0.818885917777774,1.42250038061324,0.0379073510705387,-0.43070125463605,1.74052290257415,0.948986204469615,-1.25628341218747,-1.28475943105606,-0.368498921405479,2.17610210179571,-0.481668077418935,1.00905172346197,-0.416298137545664,0.363711186678588,0.0238813624964716,0.855072046304485,0.184310964481292,-0.595367153227728,-0.836459635510308,-0.21409706621782,0.412112131982991,-1.19754340852868,1.23632978564825,1.37998100829442,1.10928911301774,1.16446919462632,1.37830229354505,0.103103075328182,0.225147067698498,1.79095837568199,0.602496153468374,-0.473958093141677,-1.02981230462479,0.296456393178875,0.7928938749889,0.372275792164338,0.237592858767244,-0.754079845084441,-0.824379624531779,0.186372324671648,1.24000126521291,-1.10107654864386,0.31471656929178,-0.0321346952526553,0.833090842053004,-0.29990836391351,1.33527921685203,-0.418403847120494,1.28050144801244,-0.246777111294161,-0.230043425346687,-0.241371282438448,-1.04666114960586,-1.17290922921583,-0.300657161847955,0.723758473655105,-0.327075863454919,-0.493662803353741,-0.0510623602915266,-0.8856297426719,0.00479998131407407,-1.13793023501983,-0.21327105883182,1.41836270479805,0.54678845574208,0.00402127363970689,-0.563253772439611,0.0136488529524793,0.147503362974807,1.96165630655381,-1.09600437924117,1.94450065430144,1.593714141968,0.151189333150402,-0.984393139391207,-0.829920016711172,1.00365374337174,-0.60302311856307,0.320802829882425,-0.289969592142122,-0.927679525164928,-1.38501391213311,1.67130868180587,2.29045511883792,-0.469008611009507,0.778513922935099,3.52983723944135,-1.24972531876487,-0.651341301178485,-0.376749702089527,-0.693625783713063,0.116054315876565,1.44530566830038,0.394953671965584,0.0454377601374059,0.378739546190995,-0.162799084204533,0.317271710360017,-0.743772305696688,0.183851972161777,0.63879152715349,-0.786661518104632,1.48269105605313,-0.587856790719896,-0.708841094848681,0.0268113156695677,0.15843066378309,2.01552779827335,-0.102049705073515,-0.516262834310696,1.23848398039673,-0.0403201850906656,-0.756855011331233,1.22598075847258,-0.544248250512139,-0.486189297541024,1.31345632276385,-0.294968033004961,-0.0689657052718369,0.788258275124662,-0.632877572081431,0.739222252083587,1.63453365933672,0.16051236345769,1.56276630393838,1.34860194406377,-0.276340377016846,1.20382050716383,-0.823339654512849,0.217813062958742,-0.684857253889373,-0.180718580904273,-0.0225185471184116,-0.540934164704586,0.0359773031721021,0.403397543705518,2.05590627235451,-0.260125742237561,-0.81879374781228,-0.536409966745692,0.920506297851611,-0.325293362000536,-0.581933526793137,-0.683707706316166,-0.637058861043234,-0.341597764295064,-0.206984070484753,0.214423685579076,0.532348920192602,-0.150363055571632,-0.923925547886737,0.382886576185051,-0.318639725437355,-0.659372531011491,0.0513219656758782,-0.354821668461927,-0.248784219862451,0.395805023604557,-0.542293656507571,1.26873854361022,-0.657730010827335,0.199782810429761,-0.484221270313064,1.02798092353811,0.124556580242257,0.177772208963591,-0.423082725475671,-0.325732859338287,-0.423777945539178,-0.677290839600429,-0.646000245385987,-0.642381423648188,-0.663326769720024,-0.212634885567639,0.0295003870633837,0.749967132915306,-0.920052458977284,-0.672272996273848,-0.787528421936647,-0.336155829245606,0.0465326939371663,-0.885730604664527,-0.191851786496667,-0.625573530379279,-0.773417370284115,1.06321110183429,-0.331032689348127,0.0515311741213844,-0.248214390872577,0.522766353831129,-0.997153172410145,0.508171447760453,-0.224333968565591,0.584008895933342,-0.458843876582272,0.0769265011514273,-0.519601606491784,-0.318902877513378,0.50489660703983,-0.807674774598667,0.343175496601466,1.12399817092913,-1.19460014874155,-0.112169794802935,0.125930957502132,0.186263586945131,-0.342914510882519,-0.278157652988421,-0.64489997633045,-0.537560503435555,-0.640109289151289,-0.811144362681227,-0.566644839505628,-0.639360784403563,-0.372297572890303,1.74227445362739,-0.513619167451468,1.2215914910698,2.14620316611392,-0.700846778593135,-0.728562955167111,0.799619352928333,-0.488559837614252,-0.370086859125665,-0.549352821526937,-0.147116209203289,-0.853785868792573,0.549250796875168,0.865639667602521,2.03050889802611,0.514760011878313,1.4609720024094,-0.267780008156937,-0.920917590762755,-0.0061476751468912,-0.435765624857674,-0.0425186958821642,-0.616566478275329,0.129129313062593,-0.350993642989555,-0.61214894486035,-0.537222667867908,0.311276523647766,-0.49061091997607,0.41012602439052,0.701409210061968,-0.210456828627061,0.953238482624503,0.421410736681091,-0.833814008029776,-0.204847450458989,-0.604650508285757,-0.454800448333582,0.913116954548044,0.524927515062422,-0.774838449720035,-0.613457995268322,-0.0817767866030012,0.999696555795116,-0.621758350973126,-0.334789202031867,-0.980623066729717,-0.506529357974113,2.33030836569485,-0.667199674507958,-0.164553824041308,-0.202102136494417,-0.638983072554765,-0.304869828328839,-0.662384787231357,0.954489753291039,0.453603677275146,-1.05996617407371,-0.0622644073857256,-0.338980930120205,0.438001507144938,0.136280117070323,2.31042765122989,-0.800049298725672,-0.313704642124052,1.29437537606611,2.26905431853423,-0.28117809297126,0.122643340632871,-0.230327068449837,0.671635265965158,-0.902447596458475,-1.30283378887768,0.986378790544025,-0.344832744652758,0.186140192210125,-0.213230847940856,-0.484188400119127,0.0568883378876065,-1.28460439626644,-0.826874072049176,0.228363706274151,-0.639192039575146,-0.53544391639372,0.413631526553869,-0.0858444993930052,-0.791033291508126,0.242700435970297,-0.460212223638195,0.105253985160159,0.704335649502652
