"DNS_Arnim" "DNS_Berthold" "DNS_Brentano" "DNS_Eichendorff" "DNS_Gall" "DNS_Goethe" "DNS_Grillparzer" "DNS_Grimm" "DNS_Hauff" "DNS_Hoffmann" "DNS_Immermann" "DNS_Keller" "DNS_Kinkel_Margret" "DNS_Kleist" "DNS_Kopisch_Karnevalsfest" "DNS_Kruse" "DNS_Lohmann" "DNS_Meissner" "DNS_Moerike" "DNS_Rumohr" "DNS_Stifter" "DNS_Tieck_Gemaelde" "DNS_Tieck_Lebens" "DNS_Widmann" "DNS_Wolf"
"reinbacher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.278449091100137 0 0 0 0 0 0 0
"stirn" 0.0126951885235496 0.0119808306709265 0 0.0414507772020725 0.0146284376828555 0 0 0.0338390389712932 0 0.00422940280832346 0.0138307804017842 0 0.097058384351202 0.0380836316551146 0.00794155019059721 0 0.0125383988464673 0.00525375643585163 0.0100598561440571 0.00571755288736421 0 0.00778907193207929 0.00559753708368318 0.0132511760418737 0
"unmöglich" 0 0.0159744408945687 0.0162166545041758 0 0.0146284376828555 0.0251635631605435 0 0.0169195194856466 0.00597371565113501 0 0 0 0.00746602956547708 0.00761672633102293 0.00794155019059721 0.0424268137462877 0.018807598269701 0.0105075128717033 0.0150897842160857 0.00571755288736421 0.00505331244630856 0.0233672157962379 0.0391827595857823 0.0132511760418737 0.0626174076393237
"völlig" 0 0.00798722044728434 0 0.00690846286701209 0 0.0251635631605435 0.0131882624464227 0.0169195194856466 0.00597371565113501 0.00422940280832346 0 0.00386145113333591 0.00746602956547708 0.0228501789930688 0.00794155019059721 0.0188563616650167 0 0 0.0553292087923143 0 0 0.0350508236943568 0.061572907920515 0 0
"weder" 0.0126951885235496 0.00798722044728434 0 0.00690846286701209 0 0.0125817815802718 0.0131882624464227 0.0112796796570977 0.017921146953405 0 0.00345769510044604 0.0347530602000232 0.00746602956547708 0.0228501789930688 0.0317662007623888 0.0377127233300335 0.018807598269701 0 0.0100598561440571 0.00571755288736421 0.0101066248926171 0.0116836078981189 0.0111950741673664 0.0132511760418737 0
"weißt" 0 0.0359424920127796 0 0 0 0 0 0.0281991991427443 0.00597371565113501 0.00845880561664693 0.0207461706026763 0.0193072556666795 0.00746602956547708 0 0 0.0471409041625418 0.0125383988464673 0 0 0.0114351057747284 0 0.00778907193207929 0.0223901483347327 0.00662558802093686 0.0939261114589856
"dicht" 0 0.00798722044728434 0 0.0276338514680484 0.0146284376828555 0 0 0.0338390389712932 0.00597371565113501 0.0507528336998816 0.0207461706026763 0 0.0522622069583396 0.00761672633102293 0.00794155019059721 0 0.0250767976929346 0 0.0100598561440571 0 0.00505331244630856 0.00389453596603965 0.0111950741673664 0 0
"fahren" 0.0380855655706487 0.023961661341853 0.0324333090083516 0.0207253886010363 0.0365710942071387 0.0125817815802718 0.00659413122321134 0.0112796796570977 0.01194743130227 0.00422940280832346 0.0138307804017842 0.0115843534000077 0 0.00761672633102293 0.00794155019059721 0.00471409041625418 0 0.0262687821792582 0.0100598561440571 0 0.0101066248926171 0 0.0167926112510495 0.0132511760418737 0
"geist" 0 0.00798722044728434 0 0 0 0.0125817815802718 0 0 0.00597371565113501 0.0380646252749112 0.0276615608035683 0.00386145113333591 0.00746602956547708 0 0 0 0.0313459971161683 0.0105075128717033 0.0352094965042 0.0171526586620926 0.0101066248926171 0.0272617517622775 0.0167926112510495 0 0
"gewissen" 0.0380855655706487 0 0 0 0.00731421884142774 0.0503271263210871 0 0.00563983982854887 0.00597371565113501 0.00845880561664693 0.0242038657031223 0.0193072556666795 0.0149320591309542 0 0 0.00942818083250837 0.00626919942323365 0.0367762950509614 0.0100598561440571 0 0.00505331244630856 0.0311562877283172 0.0111950741673664 0.0132511760418737 0.0313087038196619
"hals" 0.0126951885235496 0.0319488817891374 0.00810832725208789 0.0207253886010363 0.0219426565242832 0.0125817815802718 0 0.0112796796570977 0.01194743130227 0.0211470140416173 0.00345769510044604 0.0154458045333436 0 0.0152334526620459 0 0.0188563616650167 0.0125383988464673 0.0210150257434065 0.0100598561440571 0.0114351057747284 0 0.00778907193207929 0.00559753708368318 0.0132511760418737 0
"hört" 0.0126951885235496 0.023961661341853 0.0162166545041758 0.075993091537133 0.00731421884142774 0 0.00659413122321134 0 0.017921146953405 0.0126882084249704 0.00345769510044604 0 0 0 0.039707750952986 0 0.0125383988464673 0.0210150257434065 0.0150897842160857 0 0.00505331244630856 0.00389453596603965 0.00559753708368318 0.0397535281256211 0
"kannst" 0.0126951885235496 0.00399361022364217 0.0162166545041758 0 0.00731421884142774 0.0251635631605435 0 0 0.00597371565113501 0.00845880561664693 0.00691539020089209 0.0463374136000309 0.0149320591309542 0 0 0.0282845424975251 0.018807598269701 0.0157612693075549 0 0.00571755288736421 0.00505331244630856 0.0116836078981189 0.0335852225020991 0.00662558802093686 0.0626174076393237
"ließen" 0.0253903770470991 0.0159744408945687 0.0162166545041758 0.0276338514680484 0.0146284376828555 0 0.0131882624464227 0.0169195194856466 0.01194743130227 0.00845880561664693 0.00691539020089209 0.0540603158667027 0.0149320591309542 0 0.0158831003811944 0.00471409041625418 0.0125383988464673 0 0 0.0114351057747284 0 0.00778907193207929 0.0111950741673664 0 0
"mittel" 0 0.00399361022364217 0.00810832725208789 0 0.00731421884142774 0 0.0131882624464227 0 0 0.0507528336998816 0.0138307804017842 0.00386145113333591 0.00746602956547708 0.0304669053240917 0.00794155019059721 0.0235704520812709 0.00626919942323365 0.0157612693075549 0.0100598561440571 0.0171526586620926 0.00505331244630856 0.00778907193207929 0.0279876854184159 0.0132511760418737 0
"sachen" 0.0253903770470991 0.00399361022364217 0 0 0 0.0125817815802718 0.0131882624464227 0.0225593593141955 0.00597371565113501 0.00422940280832346 0.0345769510044604 0 0 0.00761672633102293 0.00794155019059721 0 0.018807598269701 0.00525375643585163 0.0201197122881143 0.0114351057747284 0.0151599373389257 0.0272617517622775 0.0279876854184159 0.00662558802093686 0.0626174076393237
"schuld" 0.0761711311412974 0.00798722044728434 0.00810832725208789 0.00690846286701209 0.0219426565242832 0.0125817815802718 0 0.00563983982854887 0 0.0169176112332939 0.00691539020089209 0.00772290226667182 0.0223980886964312 0 0 0.0141422712487626 0.0250767976929346 0.0472838079226647 0.0100598561440571 0 0.00505331244630856 0.0194726798301982 0 0.0132511760418737 0
"soldaten" 0.139647073759045 0.00399361022364217 0.0162166545041758 0.0138169257340242 0 0.0125817815802718 0 0 0.01194743130227 0.00422940280832346 0.00345769510044604 0 0.00746602956547708 0 0 0 0.0313459971161683 0.099821372281181 0 0.0171526586620926 0 0.00389453596603965 0 0.0132511760418737 0
"spät" 0.0126951885235496 0.0159744408945687 0.0567582907646153 0.00690846286701209 0 0 0.0131882624464227 0 0.017921146953405 0.0211470140416173 0.0138307804017842 0 0.00746602956547708 0.0152334526620459 0.00794155019059721 0.00942818083250837 0 0.0105075128717033 0.0150897842160857 0.0343053173241852 0.0101066248926171 0.00389453596603965 0 0.0265023520837474 0.0313087038196619
"tante" 0 0 0.00810832725208789 0 0.0585137507314219 0 0 0.0507585584569398 0 0 0 0 0.164252650440496 0 0 0 0 0 0.0201197122881143 0 0 0 0.0111950741673664 0 0.187852222917971
"verließ" 0.0253903770470991 0.00399361022364217 0 0 0.0292568753657109 0 0.00659413122321134 0.0281991991427443 0 0.0169176112332939 0.00691539020089209 0.00386145113333591 0.00746602956547708 0.0152334526620459 0 0.0377127233300335 0.0125383988464673 0.0262687821792582 0.0100598561440571 0.0343053173241852 0 0.0155781438641586 0.00559753708368318 0.00662558802093686 0
"weile" 0 0.0399361022364217 0 0 0.0292568753657109 0.0125817815802718 0.019782393669634 0.0338390389712932 0 0 0.00691539020089209 0.0231687068000154 0.00746602956547708 0 0.00794155019059721 0 0 0.0157612693075549 0.00502992807202857 0.0114351057747284 0.0303198746778513 0.00389453596603965 0.0111950741673664 0.0198767640628106 0
"zeiten" 0 0.00399361022364217 0 0 0.00731421884142774 0.0251635631605435 0.0131882624464227 0.0225593593141955 0.029868578255675 0 0.0172884755022302 0.0154458045333436 0.0223980886964312 0 0 0.00942818083250837 0.018807598269701 0.0105075128717033 0.0100598561440571 0.0171526586620926 0.0353731871241599 0.0155781438641586 0.00559753708368318 0.00662558802093686 0
"arzt" 0 0 0 0 0.0146284376828555 0 0 0.00563983982854887 0.00597371565113501 0.00422940280832346 0.127934718716504 0 0.0149320591309542 0 0 0.00471409041625418 0 0.0105075128717033 0.00502992807202857 0 0.0151599373389257 0 0 0 0
"bursche" 0 0.0119808306709265 0.00810832725208789 0 0.00731421884142774 0.0125817815802718 0.00659413122321134 0.00563983982854887 0.00597371565113501 0.00422940280832346 0.00345769510044604 0.0270301579333514 0.0597282365238166 0 0 0.00471409041625418 0 0.0472838079226647 0.00502992807202857 0 0.00505331244630856 0.00778907193207929 0 0.0728814682303054 0
"deinem" 0 0.0119808306709265 0.00810832725208789 0 0.0219426565242832 0.0125817815802718 0 0.00563983982854887 0.017921146953405 0.0169176112332939 0.0276615608035683 0.0270301579333514 0 0 0 0.0188563616650167 0.00626919942323365 0 0.0201197122881143 0.00571755288736421 0 0.0272617517622775 0.0167926112510495 0 0
"einzige" 0.0253903770470991 0.00399361022364217 0.00810832725208789 0 0.0438853130485664 0 0.0131882624464227 0.00563983982854887 0 0.00422940280832346 0.0207461706026763 0.0115843534000077 0.00746602956547708 0.00761672633102293 0 0.0188563616650167 0.0313459971161683 0.00525375643585163 0.00502992807202857 0.0114351057747284 0.0303198746778513 0.00778907193207929 0.0167926112510495 0.00662558802093686 0.0313087038196619
"essen" 0.0507807540941983 0.0399361022364217 0.00810832725208789 0.00690846286701209 0.00731421884142774 0.0251635631605435 0 0.00563983982854887 0.00597371565113501 0 0.00691539020089209 0.0270301579333514 0.00746602956547708 0 0.0635324015247776 0 0 0 0.0150897842160857 0 0.0101066248926171 0.0155781438641586 0.0167926112510495 0 0
"gefallen" 0.0253903770470991 0.0199680511182109 0.00810832725208789 0 0.0146284376828555 0.0125817815802718 0 0.00563983982854887 0.029868578255675 0.0169176112332939 0.0138307804017842 0.0154458045333436 0 0.0228501789930688 0.00794155019059721 0.0141422712487626 0 0.0157612693075549 0.0100598561440571 0.0171526586620926 0.00505331244630856 0.0155781438641586 0 0.0132511760418737 0
"gegend" 0 0.0199680511182109 0.0162166545041758 0.0345423143350604 0.0146284376828555 0.0125817815802718 0 0.00563983982854887 0 0 0.00691539020089209 0.0193072556666795 0 0.0609338106481834 0.00794155019059721 0 0 0 0.0150897842160857 0.00571755288736421 0.0202132497852342 0.00778907193207929 0.0111950741673664 0.046379116146558 0
"gelegt" 0.0126951885235496 0.00798722044728434 0.072974945268791 0.00690846286701209 0 0.0125817815802718 0.00659413122321134 0.00563983982854887 0.01194743130227 0.0169176112332939 0.00691539020089209 0.00386145113333591 0.0223980886964312 0.0380836316551146 0.00794155019059721 0.0235704520812709 0 0.00525375643585163 0 0.0171526586620926 0 0.0116836078981189 0.0167926112510495 0.0132511760418737 0
"gewöhnlich" 0 0.00798722044728434 0.00810832725208789 0 0.00731421884142774 0.0377453447408153 0.019782393669634 0.0112796796570977 0.01194743130227 0.00845880561664693 0.0103730853013381 0.00386145113333591 0 0 0.0158831003811944 0.0424268137462877 0.00626919942323365 0.00525375643585163 0.0201197122881143 0.0114351057747284 0.0252665622315428 0.00778907193207929 0.0167926112510495 0 0.0626174076393237
"glas" 0.0253903770470991 0.00399361022364217 0 0.0207253886010363 0.0146284376828555 0 0.00659413122321134 0.00563983982854887 0.041816009557945 0.00422940280832346 0.0103730853013381 0.0231687068000154 0.00746602956547708 0 0.0317662007623888 0.0282845424975251 0 0.0157612693075549 0.0100598561440571 0 0.00505331244630856 0.0233672157962379 0.00559753708368318 0 0
"gottes" 0 0.00798722044728434 0.0486499635125274 0 0.0292568753657109 0 0.019782393669634 0 0.02389486260454 0.00422940280832346 0.00345769510044604 0.00386145113333591 0.0223980886964312 0.0152334526620459 0.0158831003811944 0.00942818083250837 0.0438843959626356 0.0105075128717033 0.0100598561440571 0.028587764436821 0 0 0 0.0265023520837474 0
"groß" 0.0126951885235496 0.00399361022364217 0.0162166545041758 0 0.00731421884142774 0.0754906894816306 0.0131882624464227 0.0112796796570977 0.02389486260454 0.00422940280832346 0.00345769510044604 0.0193072556666795 0.00746602956547708 0.00761672633102293 0.0158831003811944 0.00942818083250837 0.0125383988464673 0.0210150257434065 0.0201197122881143 0.0114351057747284 0.00505331244630856 0.0116836078981189 0.0111950741673664 0.00662558802093686 0
"großes" 0 0.0119808306709265 0.00810832725208789 0.0414507772020725 0.0146284376828555 0.0251635631605435 0 0 0.041816009557945 0.00422940280832346 0.00345769510044604 0.0193072556666795 0.0149320591309542 0 0.0238246505717916 0 0.018807598269701 0.00525375643585163 0.00502992807202857 0.00571755288736421 0.0202132497852342 0.00778907193207929 0.0223901483347327 0.00662558802093686 0.0313087038196619
"gutes" 0.0126951885235496 0.00399361022364217 0.0162166545041758 0.00690846286701209 0 0.0251635631605435 0.0131882624464227 0.00563983982854887 0.03584229390681 0 0.00691539020089209 0.0270301579333514 0.0149320591309542 0.0152334526620459 0.00794155019059721 0 0.018807598269701 0.0157612693075549 0.00502992807202857 0 0.00505331244630856 0.0272617517622775 0.00559753708368318 0.0331279401046843 0
"höhe" 0 0.00399361022364217 0.00810832725208789 0 0.00731421884142774 0.0125817815802718 0.00659413122321134 0.00563983982854887 0.00597371565113501 0.0169176112332939 0.0242038657031223 0.0386145113333591 0.0223980886964312 0 0.0158831003811944 0.0235704520812709 0.00626919942323365 0 0.0150897842160857 0.0171526586620926 0.00505331244630856 0.00389453596603965 0.00559753708368318 0.0198767640628106 0
"junger" 0 0.00399361022364217 0 0.0276338514680484 0.00731421884142774 0 0 0.0169195194856466 0 0.00845880561664693 0 0.0115843534000077 0.00746602956547708 0.00761672633102293 0 0.00471409041625418 0.018807598269701 0.0157612693075549 0 0.0114351057747284 0.0151599373389257 0.0778907193207929 0 0.0198767640628106 0
"kleines" 0 0.0119808306709265 0 0.0138169257340242 0.00731421884142774 0 0.019782393669634 0.00563983982854887 0.02389486260454 0.00422940280832346 0.00345769510044604 0.0231687068000154 0.0298641182619083 0.0152334526620459 0.0317662007623888 0.0141422712487626 0.0125383988464673 0 0.0352094965042 0 0.0101066248926171 0.00389453596603965 0.0111950741673664 0.0132511760418737 0
"knaben" 0.0126951885235496 0.00399361022364217 0 0 0.0219426565242832 0 0.0263765248928454 0 0.00597371565113501 0.00422940280832346 0 0 0.0522622069583396 0.137101073958413 0.0317662007623888 0.00471409041625418 0 0 0.0100598561440571 0 0.0353731871241599 0.00389453596603965 0 0 0
"kopfe" 0.0507807540941983 0.0159744408945687 0.0243249817562637 0.00690846286701209 0.00731421884142774 0 0.0461589185624794 0 0.017921146953405 0.00422940280832346 0.0172884755022302 0.00386145113333591 0 0.00761672633102293 0.00794155019059721 0.00942818083250837 0.018807598269701 0.0367762950509614 0 0.00571755288736421 0 0.00778907193207929 0.0167926112510495 0 0.0313087038196619
"lächelnd" 0 0.00798722044728434 0 0 0.0219426565242832 0.0125817815802718 0.00659413122321134 0.0169195194856466 0 0.0211470140416173 0.0242038657031223 0.0193072556666795 0.00746602956547708 0.00761672633102293 0.0158831003811944 0.0235704520812709 0.00626919942323365 0 0.0150897842160857 0 0 0.0155781438641586 0.0279876854184159 0.00662558802093686 0.0313087038196619
"lief" 0.0253903770470991 0.0279552715654952 0.0162166545041758 0 0 0 0.019782393669634 0.0112796796570977 0.00597371565113501 0.00422940280832346 0.00345769510044604 0.0154458045333436 0.0223980886964312 0.0152334526620459 0.00794155019059721 0.0141422712487626 0 0.0157612693075549 0.0150897842160857 0 0.0202132497852342 0.0116836078981189 0.00559753708368318 0.0198767640628106 0.0626174076393237
"öffnete" 0.0253903770470991 0.0159744408945687 0.00810832725208789 0.0276338514680484 0.00731421884142774 0 0.0131882624464227 0.0112796796570977 0 0.00845880561664693 0.00691539020089209 0 0.0223980886964312 0.0152334526620459 0.00794155019059721 0.00471409041625418 0.018807598269701 0.0105075128717033 0.0150897842160857 0.0228702115494568 0.0151599373389257 0.0116836078981189 0.0167926112510495 0.0132511760418737 0.0313087038196619
"pferd" 0 0.00399361022364217 0.0891915997729668 0.0414507772020725 0.0292568753657109 0 0.00659413122321134 0 0.00597371565113501 0 0.0207461706026763 0 0 0 0.00794155019059721 0 0.0125383988464673 0.0105075128717033 0 0.0114351057747284 0.0505331244630856 0 0.00559753708368318 0.0198767640628106 0
"reichen" 0.0253903770470991 0.023961661341853 0 0.0138169257340242 0.0365710942071387 0.0125817815802718 0 0.0169195194856466 0 0.0296058196582643 0.00345769510044604 0.00772290226667182 0.0223980886964312 0.00761672633102293 0 0.00471409041625418 0.00626919942323365 0.00525375643585163 0.00502992807202857 0.0171526586620926 0.0101066248926171 0.0116836078981189 0.0223901483347327 0.0132511760418737 0
"wahrheit" 0 0 0 0 0.0438853130485664 0 0.00659413122321134 0.0281991991427443 0 0.00845880561664693 0.0172884755022302 0 0 0.00761672633102293 0.00794155019059721 0.0282845424975251 0.0376151965394019 0.00525375643585163 0.0201197122881143 0.0114351057747284 0.00505331244630856 0.0155781438641586 0.0279876854184159 0.00662558802093686 0
"zuweilen" 0.0253903770470991 0.00399361022364217 0 0.0207253886010363 0.0146284376828555 0 0.00659413122321134 0.00563983982854887 0.01194743130227 0.00422940280832346 0.00691539020089209 0.042475962466695 0.00746602956547708 0.0152334526620459 0.00794155019059721 0 0.0313459971161683 0.0157612693075549 0.00502992807202857 0.00571755288736421 0.0101066248926171 0.0194726798301982 0.0167926112510495 0.00662558802093686 0
"bett" 0 0.00798722044728434 0.0243249817562637 0.0207253886010363 0.0219426565242832 0 0 0.0169195194856466 0.00597371565113501 0 0 0.0270301579333514 0.0149320591309542 0.0533170843171605 0.00794155019059721 0.0141422712487626 0.0125383988464673 0.0105075128717033 0.0150897842160857 0 0.0202132497852342 0 0.00559753708368318 0.0132511760418737 0.0313087038196619
"chef" 0.0126951885235496 0 0 0 0 0 0 0 0 0 0 0 0 0.00761672633102293 0 0.226276339980201 0 0 0 0 0 0 0 0 0
"deinen" 0 0 0 0.00690846286701209 0 0 0 0 0.0477897252090801 0.00422940280832346 0.0172884755022302 0 0 0.00761672633102293 0 0.0329986329137793 0.018807598269701 0.0105075128717033 0.0251496403601429 0.0171526586620926 0 0.0194726798301982 0.0279876854184159 0.0198767640628106 0.0313087038196619
"denke" 0.0126951885235496 0.00798722044728434 0 0 0.00731421884142774 0 0 0.00563983982854887 0.01194743130227 0.00422940280832346 0.0138307804017842 0.00772290226667182 0 0 0.0158831003811944 0 0.0877687919252711 0.0105075128717033 0.00502992807202857 0.0171526586620926 0 0.0233672157962379 0.0335852225020991 0.00662558802093686 0.0313087038196619
"erkannte" 0.0253903770470991 0.0119808306709265 0.00810832725208789 0.0276338514680484 0.0292568753657109 0.0629089079013588 0.00659413122321134 0.0225593593141955 0 0.0169176112332939 0 0 0.0298641182619083 0.0152334526620459 0.0158831003811944 0.00942818083250837 0.0125383988464673 0.00525375643585163 0 0 0.0404264995704684 0.00389453596603965 0 0 0
"eure" 0.0126951885235496 0.00798722044728434 0.00810832725208789 0 0.0292568753657109 0.0251635631605435 0 0 0.02389486260454 0.0676704449331754 0.00345769510044604 0.0193072556666795 0 0.0152334526620459 0.0158831003811944 0.00471409041625418 0.018807598269701 0.00525375643585163 0.0100598561440571 0.0114351057747284 0 0.00389453596603965 0 0 0
"frei" 0.0126951885235496 0.00399361022364217 0 0.00690846286701209 0 0 0 0.0338390389712932 0 0.0169176112332939 0.00691539020089209 0.0193072556666795 0.0149320591309542 0.00761672633102293 0.00794155019059721 0.00942818083250837 0.0376151965394019 0.0262687821792582 0.0100598561440571 0.0114351057747284 0.00505331244630856 0.00778907193207929 0.0111950741673664 0.0198767640628106 0.0313087038196619
"gehe" 0 0.00798722044728434 0.0972999270250547 0.00690846286701209 0.0219426565242832 0.0125817815802718 0.00659413122321134 0.0225593593141955 0.01194743130227 0 0.00691539020089209 0.00386145113333591 0.0149320591309542 0 0 0.0141422712487626 0.0125383988464673 0.0105075128717033 0 0.0171526586620926 0.0101066248926171 0.00389453596603965 0.00559753708368318 0.0331279401046843 0
"hab" 0.0126951885235496 0.00798722044728434 0.0567582907646153 0.0207253886010363 0 0 0.00659413122321134 0 0.02389486260454 0.00422940280832346 0.00345769510044604 0.0231687068000154 0.0223980886964312 0 0.00794155019059721 0 0 0.0210150257434065 0.0301795684321714 0 0 0.0155781438641586 0 0.0132511760418737 0.125234815278647
"mitte" 0.0126951885235496 0.00399361022364217 0 0 0 0 0.0725354434553248 0.0169195194856466 0 0 0.00345769510044604 0.0154458045333436 0.0149320591309542 0.00761672633102293 0.0238246505717916 0.00471409041625418 0 0.0315225386151098 0.0301795684321714 0.0228702115494568 0.0202132497852342 0.00389453596603965 0.00559753708368318 0 0
"mühe" 0.0126951885235496 0.00798722044728434 0.0243249817562637 0 0.00731421884142774 0 0.0131882624464227 0.00563983982854887 0.00597371565113501 0.0169176112332939 0.0242038657031223 0.0231687068000154 0.0149320591309542 0 0 0.0282845424975251 0 0.0105075128717033 0.0150897842160857 0 0.0101066248926171 0.0116836078981189 0.0111950741673664 0.0132511760418737 0
"schmerz" 0.0126951885235496 0.0159744408945687 0 0 0.00731421884142774 0.0125817815802718 0 0.0112796796570977 0.01194743130227 0.0380646252749112 0.0103730853013381 0 0.0373301478273854 0.00761672633102293 0 0.00942818083250837 0.0313459971161683 0.0210150257434065 0.0100598561440571 0.0171526586620926 0.0101066248926171 0 0.00559753708368318 0.00662558802093686 0.0313087038196619
"schwester" 0 0.0399361022364217 0.0405416362604395 0 0.0146284376828555 0 0 0.107156956742429 0 0.0169176112332939 0.0138307804017842 0 0.0223980886964312 0 0 0 0.0125383988464673 0 0 0 0.00505331244630856 0 0 0 0
"spur" 0 0.00798722044728434 0.00810832725208789 0.00690846286701209 0 0 0.0131882624464227 0.00563983982854887 0 0.0380646252749112 0.00691539020089209 0.0115843534000077 0.0149320591309542 0 0 0.00471409041625418 0 0.0157612693075549 0.00502992807202857 0.0343053173241852 0.00505331244630856 0.0155781438641586 0.0111950741673664 0.0596302921884317 0
"anblick" 0.0126951885235496 0.00399361022364217 0 0.00690846286701209 0.0292568753657109 0.0125817815802718 0.00659413122321134 0.0169195194856466 0.02389486260454 0.00422940280832346 0.0172884755022302 0 0.0149320591309542 0.0228501789930688 0 0.0188563616650167 0.00626919942323365 0.0157612693075549 0.00502992807202857 0.0457404230989137 0.0151599373389257 0.00778907193207929 0 0 0
"bruder" 0 0.0159744408945687 0.072974945268791 0 0.0146284376828555 0.0125817815802718 0.0131882624464227 0.0281991991427443 0.00597371565113501 0.00422940280832346 0.0380346461049065 0 0.0373301478273854 0.0152334526620459 0 0 0.00626919942323365 0 0 0.00571755288736421 0.0101066248926171 0.00389453596603965 0 0.00662558802093686 0
"entfernt" 0.0126951885235496 0.0119808306709265 0 0 0.0292568753657109 0 0.00659413122321134 0.00563983982854887 0 0.00422940280832346 0.00345769510044604 0.0193072556666795 0.0149320591309542 0.00761672633102293 0.00794155019059721 0.00942818083250837 0.00626919942323365 0.00525375643585163 0.0402394245762286 0.0343053173241852 0.0202132497852342 0.00778907193207929 0.0167926112510495 0.00662558802093686 0
"erfahren" 0 0.00798722044728434 0 0 0.0146284376828555 0.0125817815802718 0 0.0112796796570977 0.01194743130227 0.0211470140416173 0.0207461706026763 0.00772290226667182 0.00746602956547708 0 0 0.0188563616650167 0.0313459971161683 0.0157612693075549 0 0.0228702115494568 0.0202132497852342 0.00389453596603965 0.0167926112510495 0.0132511760418737 0
"fuß" 0.0126951885235496 0.0159744408945687 0.0243249817562637 0.00690846286701209 0 0 0.0263765248928454 0.00563983982854887 0.01194743130227 0.00422940280832346 0.00345769510044604 0.0115843534000077 0.0597282365238166 0.00761672633102293 0 0 0.018807598269701 0.00525375643585163 0.0100598561440571 0.00571755288736421 0.0151599373389257 0 0.00559753708368318 0.046379116146558 0.0313087038196619
"haar" 0.0126951885235496 0.0159744408945687 0 0.0483592400690846 0 0 0.0131882624464227 0.0281991991427443 0.029868578255675 0.00422940280832346 0.00345769510044604 0.0154458045333436 0.0223980886964312 0.0380836316551146 0.0158831003811944 0 0.0125383988464673 0.00525375643585163 0.0100598561440571 0 0.0101066248926171 0 0 0.0132511760418737 0
"helfen" 0.0253903770470991 0.0199680511182109 0.0405416362604395 0.00690846286701209 0 0 0.00659413122321134 0.00563983982854887 0.00597371565113501 0.00845880561664693 0.0276615608035683 0.0115843534000077 0 0.0152334526620459 0.00794155019059721 0.00471409041625418 0.0125383988464673 0.0210150257434065 0 0.0114351057747284 0 0.0155781438641586 0.0223901483347327 0 0
"kindes" 0.0380855655706487 0.00399361022364217 0.0162166545041758 0 0.117027501462844 0 0 0.0112796796570977 0.01194743130227 0 0 0.00386145113333591 0.119456473047633 0 0 0 0.018807598269701 0.00525375643585163 0 0 0.00505331244630856 0.00389453596603965 0 0 0
"mond" 0 0.023961661341853 0 0.0690846286701209 0 0 0.00659413122321134 0 0 0 0.00345769510044604 0.0115843534000077 0.0298641182619083 0.0152334526620459 0.00794155019059721 0.0188563616650167 0.0250767976929346 0.0105075128717033 0.0100598561440571 0 0.0151599373389257 0 0 0.0397535281256211 0
"stieß" 0 0.0119808306709265 0.00810832725208789 0.0207253886010363 0 0.0125817815802718 0.0263765248928454 0.0169195194856466 0.00597371565113501 0.0211470140416173 0.00691539020089209 0.00772290226667182 0.0149320591309542 0.0228501789930688 0.00794155019059721 0.0282845424975251 0.00626919942323365 0.0105075128717033 0.00502992807202857 0 0.0101066248926171 0.0116836078981189 0.00559753708368318 0.0132511760418737 0
"suppius" 0 0 0 0.338514680483592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ton" 0 0.0159744408945687 0.00810832725208789 0.0138169257340242 0 0.0125817815802718 0.0527530497856907 0.0225593593141955 0.017921146953405 0.0211470140416173 0.00691539020089209 0.00386145113333591 0.00746602956547708 0 0.00794155019059721 0.0141422712487626 0.00626919942323365 0.0105075128717033 0.0150897842160857 0.00571755288736421 0 0 0.0167926112510495 0.0198767640628106 0
"anderer" 0.0126951885235496 0.0159744408945687 0 0.00690846286701209 0.0146284376828555 0 0 0.0112796796570977 0.01194743130227 0.0169176112332939 0 0.0115843534000077 0.00746602956547708 0 0.00794155019059721 0.0141422712487626 0.0376151965394019 0.0315225386151098 0.0150897842160857 0.0114351057747284 0.0151599373389257 0.00389453596603965 0.0111950741673664 0 0.0313087038196619
"ansehen" 0 0.0119808306709265 0 0 0.00731421884142774 0.0251635631605435 0.00659413122321134 0.00563983982854887 0.00597371565113501 0.00845880561664693 0.00345769510044604 0.0193072556666795 0.00746602956547708 0.00761672633102293 0.00794155019059721 0.0141422712487626 0.018807598269701 0.0157612693075549 0.00502992807202857 0.0628930817610063 0.00505331244630856 0.0194726798301982 0.00559753708368318 0 0
"clara" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268681780016793 0 0
"derselben" 0 0.00399361022364217 0.0162166545041758 0 0.0146284376828555 0.0251635631605435 0.00659413122321134 0.00563983982854887 0.00597371565113501 0.00422940280832346 0.0172884755022302 0.0193072556666795 0.00746602956547708 0.0304669053240917 0.0238246505717916 0.0141422712487626 0 0 0.00502992807202857 0 0.0555864369093941 0.0116836078981189 0 0.00662558802093686 0
"desgrais" 0 0 0 0 0 0 0 0 0 0.203011334799526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
