"DNS_Arnim" "DNS_Berthold" "DNS_Brentano" "DNS_Eichendorff" "DNS_Gall" "DNS_Goethe" "DNS_Grillparzer" "DNS_Grimm" "DNS_Hauff" "DNS_Hoffmann" "DNS_Immermann" "DNS_Keller" "DNS_Kinkel_Margret" "DNS_Kleist" "DNS_Kopisch_Karnevalsfest" "DNS_Kruse" "DNS_Lohmann" "DNS_Meissner" "DNS_Moerike" "DNS_Rumohr" "DNS_Stifter" "DNS_Tieck_Gemaelde" "DNS_Tieck_Lebens" "DNS_Widmann" "DNS_Wolf"
"herr" 0.0634759426177479 0.163738019169329 0.121624908781318 0.075993091537133 0.0804564072557051 0 0.125288493241015 0.112796796570977 0.304659498207885 0.0338352224665877 0.145223194218734 0.0154458045333436 0.00746602956547708 0.205651610937619 0.214421855146125 0.0707113562438128 0.106576390194972 0.131343910896291 0.0502992807202857 0.0571755288736421 0.0151599373389257 0.101257935117031 0.111950741673664 0.35778175313059 0.0313087038196619
"kam" 0.0634759426177479 0.179712460063898 0.129733236033406 0.0967184801381693 0.0950848449385606 0.100654252642174 0.230794592812397 0.19739439399921 0.0657108721624851 0.135340889866351 0.079526987310259 0.08495192493339 0.194116768702404 0.0228501789930688 0.103240152477764 0.0377127233300335 0.0814995925020375 0.105075128717033 0.165987626376943 0.028587764436821 0.14149274849664 0.0506289675585154 0.0839630562552477 0.132511760418737 0.156543519098309
"ihnen" 0.139647073759045 0.115814696485623 0.0891915997729668 0.193436960276339 0.102399063779988 0.0503271263210871 0.0923178371249588 0.265072471941797 0.0955794504181601 0.0338352224665877 0.172884755022302 0.123566436266749 0.12692250261311 0.0380836316551146 0.14294790343075 0.122566350822609 0.0689611936555702 0.0525375643585163 0.0553292087923143 0.10863350485992 0.10611956137248 0.151886902675546 0.061572907920515 0.0265023520837474 0.125234815278647
"etwas" 0.088866319664847 0.0638977635782748 0.113516581529231 0.0552677029360967 0.131655939145699 0.125817815802718 0.0791295746785361 0.253792792284699 0.10752688172043 0.0380646252749112 0.18325784032364 0.146735143066764 0.0522622069583396 0.0228501789930688 0.0476493011435832 0.0612831754113044 0.0877687919252711 0.0682988336660712 0.191137266737086 0.0228702115494568 0.116226186265097 0.136308758811388 0.207108872096278 0.0795070562512423 0.125234815278647
"euch" 0.190427827853244 0.143769968051118 0.113516581529231 0.0414507772020725 0.0877706260971328 0.0503271263210871 0.00659413122321134 0.0169195194856466 0.21505376344086 0.346811030282524 0.0380346461049065 0.10425918060007 0.0149320591309542 0.175184705613527 0.349428208386277 0.00942818083250837 0.018807598269701 0.430808027739834 0.0150897842160857 0.114351057747284 0.0656930618020112 0.0350508236943568 0 0.0530047041674949 0
"zeit" 0.0507807540941983 0.107827476038339 0.0324333090083516 0.110535405872193 0.0804564072557051 0.163563160543533 0.164853280580284 0.0958772770853308 0.13142174432497 0.135340889866351 0.0899000726115971 0.0888133760667259 0.0671942660892937 0.0533170843171605 0.103240152477764 0.14613680290388 0.0877687919252711 0.131343910896291 0.1408379860168 0.148656375071469 0.146546060942948 0.0973633991509912 0.061572907920515 0.0530047041674949 0.0626174076393237
"alte" 0.126951885235496 0.0479233226837061 0.316224762831428 0.0552677029360967 0.0877706260971328 0 0.270359380151665 0.0281991991427443 0.20310633213859 0.0169176112332939 0.0484077314062446 0.0463374136000309 0.156786620875019 0.25896869525478 0.0873570520965693 0.00942818083250837 0.119114789041439 0.0210150257434065 0.0150897842160857 0.028587764436821 0.0202132497852342 0.295984733419013 0.184718723761545 0.159014112502485 0.0939261114589856
"ihrer" 0.0380855655706487 0.115814696485623 0.145949890537582 0.0483592400690846 0.131655939145699 0.0503271263210871 0.105506099571381 0.118436636399526 0.0597371565113501 0.0761292505498224 0.121019328515611 0.100397729466734 0.223980886964312 0.167567979282504 0.079415501905972 0.103709989157592 0.18807598269701 0.0157612693075549 0.120718273728686 0.154373927958834 0.0960129364798625 0.066207111422674 0.095158130422614 0.0198767640628106 0.0313087038196619
"wurde" 0.177732639329694 0.0399361022364217 0.121624908781318 0.0690846286701209 0.124341720304271 0.150981378963261 0.0527530497856907 0.0338390389712932 0.0597371565113501 0.160717306716292 0.0726115971093669 0.142873691933429 0.201582798267881 0.00761672633102293 0.0952986022871665 0.230990430396455 0.0877687919252711 0.152358936639697 0.0955686333685428 0.0343053173241852 0.131386123604022 0.054523503524555 0.0727679820878813 0.092758232293116 0.0939261114589856
"zur" 0.114256696711946 0.0678913738019169 0.0972999270250547 0.0898100172711572 0.0804564072557051 0.113236034222446 0.184635674249918 0.045118718628391 0.0776583034647551 0.152258501099645 0.100273157912935 0.0386145113333591 0.164252650440496 0.137101073958413 0.0873570520965693 0.0801395370763211 0.0940379913485048 0.147105180203846 0.0905387052965143 0.194396798170383 0.0555864369093941 0.0778907193207929 0.0895605933389309 0.0795070562512423 0.0939261114589856
"will" 0.114256696711946 0.131789137380192 0.275683126570988 0.00690846286701209 0.153598595669982 0.0754906894816306 0.0725354434553248 0.0789577575996842 0.15531660692951 0.0845880561664693 0.0899000726115971 0.0926748272000618 0.0298641182619083 0.0228501789930688 0.150889453621347 0.0659972658275586 0.225691179236412 0.0893138594094778 0.0603591368643428 0.0457404230989137 0.00505331244630856 0.124625150913269 0.117548278757347 0.119260584376863 0.219160926737633
"augen" 0.126951885235496 0.115814696485623 0.0243249817562637 0.151986183074266 0.146284376828555 0.0125817815802718 0.0989119683481701 0.169195194856466 0.113500597371565 0.177634917949586 0.079526987310259 0.135150789666757 0.119456473047633 0.0761672633102293 0.0714739517153748 0.0659972658275586 0.119114789041439 0.0367762950509614 0.0452693526482571 0.0628930817610063 0.151599373389257 0.0701016473887136 0.0279876854184159 0.0993838203140529 0.125234815278647
"andern" 0.0761711311412974 0.139776357827476 0.072974945268791 0.193436960276339 0.0658279695728496 0.125817815802718 0.0989119683481701 0.163555355027917 0.0955794504181601 0.0592116393165285 0.0691539020089209 0.154458045333436 0.097058384351202 0.0228501789930688 0.127064803049555 0.0424268137462877 0.0501535953858692 0.0315225386151098 0.110658417584629 0.0400228702115495 0.156652685835565 0.11294154301515 0.0503778337531486 0.132511760418737 0.125234815278647
"hätte" 0.126951885235496 0.0878594249201278 0.145949890537582 0.075993091537133 0.0438853130485664 0.138399597382989 0.178041543026706 0.219953753313406 0.0716845878136201 0.054982236508205 0.114103938314719 0.0772290226667181 0.0597282365238166 0.152334526620459 0.0555908513341804 0.0942818083250837 0.106576390194972 0.136597667332142 0.0502992807202857 0.0628930817610063 0.0707463742483198 0.066207111422674 0.111950741673664 0.0795070562512423 0.0626174076393237
"stand" 0.0507807540941983 0.167731629392971 0.0891915997729668 0.0829015544041451 0.0585137507314219 0.0880724710619024 0.14507088691065 0.191754554170662 0.0537634408602151 0.0930468617831162 0.0899000726115971 0.0810904738000541 0.104524413916679 0.0914007159722751 0.111181702668361 0.0848536274925753 0.112845589618206 0.110328885152884 0.1056284895126 0.0400228702115495 0.14149274849664 0.0389453596603965 0.0503778337531486 0.092758232293116 0.0626174076393237
"ihren" 0.114256696711946 0.0958466453674121 0.0810832725208789 0.075993091537133 0.117027501462844 0.0629089079013588 0.0923178371249588 0.0676780779425864 0.0657108721624851 0.063441042124852 0.110646243214273 0.0926748272000618 0.223980886964312 0.167567979282504 0.0635324015247776 0.0801395370763211 0.213152780389944 0.0630450772302196 0.145867914088829 0.120068610634648 0.10611956137248 0.0506289675585154 0.0279876854184159 0.0596302921884317 0
"dich" 0.0253903770470991 0.135782747603834 0.0567582907646153 0.0898100172711572 0.0804564072557051 0.0880724710619024 0 0.0338390389712932 0.161290322580645 0.0845880561664693 0.103730853013381 0.123566436266749 0.0298641182619083 0.0457003579861376 0.0476493011435832 0.212134068731438 0.131653187887907 0.115582641588736 0.0251496403601429 0.165809033733562 0.045479812016777 0.0817852552868326 0.156731038343129 0.0728814682303054 0.219160926737633
"dir" 0.0507807540941983 0.0718849840255591 0.0324333090083516 0.0207253886010363 0.117027501462844 0.125817815802718 0.00659413122321134 0.163555355027917 0.173237753882915 0.0592116393165285 0.100273157912935 0.146735143066764 0.0298641182619083 0.0761672633102293 0.0555908513341804 0.122566350822609 0.119114789041439 0.057791320794368 0.0653890649363714 0.245854774156661 0.0151599373389257 0.124625150913269 0.12314581584103 0.0331279401046843 0.407013149655604
"konnte" 0.152342262282595 0.119808306709265 0.113516581529231 0.103626943005181 0.102399063779988 0.176144942123805 0.105506099571381 0.0676780779425864 0.0477897252090801 0.131111487058027 0.107188548113827 0.0501988647333668 0.0671942660892937 0.0533170843171605 0.0635324015247776 0.0942818083250837 0.131653187887907 0.0735525901019229 0.0804788491524571 0.028587764436821 0.126332811157714 0.0856797912528722 0.0783655191715645 0.165639700523421 0.156543519098309
"vater" 0.139647073759045 0.243610223642173 0.15405821778967 0.145077720207254 0.0365710942071387 0 0.224200461589186 0.0733179177711353 0.017921146953405 0.0718998477414989 0.00691539020089209 0.123566436266749 0.104524413916679 0.0457003579861376 0.0476493011435832 0 0.319729170584916 0.0367762950509614 0.0201197122881143 0.0343053173241852 0.0859063115872454 0.132414222845348 0.0783655191715645 0.1258861723978 0
"frau" 0.393550844230037 0.12779552715655 0.0567582907646153 0.0138169257340242 0.570509069631363 0.0754906894816306 0.0791295746785361 0.0733179177711353 0.0477897252090801 0.0592116393165285 0.14868088931918 0.111982082866741 0.0746602956547708 0.0457003579861376 0 0 0.13792238731114 0.0525375643585163 0.150897842160857 0.10863350485992 0.0101066248926171 0.0116836078981189 0.100755667506297 0 0
"sehr" 0.0634759426177479 0.09185303514377 0.121624908781318 0.0483592400690846 0.131655939145699 0.138399597382989 0.0593471810089021 0.0902374372567819 0.0716845878136201 0.0380646252749112 0.0760692922098129 0.0579217670000386 0.0522622069583396 0.0304669053240917 0.174714104193139 0.122566350822609 0.0940379913485048 0.0840601029736261 0.145867914088829 0.0686106346483705 0.222345747637576 0.0934688631849515 0.117548278757347 0.0132511760418737 0.281778334376957
"weil" 0.152342262282595 0.103833865814696 0.113516581529231 0.0207253886010363 0.22674078408426 0.113236034222446 0.0263765248928454 0.0620382381140376 0.101553166069295 0.0253764168499408 0.0276615608035683 0.0501988647333668 0.0671942660892937 0.159951252951481 0.127064803049555 0.131994531655117 0.112845589618206 0.0525375643585163 0.0855087772244857 0.148656375071469 0.151599373389257 0.0934688631849515 0.10635320458998 0.1258861723978 0.0313087038196619
"mann" 0.165037450806144 0.143769968051118 0.0405416362604395 0.0276338514680484 0.124341720304271 0.0377453447408153 0.204418067919552 0.0958772770853308 0.113500597371565 0.0169176112332939 0.0864423775111511 0.0386145113333591 0.0821263252202479 0.0152334526620459 0.166772554002541 0.0329986329137793 0.144191586734374 0.099821372281181 0.100598561440571 0.0228702115494568 0.101066248926171 0.124625150913269 0.167926112510495 0.0596302921884317 0.0626174076393237
"vom" 0.241208581947442 0.0718849840255591 0.0648666180167032 0.16580310880829 0.153598595669982 0.0629089079013588 0.0791295746785361 0.0620382381140376 0.14336917562724 0.0592116393165285 0.079526987310259 0.0772290226667181 0.12692250261311 0.0609338106481834 0.0714739517153748 0.0329986329137793 0.0438843959626356 0.141851423767994 0.155927770232886 0.0857632933104631 0.0303198746778513 0.0739961833547533 0.0727679820878813 0.159014112502485 0
"sprach" 0.0253903770470991 0.0678913738019169 0.227033163058461 0.00690846286701209 0.0146284376828555 0.0377453447408153 0.0923178371249588 0.0958772770853308 0.232974910394265 0.245305362882761 0.079526987310259 0.0115843534000077 0.00746602956547708 0.159951252951481 0.54002541296061 0.00942818083250837 0.0626919942323365 0.0630450772302196 0.0100598561440571 0.165809033733562 0.0252665622315428 0.00778907193207929 0.0559753708368318 0.046379116146558 0
"endlich" 0.126951885235496 0.09185303514377 0.0324333090083516 0.13126079447323 0.0438853130485664 0.0880724710619024 0.250576986482031 0.0902374372567819 0.0657108721624851 0.143799695482998 0.13139241381695 0.0810904738000541 0.0671942660892937 0 0.079415501905972 0.0801395370763211 0.0376151965394019 0.0525375643585163 0.0553292087923143 0.0171526586620926 0.0808529991409369 0.0467344315924758 0.0839630562552477 0.192142052607169 0.0626174076393237
"viel" 0.0380855655706487 0.0638977635782748 0.105408254277143 0.0483592400690846 0.146284376828555 0.113236034222446 0.105506099571381 0.0394788787998421 0.0955794504181601 0.0761292505498224 0.0656962069084748 0.0965362783333977 0.0149320591309542 0.0304669053240917 0.166772554002541 0.051854994578796 0.112845589618206 0.0525375643585163 0.0955686333685428 0.0743281875357347 0.0859063115872454 0.0934688631849515 0.145535964175763 0.1258861723978 0.281778334376957
"eben" 0.0253903770470991 0.09185303514377 0.00810832725208789 0.13126079447323 0.0292568753657109 0.125817815802718 0.0923178371249588 0.0620382381140376 0.0477897252090801 0.10996447301641 0.0518654265066906 0.08495192493339 0.097058384351202 0.0304669053240917 0.0952986022871665 0.183849526233913 0.13792238731114 0.0315225386151098 0.145867914088829 0.0514579759862779 0.0960129364798625 0.0739961833547533 0.061572907920515 0.0728814682303054 0.0626174076393237
"kein" 0.0253903770470991 0.119808306709265 0.0567582907646153 0.0898100172711572 0.0804564072557051 0.0377453447408153 0.105506099571381 0.124076476228075 0.101553166069295 0.0507528336998816 0.0968154628124892 0.0772290226667181 0.0746602956547708 0.0304669053240917 0.0555908513341804 0.0848536274925753 0.13792238731114 0.126090154460439 0.0402394245762286 0.0743281875357347 0.0505331244630856 0.066207111422674 0.061572907920515 0.132511760418737 0.0626174076393237
"ihrem" 0.126951885235496 0.0958466453674121 0.121624908781318 0.0829015544041451 0.22674078408426 0 0.0527530497856907 0.10151711691388 0.03584229390681 0.063441042124852 0.0899000726115971 0.0617832181333745 0.12692250261311 0.0837839896412522 0.0158831003811944 0.0188563616650167 0.169268384427309 0.0315225386151098 0.0855087772244857 0.171526586620926 0.131386123604022 0.0389453596603965 0.061572907920515 0.00662558802093686 0
"eines" 0.0380855655706487 0.0399361022364217 0.0810832725208789 0.0276338514680484 0.0950848449385606 0.113236034222446 0.151665018133861 0.084597597428233 0.0657108721624851 0.12265268144138 0.0933577677120432 0.0733675715333822 0.119456473047633 0.0685505369792063 0.0555908513341804 0.103709989157592 0.0438843959626356 0.0893138594094778 0.130778129872743 0.0400228702115495 0.111172873818788 0.0701016473887136 0.0391827595857823 0.046379116146558 0.125234815278647
"fort" 0.30468452456519 0.103833865814696 0.0648666180167032 0.110535405872193 0.0219426565242832 0.0754906894816306 0.178041543026706 0.112796796570977 0.0477897252090801 0.10996447301641 0.0449500363057986 0.0617832181333745 0.0223980886964312 0.0685505369792063 0.00794155019059721 0.0942818083250837 0.0626919942323365 0.115582641588736 0.0855087772244857 0.0457404230989137 0.0707463742483198 0.0506289675585154 0.0671704450041982 0.092758232293116 0.156543519098309
"diesen" 0.114256696711946 0.0399361022364217 0.129733236033406 0.0276338514680484 0.0658279695728496 0.0251635631605435 0.0527530497856907 0.0563983982854887 0.0657108721624851 0.0592116393165285 0.0968154628124892 0.0617832181333745 0.0821263252202479 0.175184705613527 0.0873570520965693 0.103709989157592 0.0438843959626356 0.0472838079226647 0.0704189930084 0.0800457404230989 0.0707463742483198 0.175254118471784 0.134340890008396 0.0530047041674949 0
"gar" 0.0507807540941983 0.0399361022364217 0.121624908781318 0.0898100172711572 0.0731421884142774 0.239053850025164 0.112100230794593 0.0394788787998421 0.0955794504181601 0.12265268144138 0.0449500363057986 0.0772290226667181 0.0298641182619083 0.0533170843171605 0.0476493011435832 0.00942818083250837 0.0626919942323365 0.0840601029736261 0.0955686333685428 0.0228702115494568 0.0808529991409369 0.124625150913269 0.134340890008396 0.092758232293116 0.281778334376957
"leben" 0.0761711311412974 0.0359424920127796 0.072974945268791 0 0.0877706260971328 0.125817815802718 0.0461589185624794 0.112796796570977 0.16726403823178 0.0888174589747928 0.0656962069084748 0.0501988647333668 0.104524413916679 0.0685505369792063 0.0476493011435832 0.0942818083250837 0.0689611936555702 0.162866449511401 0.0201197122881143 0.0914808461978273 0.090959624033554 0.0778907193207929 0.128743352924713 0.0530047041674949 0.0626174076393237
"gegen" 0.139647073759045 0.023961661341853 0.0324333090083516 0.0276338514680484 0.0585137507314219 0.188726723704077 0.105506099571381 0.0620382381140376 0.0657108721624851 0.0465234308915581 0.0484077314062446 0.0695061204000463 0.089592354785725 0.137101073958413 0.0158831003811944 0.0801395370763211 0.213152780389944 0.099821372281181 0.0653890649363714 0.148656375071469 0.156652685835565 0.0311562877283172 0.0783655191715645 0.0662558802093686 0.0626174076393237
"fragte" 0.139647073759045 0.171725239616613 0.0810832725208789 0.0967184801381693 0 0.0629089079013588 0.0593471810089021 0.124076476228075 0.0597371565113501 0.0422940280832346 0.114103938314719 0.0308916090666873 0.0223980886964312 0.243735242592734 0.0873570520965693 0.0565690849950502 0.0814995925020375 0.0840601029736261 0.0100598561440571 0.0800457404230989 0.0757996866946283 0.066207111422674 0.0503778337531486 0.046379116146558 0.250469630557295
"indem" 0.0507807540941983 0.0199680511182109 0.0405416362604395 0.0829015544041451 0.204798127559977 0.0629089079013588 0.0659413122321134 0.0169195194856466 0.10752688172043 0.105735070208087 0.0311192559040144 0.0501988647333668 0.00746602956547708 0.571254474826719 0.0317662007623888 0.051854994578796 0.0564227948091029 0.0472838079226647 0.0603591368643428 0.0514579759862779 0.0151599373389257 0.140203294777427 0.0727679820878813 0.0795070562512423 0.0626174076393237
"wäre" 0.088866319664847 0.0878594249201278 0.0972999270250547 0.0207253886010363 0.0585137507314219 0.0880724710619024 0.0659413122321134 0.225593593141955 0.0776583034647551 0.0211470140416173 0.0414923412053525 0.0579217670000386 0.0447961773928625 0.167567979282504 0.0476493011435832 0.0895677179088295 0.169268384427309 0.120836398024588 0.0653890649363714 0 0.0606397493557027 0.0817852552868326 0.0671704450041982 0.092758232293116 0
"allein" 0.0634759426177479 0.0599041533546326 0.0891915997729668 0.0345423143350604 0.102399063779988 0.100654252642174 0.0329706561160567 0.140995995713722 0.0477897252090801 0.0676704449331754 0.0726115971093669 0.0772290226667181 0.0522622069583396 0.0304669053240917 0.0555908513341804 0.221562249563947 0.0564227948091029 0.0525375643585163 0.0502992807202857 0.211549456832476 0.090959624033554 0.0350508236943568 0.0167926112510495 0.0795070562512423 0
"mutter" 0.215818204900343 0.267571884984026 0.356766399091867 0.0207253886010363 0.190169689877121 0 0.019782393669634 0.00563983982854887 0.01194743130227 0.0761292505498224 0.0172884755022302 0.042475962466695 0.171718680005973 0.327519232233986 0.00794155019059721 0.0471409041625418 0.112845589618206 0.0210150257434065 0.0201197122881143 0.00571755288736421 0.0808529991409369 0.00389453596603965 0.0111950741673664 0.0132511760418737 0.125234815278647
"keine" 0.0634759426177479 0.0838658146964856 0.0891915997729668 0.0138169257340242 0.0950848449385606 0.0251635631605435 0.105506099571381 0.0789577575996842 0.041816009557945 0.0845880561664693 0.0899000726115971 0.0965362783333977 0.0597282365238166 0.0914007159722751 0.0476493011435832 0.0707113562438128 0.125383988464673 0.0945676158453294 0.0502992807202857 0.0800457404230989 0.0656930618020112 0.0856797912528722 0.0895605933389309 0.0530047041674949 0.0313087038196619
"recht" 0.0380855655706487 0.0479233226837061 0.105408254277143 0.103626943005181 0.0292568753657109 0.113236034222446 0.0659413122321134 0.0902374372567819 0.101553166069295 0.0676704449331754 0.0726115971093669 0.0926748272000618 0.0671942660892937 0.00761672633102293 0.0714739517153748 0.0377127233300335 0.119114789041439 0.0788063465377745 0.0754489210804286 0.0457404230989137 0.0960129364798625 0.10904700704911 0.0783655191715645 0.132511760418737 0
"bald" 0.0761711311412974 0.0798722044728434 0.0567582907646153 0.124352331606218 0.0511995318899941 0.188726723704077 0.039564787339268 0.0789577575996842 0.0597371565113501 0.0761292505498224 0.0276615608035683 0.0733675715333822 0.0522622069583396 0.0533170843171605 0.158831003811944 0.0942818083250837 0.0438843959626356 0.0788063465377745 0.160957698304914 0.0914808461978273 0.0505331244630856 0.0467344315924758 0.0671704450041982 0.112634996355927 0
"ob" 0.126951885235496 0.0798722044728434 0.072974945268791 0.0621761658031088 0.0658279695728496 0.188726723704077 0.158259149357072 0.045118718628391 0.03584229390681 0.0465234308915581 0.100273157912935 0.108120631733405 0.0373301478273854 0.167567979282504 0.0158831003811944 0.051854994578796 0.0814995925020375 0.0735525901019229 0.0402394245762286 0.0914808461978273 0.0808529991409369 0.0623125754566343 0.0559753708368318 0.0728814682303054 0.0313087038196619
"lange" 0.0253903770470991 0.09185303514377 0.0405416362604395 0.103626943005181 0.0511995318899941 0.0629089079013588 0.0527530497856907 0.084597597428233 0.10752688172043 0.0676704449331754 0.0553231216071367 0.0926748272000618 0.0447961773928625 0.0152334526620459 0.0873570520965693 0.0659972658275586 0.144191586734374 0.0788063465377745 0.0804788491524571 0.0857632933104631 0.0960129364798625 0.0739961833547533 0.0671704450041982 0.0728814682303054 0.125234815278647
"muß" 0.0380855655706487 0.0718849840255591 0.129733236033406 0.0276338514680484 0.0438853130485664 0.0629089079013588 0.0263765248928454 0.0225593593141955 0.0537634408602151 0.063441042124852 0.0968154628124892 0.0386145113333591 0.0522622069583396 0.00761672633102293 0.039707750952986 0.108424079573846 0.156729985580841 0.0630450772302196 0.0553292087923143 0.0628930817610063 0.0303198746778513 0.159675974607626 0.10635320458998 0.218644404690916 0.0626174076393237
"nacht" 0.0126951885235496 0.0599041533546326 0.113516581529231 0.269430051813472 0.0146284376828555 0.100654252642174 0.0263765248928454 0.0789577575996842 0.15531660692951 0.139570292674674 0.0345769510044604 0.0308916090666873 0.104524413916679 0.106634168634321 0.0158831003811944 0.0612831754113044 0.0877687919252711 0.120836398024588 0.0352094965042 0.0571755288736421 0.0757996866946283 0.0311562877283172 0.0503778337531486 0.0993838203140529 0
"kind" 0.203123016376793 0.0439297124600639 0.0648666180167032 0 0.84113516676419 0.0251635631605435 0.00659413122321134 0.321470870227286 0.01194743130227 0.0253764168499408 0.0242038657031223 0.0386145113333591 0.201582798267881 0.00761672633102293 0 0 0.0814995925020375 0.0367762950509614 0.0201197122881143 0.028587764436821 0.0404264995704684 0.0389453596603965 0.0223901483347327 0.0198767640628106 0
"hause" 0.0761711311412974 0.0798722044728434 0.0972999270250547 0.110535405872193 0.0585137507314219 0.0377453447408153 0.158259149357072 0.0620382381140376 0.01194743130227 0.105735070208087 0.0518654265066906 0.111982082866741 0.0746602956547708 0.159951252951481 0.0476493011435832 0.0141422712487626 0.0564227948091029 0.099821372281181 0.0402394245762286 0.0686106346483705 0.0859063115872454 0.0701016473887136 0.0671704450041982 0.0331279401046843 0.0626174076393237
"gut" 0.0634759426177479 0.0758785942492013 0.0891915997729668 0.0690846286701209 0.0731421884142774 0.100654252642174 0.0527530497856907 0.135356155885173 0.0597371565113501 0.0380646252749112 0.0345769510044604 0.142873691933429 0.0522622069583396 0.0380836316551146 0.0476493011435832 0.0471409041625418 0.0877687919252711 0.099821372281181 0.0754489210804286 0.0343053173241852 0.121279498711405 0.0895743272189119 0.0447802966694654 0.0795070562512423 0
"soll" 0.0634759426177479 0.0599041533546326 0.243249817562637 0.0138169257340242 0.0877706260971328 0.0125817815802718 0.0329706561160567 0.107156956742429 0.10752688172043 0.0465234308915581 0.079526987310259 0.042475962466695 0.00746602956547708 0.0228501789930688 0.0635324015247776 0.0707113562438128 0.169268384427309 0.0840601029736261 0.0603591368643428 0.0514579759862779 0.0303198746778513 0.124625150913269 0.0727679820878813 0.0861326442721792 0
"können" 0.0634759426177479 0.0399361022364217 0.072974945268791 0.0207253886010363 0.0731421884142774 0.113236034222446 0.0659413122321134 0.045118718628391 0.0836320191158901 0.0718998477414989 0.121019328515611 0.0579217670000386 0.0373301478273854 0.0457003579861376 0.0238246505717916 0.0848536274925753 0.0752303930788038 0.0472838079226647 0.0704189930084 0.0457404230989137 0.0505331244630856 0.151886902675546 0.134340890008396 0.0132511760418737 0.156543519098309
"zurück" 0.0507807540941983 0.131789137380192 0.0810832725208789 0.0483592400690846 0.0585137507314219 0.0880724710619024 0.118694362017804 0.0789577575996842 0.01194743130227 0.054982236508205 0.0484077314062446 0.0656446692667104 0.089592354785725 0.0837839896412522 0.0317662007623888 0.0942818083250837 0.0501535953858692 0.0420300514868131 0.0553292087923143 0.0857632933104631 0.0606397493557027 0.0973633991509912 0.0335852225020991 0.1258861723978 0.0626174076393237
"sehen" 0.0253903770470991 0.0798722044728434 0.0648666180167032 0.0345423143350604 0.131655939145699 0.113236034222446 0.039564787339268 0.084597597428233 0.03584229390681 0.063441042124852 0.0691539020089209 0.119704985133413 0.0373301478273854 0.0228501789930688 0.0952986022871665 0.0424268137462877 0.0752303930788038 0.0893138594094778 0.0855087772244857 0.102915951972556 0.0859063115872454 0.0584180394905947 0.0447802966694654 0.0596302921884317 0.0626174076393237
"lassen" 0.088866319664847 0.0638977635782748 0.0486499635125274 0.0138169257340242 0.153598595669982 0.0629089079013588 0.039564787339268 0.0620382381140376 0.0537634408602151 0.0803586533581458 0.138307804017842 0.0772290226667181 0.0298641182619083 0.0685505369792063 0.0873570520965693 0.0612831754113044 0.0438843959626356 0.0735525901019229 0.0502992807202857 0.0571755288736421 0.045479812016777 0.0895743272189119 0.0503778337531486 0.0728814682303054 0.125234815278647
"hin" 0.0253903770470991 0.0798722044728434 0.0810832725208789 0.103626943005181 0.0146284376828555 0.0629089079013588 0.0659413122321134 0.107156956742429 0.0836320191158901 0.0592116393165285 0.0484077314062446 0.08495192493339 0.0522622069583396 0.0304669053240917 0.103240152477764 0.0754254466600669 0.0250767976929346 0.0788063465377745 0.115688345656657 0.0914808461978273 0.0757996866946283 0.0272617517622775 0.0671704450041982 0.10600940833499 0
"weiß" 0.0507807540941983 0.111821086261981 0.0243249817562637 0.0690846286701209 0.0438853130485664 0.0503271263210871 0.0593471810089021 0.0281991991427443 0.0776583034647551 0.0761292505498224 0.0726115971093669 0.0501988647333668 0.0298641182619083 0.0380836316551146 0.0714739517153748 0.0895677179088295 0.144191586734374 0.110328885152884 0.0804788491524571 0.0343053173241852 0.0404264995704684 0.0584180394905947 0.0727679820878813 0.0795070562512423 0.281778334376957
"diesem" 0.0507807540941983 0.0279552715654952 0.0567582907646153 0.0138169257340242 0.0146284376828555 0.0754906894816306 0.039564787339268 0.0281991991427443 0.0537634408602151 0.0761292505498224 0.0760692922098129 0.0888133760667259 0.0597282365238166 0.144717800289436 0.079415501905972 0.1131381699901 0.0438843959626356 0.0893138594094778 0.0653890649363714 0.0514579759862779 0.0606397493557027 0.144097830743467 0.10635320458998 0.0397535281256211 0.0313087038196619
"ins" 0.0634759426177479 0.09185303514377 0.105408254277143 0.117443868739206 0.0365710942071387 0.0503271263210871 0.118694362017804 0.0620382381140376 0.0537634408602151 0.0845880561664693 0.0656962069084748 0.108120631733405 0.119456473047633 0.0761672633102293 0.0317662007623888 0.0282845424975251 0.0814995925020375 0.0735525901019229 0.0603591368643428 0.114351057747284 0.0202132497852342 0.00778907193207929 0.00559753708368318 0.1258861723978 0
"nahm" 0.0507807540941983 0.0958466453674121 0.121624908781318 0.0414507772020725 0.0950848449385606 0.0503271263210871 0.0989119683481701 0.0902374372567819 0.0597371565113501 0.0296058196582643 0.0656962069084748 0.0579217670000386 0.141854561744064 0.152334526620459 0.0555908513341804 0.0329986329137793 0.0438843959626356 0.0210150257434065 0.1056284895126 0.0514579759862779 0.0707463742483198 0.0817852552868326 0.0279876854184159 0.0331279401046843 0.187852222917971
"schien" 0.088866319664847 0.111821086261981 0.0405416362604395 0.0898100172711572 0.00731421884142774 0.150981378963261 0.112100230794593 0.118436636399526 0.0597371565113501 0.063441042124852 0.082984682410705 0.0810904738000541 0.0149320591309542 0.0380836316551146 0.0476493011435832 0.0848536274925753 0.0877687919252711 0.0420300514868131 0.0452693526482571 0.125786163522013 0.0505331244630856 0.0389453596603965 0.0223901483347327 0.0265023520837474 0.0626174076393237
