"" "DNS_Arnim" "DNS_Berthold" "DNS_Brentano" "DNS_Eichendorff" "DNS_Gall" "DNS_Goethe" "DNS_Grillparzer" "DNS_Grimm" "DNS_Hauff" "DNS_Hoffmann" "DNS_Immermann" "DNS_Keller" "DNS_Kinkel_Margret" "DNS_Kleist" "DNS_Kopisch_Karnevalsfest" "DNS_Kruse" "DNS_Lohmann" "DNS_Meissner" "DNS_Moerike" "DNS_Rumohr" "DNS_Stifter" "DNS_Tieck_Gemaelde" "DNS_Tieck_Lebens" "DNS_Widmann" "DNS_Wolf"
"DNS_Immermann" 0.949839794315451 0.870253596886891 0.987209694324645 1.11614571490333 0.904910863032196 0.984337180487805 0.899509092075731 0.968167346032484 0.913416179886825 0.907550917748244 0 0.888302650999356 0.987154691175828 1.07897556366044 0.978625657399945 0.881210246600476 0.87478319285408 0.822531768185844 0.872877890385614 0.987126964072149 0.911388335301657 0.856718339942113 0.884571777062811 1.02474880003074 1.28313072882058
"DNS_Keller" 1.1112578318764 0.855609716776981 1.11845502300364 1.09411189701322 0.997319132544265 1.08357767575353 0.994115955453325 0.943173426714479 0.916820117455171 1.05357136066931 0.888302650999356 0 0.936228345645153 1.16228380791936 0.944440646680226 0.976454205874345 1.00887340235096 0.918717461263364 0.83693635550778 1.0149100130645 0.910193684228813 0.927608008143194 1.0058482941988 0.970366881233881 1.33175158305454
"DNS_Kinkel_Margret" 1.03846764873524 0.993016751572115 1.1491967684966 1.01403028249265 1.00342265779193 1.23085193797994 0.998747039017409 1.06845884600894 1.02860537451466 0.992850320331823 0.987154691175828 0.936228345645153 0 1.06263633360071 1.08492994611357 0.983485853285011 1.08361896955118 0.991140253661287 0.913159138285202 0.979528404003379 0.951664846257075 1.11723700964955 1.16711549439824 1.03906103591715 1.4684414091474
"DNS_Kleist" 1.10697845456335 1.21270875719725 1.24340819452568 1.25876410898537 1.20592760948401 1.36965259551964 1.21149600400189 1.24177211447446 1.26787330758264 1.09650338605393 1.07897556366044 1.16228380791936 1.06263633360071 0 1.25177829073981 1.15882706571768 1.24308232318018 1.0977707889631 1.11227867132726 1.17280990201018 1.24017762984755 1.20020330767975 1.28855327587794 1.30038371896808 1.63548532462234
"DNS_Kopisch_Karnevalsfest" 1.14033428448891 0.981555863105702 1.19355672713342 1.10791274718782 1.12724516782754 1.19701264368964 1.10931326469594 1.15716265800283 0.98059505606621 1.08635544208501 0.978625657399945 0.944440646680226 1.08492994611357 1.25177829073981 0 1.0810088350228 1.13708299270556 1.01164271702359 0.900845052280762 1.04882900951155 1.07988728533989 1.02762382831224 1.0285919270531 1.10224438523723 1.38741668495036
"DNS_Kruse" 1.05914849220675 1.03026058452341 1.14951832321158 1.20095837588183 0.997121475456112 1.10384311735061 1.06039269371967 1.08337188999968 1.02649303217971 0.962129770642316 0.881210246600476 0.976454205874345 0.983485853285011 1.15882706571768 1.0810088350228 0 0.985989722755109 0.923449514027579 0.912977404207804 0.932362157439987 1.03449670131071 0.858160912618356 0.955374531708359 1.11806405590146 1.38802141457701
"DNS_Lohmann" 1.11539626641689 0.98692073073026 1.02449330449478 1.28426262008044 0.971672604416976 1.154214822267 1.07803124514708 1.06835053093245 0.980155214731584 1.02790795656699 0.87478319285408 1.00887340235096 1.08361896955118 1.24308232318018 1.13708299270556 0.985989722755109 0 0.958877920542184 1.02014179860333 1.01180209783755 1.08390573039525 0.934830259126764 0.992010735855361 1.1190565354942 1.37770252932281
"DNS_Meissner" 1.02252955377748 0.846176191529451 0.984374589721414 1.05859853128957 0.977888334802178 1.12830307314192 0.952662055773814 0.962194694986938 0.91526475546932 0.90376262965815 0.822531768185844 0.918717461263364 0.991140253661287 1.0977707889631 1.01164271702359 0.923449514027579 0.958877920542184 0 0.831971620521175 0.978105640994679 0.995433227968985 0.992750475525287 0.99396107988604 0.933236182678452 1.37563366696267
"DNS_Moerike" 1.05924391295709 0.898442700039628 1.07288344247286 0.951909415120804 0.98618851265701 0.997162828743151 0.903910713555274 1.00702233777517 0.877761215733127 0.927311824817889 0.872877890385614 0.83693635550778 0.913159138285202 1.11227867132726 0.900845052280762 0.912977404207804 1.02014179860333 0.831971620521175 0 0.946302478370343 0.906921024431085 0.918681458321548 0.952065363971104 0.975217827935004 1.31476709206266
"DNS_Rumohr" 1.09762296926883 1.06005676258327 1.19730046109511 1.2101119692907 1.05834633165397 1.18981582306743 1.08881350307493 1.1776311043322 1.05984532592133 1.01059196818175 0.987126964072149 1.0149100130645 0.979528404003379 1.17280990201018 1.04882900951155 0.932362157439987 1.01180209783755 0.978105640994679 0.946302478370343 0 1.04213561852148 0.988915407952935 1.06752691545987 1.16745924291505 1.46634809489937
"DNS_Stifter" 1.09044477055471 1.01119706743152 1.14754708493317 1.16877461385595 1.07713054017257 1.10982791857415 1.017158730744 1.04367153415654 1.01179856702395 1.08328157786554 0.911388335301657 0.910193684228813 0.951664846257075 1.24017762984755 1.07988728533989 1.03449670131071 1.08390573039525 0.995433227968985 0.906921024431085 1.04213561852148 0 1.04580768007573 1.05498449543201 1.13953268570747 1.3763579223601
"DNS_Tieck_Gemaelde" 1.09074584079801 1.06454332011244 1.09143252657776 1.24915949146587 0.987772589687766 1.07157848690683 1.07887296740438 1.10510038180753 0.9230916199069 1.00750595667697 0.856718339942113 0.927608008143194 1.11723700964955 1.20020330767975 1.02762382831224 0.858160912618356 0.934830259126764 0.992750475525287 0.918681458321548 0.988915407952935 1.04580768007573 0 0.707660765236129 1.07723347935785 1.30732268352039
"DNS_Tieck_Lebens" 1.11771008216016 1.06411872208096 1.1184620343681 1.20931606270718 1.06495329445083 1.05314605985904 1.0882595778578 1.1739300272374 0.90145560842554 1.06638137060547 0.884571777062811 1.0058482941988 1.16711549439824 1.28855327587794 1.0285919270531 0.955374531708359 0.992010735855361 0.99396107988604 0.952065363971104 1.06752691545987 1.05498449543201 0.707660765236129 0 1.09472885370281 1.26785664195153
"DNS_Widmann" 1.21037379489097 0.933955767450819 1.15032564323528 1.01912958099271 1.09925544374992 1.24939403504515 1.0538936889755 1.04470620495555 0.97501949812131 1.1334451221109 1.02474880003074 0.970366881233881 1.03906103591715 1.30038371896808 1.10224438523723 1.11806405590146 1.1190565354942 0.933236182678452 0.975217827935004 1.16745924291505 1.13953268570747 1.07723347935785 1.09472885370281 0 1.43017211873437
"DNS_Wolf" 1.50843672991099 1.29800452452115 1.45405054288179 1.53590979306306 1.41162306231892 1.38667720457636 1.37755740164489 1.39888530563666 1.28592793012648 1.44251749028808 1.28313072882058 1.33175158305454 1.4684414091474 1.63548532462234 1.38741668495036 1.38802141457701 1.37770252932281 1.37563366696267 1.31476709206266 1.46634809489937 1.3763579223601 1.30732268352039 1.26785664195153 1.43017211873437 0
