"word" "word.freq" "doc.freq"
"387" "zusammenzuhalten" 7 7
"388" "werke" 116 111
"389" "gingen" 736 657
"390" "verdanken" 36 36
"391" "existenz" 80 77
"392" "wohlstand" 40 39
"393" "berufen" 54 53
"394" "genaue" 32 32
"395" "wirthschaften" 13 13
"396" "kräften" 108 107
"397" "schützen" 130 116
"398" "einzuwirken" 3 3
"399" "germanische" 3 3
"400" "einfluß" 130 127
"401" "erstreckt" 14 13
"402" "baltischen" 3 3
"403" "unermeßliche" 17 17
"404" "landstriche" 4 4
"405" "asien" 8 6
"406" "reiche" 222 210
"407" "blühen" 38 34
"408" "unmittelbar" 102 99
"409" "lande" 409 374
"410" "alten" 2629 1948
"411" "preußen" 44 36
"412" "kuren" 1 1
"413" "deutscher" 78 73
"414" "sitzt" 190 177
"415" "köpfe" 161 152
"416" "neuordnend" 1 1
"417" "schaffend" 4 4
"418" "regierend" 3 3
"419" "weiten" 222 209
"420" "abfliegen" 2 2
"421" "bewegung" 630 592
"422" "hand" 4830 3264
"423" "worte" 1671 1400
"424" "begleitend" 3 3
"425" "ersetzt" 23 23
"426" "glaubte" 854 764
"427" "herrschaft" 142 126
"428" "ende" 1454 1285
"429" "tauchte" 87 86
"430" "nothwendiges" 6 6
"431" "unvermeidliches" 6 6
"432" "feld" 240 216
"433" "wild" 285 249
"434" "gährende" 2 2
"435" "kraft" 587 533
"436" "formen" 102 97
"437" "vaterlande" 41 40
"438" "kalt" 403 369
"439" "steif" 76 73
"440" "unbequem" 28 28
"441" "wirken" 73 70
"442" "schaffen" 245 236
"443" "schwert" 90 71
"444" "ingenium" 3 3
"445" "sitte" 165 154
"446" "sprache" 335 300
"447" "unermeßliches" 4 4
"448" "erobern" 33 32
"449" "fliegen" 107 101
"450" "gelehrten" 82 76
"451" "gedanken" 1514 1288
"452" "soldat" 176 143
"453" "professor" 183 85
"454" "philosophie" 41 37
"455" "discurse" 4 4
"456" "welt" 2319 1779
"457" "geschehen" 771 688
"458" "muß" 2917 2096
"459" "luft" 724 647
"460" "angesteckt" 27 27
"461" "italiener" 44 36
"462" "röche" 2 2
"463" "philosophisch" 5 5
"464" "all" 782 669
"465" "sprünge" 26 24
"466" "blaue" 134 127
"467" "gewesener" 3 3
"468" "flotter" 2 2
"469" "miethsmann" 8 8
"470" "lustigen" 106 102
