"DNS_Alexis" "DNS_Andolt" "DNS_Arnim" "DNS_Auerbach" "DNS_Berthold" "DNS_Brentano" "DNS_Chamisso" "DNS_Dincklage" "DNS_Droste" "DNS_Eichendorff" "DNS_Ense" "DNS_Frey" "DNS_Gall" "DNS_Gerstaecker" "DNS_Gluemer" "DNS_Goethe" "DNS_Goldammer_Hochzeitsnacht" "DNS_Goldammer_Wiedersehen" "DNS_Gotthelf_Kurt" "DNS_Gotthelf_Notar" "DNS_Grillparzer" "DNS_Grimm" "DNS_Grosse" "DNS_Hacklaender" "DNS_Halm" "DNS_Hartmann" "DNS_Hauff" "DNS_Heyden" "DNS_Heyse" "DNS_Hoefer" "DNS_Hoffmann" "DNS_Holtei" "DNS_Horner" "DNS_Immermann" "DNS_Kaehler" "DNS_Keller" "DNS_Kinkel_Margret" "DNS_Kinkel_Orthodoxie" "DNS_Kleist" "DNS_Kompert" "DNS_Kopisch_Karnevalsfest" "DNS_Kopisch_Traeumer" "DNS_Kruse" "DNS_Kuernberger" "DNS_Kugler" "DNS_Kurz" "DNS_Lewald" "DNS_Lohmann" "DNS_Lorm" "DNS_Ludwig" "DNS_Meissner" "DNS_Meyr" "DNS_Moerike" "DNS_Muegge" "DNS_Mueller" "DNS_Pichler" "DNS_Raabe" "DNS_Reich" "DNS_Riehl" "DNS_Roquette" "DNS_Rumohr" "DNS_Sacher-Masoch" "DNS_Schefer" "DNS_Scheffel" "DNS_Schmid" "DNS_Schreyvogel" "DNS_Schuecking" "DNS_Spindler" "DNS_Sternberg" "DNS_Stifter" "DNS_Storm" "DNS_Tesche" "DNS_Tieck_Gemaelde" "DNS_Tieck_Lebens" "DNS_Traun" "DNS_v.W." "DNS_Waldmueller" "DNS_Wallner" "DNS_Wichert" "DNS_Widmann" "DNS_Wilbrandt" "DNS_Wild" "DNS_Wildermuth" "DNS_Wolf" "DNS_Ziegler" "DNS_Zschokke"
"DNS_Ense" 0.932065156352907 0.900483673847247 1.05223073606028 0.978696355966822 1.08849267742492 1.15670245422816 0.946671810927571 1.09746629378044 1.06736494082925 1.20327671290298 0 1.03867987390498 1.04566365350764 1.30153935310723 1.07230530549261 0.974318942430785 1.39621121735391 1.27488658201118 0.957384927277337 1.08597611011545 1.00215935831189 1.06104362019653 0.966784694712476 1.11111754011018 1.00825169872322 1.03623596042359 1.05826532322881 0.994109704616307 0.999745570681311 1.09267481049485 0.994236477745893 0.990164476619701 1.00124294097772 0.881027897081451 0.88099228384077 1.01344436919677 1.05992081462082 0.850457890987036 1.15485763322998 1.10622065695765 1.10101620469638 1.09539096481047 0.953015880280276 1.05776321747374 0.97088603866588 0.887860592966196 0.853488170271682 0.952845235664426 0.97338185184923 1.11934718855529 1.02690672578642 0.970475282674126 0.902535525733713 1.01054783930582 0.9027707494748 1.08031486439422 1.08584347982818 1.22391467427851 1.23708508699661 0.896185768467512 0.966782925257351 1.18528134026809 0.977834516266891 1.40839571890148 0.991024595771201 0.94064735812907 0.919726973961589 1.07911365866452 0.960772053254255 0.970668470312678 1.08364119182057 0.968828314109722 0.895117004735807 0.971079570717801 1.24943913964072 0.996334827591086 0.945726655532852 1.2034143508805 1.0600820655857 1.19948037157953 1.16646707033364 0.931729181945433 1.14490485039823 1.32229120826784 1.04261304593342 0.952218245171544
"DNS_Frey" 0.842997812309223 0.925521385758472 1.04243863351017 0.842773072289312 0.935813947765805 1.09241820611782 0.952565121389356 1.01060864457732 0.953350868806377 1.07425756466988 1.03867987390498 0 0.942487492870647 1.09495188098281 0.990733380144332 1.16119690443759 1.2993274160744 1.12154994686422 0.94722466556857 1.11527072317539 0.969642904202687 1.00515280092756 0.939042760966359 0.992958624842438 0.885981259167573 1.06327384504289 0.930280047880919 0.988572364220252 0.849139701687344 1.0176140942627 0.868887388889429 1.05054082874294 0.887284310209418 0.850582841313983 1.00175053740064 0.913768076381118 0.952955558145684 0.968302692938941 1.08482315538066 0.890044318873216 1.04439234835368 1.00896864713483 0.880470978627236 0.929103528762778 0.972179098668898 0.873753271916952 0.958259894777874 0.971410147561333 0.971875367542433 1.00616768974622 0.828834070883311 0.912424486722239 0.875241263994176 0.905282953541419 0.852800691387801 0.897652035912525 0.961523798339478 1.05350832586366 1.21807328990085 0.903652753297768 0.937430337497627 1.14254236664755 0.933299170060257 1.3062906556198 0.885675930730517 0.975705143519981 0.853173742384951 0.947657197069259 0.919364513490568 0.997587122261787 1.00808646346333 0.885643117695575 0.914902308382273 0.976375948336831 1.09172871444619 1.05354815412644 0.837465079571034 1.25555016812872 0.954216129489238 1.00828456267441 1.02505773782064 0.861586947433645 1.07213986722146 1.41978819524929 0.979347792237905 0.880634105034224
"DNS_Gall" 0.902968777519688 0.958768311435559 0.994635872422468 0.877157822772141 0.919466213622923 1.02266507551361 0.975199579792436 0.991427925514675 0.977909002980433 1.12994149740374 1.04566365350764 0.942487492870647 0 1.17283916467644 0.960924659210887 1.13316154419577 1.31789065780434 1.18590152651416 0.970212394445132 1.09296013447037 1.00356554550799 0.990401257556501 0.910189633854471 0.978790818507593 0.945546239006785 1.03668044683257 0.960332381086888 1.01138038168701 0.872893991846001 0.991024496207215 0.952101717369915 1.00729971725691 0.901229151676084 0.865584314144997 1.03218370786898 0.934387601433247 0.963103392960688 0.973092654382094 1.11734327234258 0.96737271449512 1.07361506601731 1.05568083756751 0.959742581526976 0.955854183314529 1.04863674202935 0.924860324147527 0.921216333740586 0.945297837007555 0.964867990571428 1.09357988527943 0.915040848382528 0.9592968997514 0.926390160214937 0.925270894602957 0.877443242032919 0.935005210261425 1.01846361553914 1.06270342433465 1.25081538449303 0.894815654408251 0.990167798656317 1.08529136119392 0.877050567544833 1.29600146560011 0.949045677796189 0.956019105270001 0.820321792054938 0.921945784468668 0.947260346777122 1.0008943649833 1.04347602304747 0.912199740798199 0.945446087237586 1.00292523543289 1.10193681421945 1.0809222936926 0.914205830335854 1.21992572316716 0.936941439427984 1.05462345060075 1.05464604043272 0.839833329051537 1.03613814077754 1.3951075803647 0.936094862262493 0.883798187463835
"DNS_Gerstaecker" 1.09206259194967 1.19406010862076 1.26368108493009 1.0675082604176 1.04103732936043 1.21369662646347 1.15678766891102 1.16672460654464 1.10353133334244 1.10573735141231 1.30153935310723 1.09495188098281 1.17283916467644 0 1.16000233661087 1.29157995826033 1.42862012813045 1.2543542829514 1.18521174931646 1.3532506104906 1.13601276403617 1.10883159850747 1.14739528760018 1.07947873128979 1.20088731224232 1.26745282417226 1.10707528118854 1.25182548811092 0.993004926468689 1.11136800588056 1.15932730618143 1.18873131514904 1.09258665865011 1.10517892905105 1.2437103479541 1.07348210126545 1.11766908276991 1.17281662754442 1.31507405658308 1.13662858595759 1.21555537934663 1.18214087200521 1.17608217855748 1.10468180176101 1.24086043401852 1.16538896438395 1.21888555974828 1.2036975549884 1.26710337110686 1.22131375145908 1.06947582498424 1.10627115351095 1.08156942500376 1.07273801318156 1.12837795868707 1.04659277168724 1.17865182481018 1.17191213576306 1.39998084843959 1.05731823719932 1.22151900729159 1.2233011639898 1.1302895275488 1.42421728210654 1.08530512439475 1.16796296569729 1.13510136026873 1.1743725536774 1.18869659032751 1.17756862024234 1.16004861845301 1.09039019011932 1.15590783052683 1.2274109859398 1.19506905018021 1.32188890813624 1.11605060870629 1.44508132086889 1.07363602176057 1.0730982964696 1.1052713401914 1.08360055658969 1.22026872005246 1.46101244198682 1.15873757573285 1.15737061914371
"DNS_Gluemer" 0.906823796876236 1.05222124264784 1.0544707592614 0.853374984909422 0.920028017819318 1.01273664133617 1.01944950882551 1.00026240602036 0.977046918627121 1.15658800188862 1.07230530549261 0.990733380144332 0.960924659210887 1.16000233661087 0 1.1605294646366 1.28157777787714 1.17620718026626 0.96593633550782 1.04836627633999 1.01730502515108 0.96953146914805 0.932969628126077 1.08162371928999 1.02283069467225 1.12611459648681 0.993923992749562 1.12425187596976 0.82568180022049 0.933032264724551 1.00320524796358 1.06633459680952 0.870198758667628 0.934888777809206 1.05945170843005 0.951589326170326 1.01429607816955 1.05013055984885 1.16424120699023 0.892056212124217 1.07118512012505 0.987259341682126 1.02461577286456 0.945615445497231 1.12855267957487 0.999156898485593 0.947628779138155 0.964330302183948 1.08844848015409 1.07916813842765 0.914704391929971 0.854687767335209 0.97374826292006 0.881600202085189 1.00852443602791 0.981542632834637 1.06975541623904 1.01796868885573 1.2333482325024 0.924105736732832 1.08165183727059 1.05404633324673 0.920943073611499 1.37532771567465 0.847958764652742 1.01244126531431 0.945769390618208 0.914904690222746 1.03734642096566 1.07580695058633 1.05918350700721 0.905128258477475 0.973260858005515 1.04584348919605 1.13308483083699 1.15202054102162 0.90773492283851 1.30597418534229 0.88525600694484 1.02781158812944 0.999015404780561 0.914275721275038 1.01931512259473 1.35168179411182 0.998606849848029 0.918892872348049
"DNS_Goethe" 1.05285081294045 1.02288115888022 1.11739870677511 1.07175876016886 1.08070224402788 1.18482565410857 1.035310070906 1.15960537278794 1.12459991066054 1.21235677511415 0.974318942430785 1.16119690443759 1.13316154419577 1.29157995826033 1.1605294646366 0 1.40193437967311 1.2845150561468 1.06928454562154 1.20619515319797 1.0363104892882 1.12197474034521 1.03481666800158 1.15740452673513 1.11506020708892 1.11301449325232 1.07004023147938 1.10417131439516 1.06608150647012 1.116995017271 1.09801420215971 1.11700308966076 1.09666046348388 0.972678717765861 1.05138757112489 1.02907524305482 1.17302730442784 1.0371621663094 1.23933365942627 1.22023705500619 1.14040037306385 1.12253974714752 1.05778150586333 1.11940156713684 1.11275187978179 1.05797113876226 1.04325808350342 1.10756761770265 1.11616125634251 1.26369400858464 1.07172741712969 1.0588790545887 0.949758087349781 1.07872970766662 1.04224718723126 1.11190409645713 1.16024739411726 1.21894466609746 1.29580501089112 0.974350877845252 1.11929537297231 1.23060933424203 1.08089548570596 1.43599285577756 1.07694543381799 0.993906259570159 1.04488912464507 1.13387493470033 1.10641899823612 1.08531996139932 1.14852175084695 1.07682342320027 1.02083477916757 1.01060679129627 1.23805713903742 1.14426130019476 1.10006117035271 1.29705530235838 1.0802782500874 1.20882527006409 1.17997072982007 1.09806826919916 1.18349874625511 1.36424629359438 1.10200632496332 1.01518285923263
"DNS_Goldammer_Hochzeitsnacht" 1.23863249541806 1.32572869898837 1.31575323876184 1.21348681624118 1.21585280170537 1.34304115718563 1.25044893474675 1.26339446354122 1.27528460967146 1.30771592158132 1.39621121735391 1.2993274160744 1.31789065780434 1.42862012813045 1.28157777787714 1.40193437967311 0 1.20295484148404 1.26770630319044 1.39281375578891 1.27695388316001 1.26829584849068 1.34772634808157 1.28227641252504 1.21456042132035 1.41780855756479 1.26835953672501 1.34323204944987 1.19242544648025 1.28678512248242 1.28805157277625 1.29549446341967 1.25059351859174 1.25147973464491 1.3363331537692 1.23215911606049 1.27889448345399 1.34711633494975 1.36817204504991 1.28962609909563 1.36419817772287 1.3226003477996 1.28807304195346 1.20070053512879 1.3275382049583 1.27733554385888 1.33310604076229 1.29800815348284 1.33382908735468 1.25015670152997 1.25868996390612 1.2436079825934 1.23744863719366 1.24708054410167 1.28211273726912 1.23698341395437 1.29163875753939 1.25080761161686 1.4665874099351 1.21112212381835 1.32505078334396 1.35865452807528 1.27428601946431 1.34653889455328 1.22150619468001 1.35796504745579 1.22309930190247 1.24812298115644 1.2510095762728 1.34258597734121 1.29103024297855 1.25670952799498 1.29535084881475 1.35923081626701 1.35410309701536 1.41958708982861 1.22605567985147 1.37736126041733 1.28235520237762 1.30197800408534 1.24451391807776 1.24877887422304 1.3138923921152 1.49525258280599 1.32363348042331 1.29907848717556
"DNS_Goldammer_Wiedersehen" 1.06354147488103 1.1241349277632 1.16622449078102 1.07681656364832 1.08578038338056 1.21463420103547 1.13621672527007 1.15425322527426 1.1031585665597 1.08939028394309 1.27488658201118 1.12154994686422 1.18590152651416 1.2543542829514 1.17620718026626 1.2845150561468 1.20295484148404 0 1.10341198560888 1.2973253768023 1.18060155879791 1.16136668106384 1.19084209645651 1.0896362906613 1.101390806694 1.19019745587364 1.09187058493274 1.17095701717875 1.03518386332229 1.13966992656045 1.12323622073145 1.13134941653488 1.1442465587051 1.07664206847896 1.22076140007018 1.06103923592925 1.06242813476103 1.1431123346456 1.23059637756588 1.14262259118632 1.16350265583222 1.11930565663921 1.15255936384041 1.05552347070461 1.06963276500694 1.08347604676841 1.18231358032394 1.15255587926369 1.2295583934122 1.16351920140024 1.07940864141179 1.09381517350961 1.03262247487369 1.09138582050499 1.09178782817981 1.01390323516677 1.08742653922667 1.12207538165428 1.30340960446807 1.04919939482171 1.13368528351502 1.18376579494336 1.10744265351467 1.25571495831757 1.12210893451085 1.19265855683251 1.07498309578255 1.12691387581048 1.07176556099659 1.15512687730167 1.14689459969145 1.09577632178932 1.16039396074095 1.13427602902118 1.14368544159273 1.28790310674628 1.04350737761477 1.27214133889049 1.09320301426997 1.11519857969815 1.10970704232485 1.14695826608261 1.16222332588766 1.41634581929438 1.16082228560557 1.15761904614072
"DNS_Gotthelf_Kurt" 0.802560842660952 0.940134674286868 0.966246763796808 0.792003742497779 0.906165071366604 1.03826855275811 0.938663618585075 0.985792091903095 0.939750471069071 1.05651756221629 0.957384927277337 0.94722466556857 0.970212394445132 1.18521174931646 0.96593633550782 1.06928454562154 1.26770630319044 1.10341198560888 0 0.841571781144551 0.935972348246421 0.969837854764738 0.91952988038696 0.986340242261378 0.948131417448975 1.02001806468522 0.942315186159081 0.933864597907151 0.813475579026625 0.918183722056352 0.965410737327038 0.953421662561231 0.894232080616565 0.87282079814314 0.995972433448597 0.779674260176142 0.932402569282791 0.895087433609589 1.09691442764264 0.932943658286579 0.939842975028871 0.956954639558406 0.964203543775649 0.904945922767692 0.954833926108512 0.831212484845597 0.906247400648258 0.946654822377688 0.976347975963511 0.985581997341224 0.867318647813516 0.867264383687246 0.822892737002546 0.878287097180545 0.866890341699213 0.897899367277451 0.916056538440378 1.04612711634424 1.07164965374712 0.863600637911959 0.949437712916577 1.06462187874866 0.838707146067396 1.27386264309973 0.871735879934316 0.988002746440449 0.845760833081421 0.966306849769533 0.968796497022295 0.879226478819548 1.04989286610199 0.942546906733391 0.894533014847631 0.930403706184739 1.12430629954285 1.10847180304938 0.796974506094365 1.22668374516572 0.898417539763841 0.957161570584187 1.05633130795164 0.893125916456069 0.97875811714125 1.36580834877006 0.887952499881608 0.8448025626683
"DNS_Gotthelf_Notar" 0.995776201266639 1.10814505291494 1.14112376892673 0.984617241373765 1.0031969886988 1.10067148031108 1.10444806995091 1.10987884586431 1.10215798853514 1.28268321901478 1.08597611011545 1.11527072317539 1.09296013447037 1.3532506104906 1.04836627633999 1.20619515319797 1.39281375578891 1.2973253768023 0.841571781144551 0 1.14682138044271 1.0832340970174 1.01656055918487 1.15863673696952 1.14454774561024 1.22407364671178 1.09140995607886 1.1137667549296 1.01840989477637 1.05153078794801 1.11891936884593 1.09248141015784 0.973561241950379 0.988360752556473 1.08211406986622 0.999418342544571 1.17079458675122 1.12738963206949 1.2927630276546 1.04453505584169 1.12409945321511 1.07752337801885 1.12236729652046 1.04602431263102 1.21058215346195 1.08905070744406 1.02939742178202 1.03250737359284 1.16800899653206 1.18993773684781 1.02412320582774 0.977659580574443 1.04875888101239 1.05251245103073 1.08006621708516 1.10658012307747 1.17246883491178 1.17718698012279 1.24450013378901 1.07136312958644 1.15942407156027 1.14017872363836 0.992371733553871 1.45323141487478 1.01152598602542 1.10170243418918 1.04047311920028 1.0722628919222 1.1488703998548 1.09182369004653 1.23437192878323 1.0831687667018 1.0475111936243 1.05052495797209 1.24112367036058 1.19208667878676 1.03974972125017 1.41656964029547 1.05455317880181 1.15245586494242 1.1853969815527 1.04899412197642 1.09076473470212 1.37206306101828 1.01675380489499 0.979197470401103
"DNS_Grillparzer" 0.946384877932996 0.971595873334406 1.0409210317302 0.899134007320264 0.92630563041887 1.02416064886044 0.944170991881531 1.00537012124062 0.937989340496533 1.04742242696754 1.00215935831189 0.969642904202687 1.00356554550799 1.13601276403617 1.01730502515108 1.0363104892882 1.27695388316001 1.18060155879791 0.935972348246421 1.14682138044271 0 0.986731813948231 0.954785021360503 1.0363976466773 0.927861987347065 1.04719576535432 0.986655468654272 1.05269380037324 0.87945777744228 0.971419409884269 0.985860573521734 1.03712002139008 0.964628568596057 0.877907739360546 1.00069254661677 0.950185657606929 0.966368209775199 0.952381270222504 1.10897766150837 1.00639724033152 1.03403702756162 1.04747388454961 1.0053846866223 0.936843824709367 1.02994979872532 0.912022404573219 0.984999328288268 1.03025243401915 1.03358166307858 1.07446632965044 0.893342261014147 0.96005045789404 0.846899810565732 0.966742060939865 0.913387683475829 0.93944739396026 1.01321257310574 1.05805173535722 1.19292405520477 0.871322229382266 1.01774862142688 1.09904653725256 0.982201069964602 1.2736332592171 0.952586081484461 0.927386373146067 0.946642615133349 1.01950486188259 0.994274665778474 0.945523150698624 0.966882343479875 0.995214753979144 0.976425385797232 0.99682938274808 1.12199730439076 1.13895654650122 0.905825049307735 1.20254362426547 0.947083837152318 1.03099688106599 1.0149053584147 0.945244066282894 1.05677047699834 1.31953172230964 0.987633025656836 0.951222351679776
"DNS_Grimm" 0.92460025568655 0.979293815583594 1.09267578615082 0.864595483865122 0.807763462569588 1.08344895684313 0.950819877873033 1.04586070911235 0.938109575146706 1.06058487113098 1.06104362019653 1.00515280092756 0.990401257556501 1.10883159850747 0.96953146914805 1.12197474034521 1.26829584849068 1.16136668106384 0.969837854764738 1.0832340970174 0.986731813948231 0 0.926154258171379 1.02543462942114 1.01738297436828 1.10360534282932 0.98995538393483 1.1263913226984 0.854556124219585 0.958604060638108 1.02896274818695 1.07678058444691 0.921442845802791 0.887144591334678 1.01548488595759 0.896965519946168 0.971420128439219 0.970020595091785 1.12683563619674 0.993252933218089 1.0834887562702 0.988654258625482 1.00304723786101 0.988349219289352 1.06816736513103 0.98946885063725 0.934128120356416 0.973211541773769 1.09920367310073 1.0518538756606 0.900777982026941 0.926155650464187 0.908421548232553 0.913675907706818 0.986794860251737 0.947616131291293 1.08000698045185 1.00986708243872 1.28019781987376 0.860567864114738 1.06398239702246 1.05598847714815 0.932775949208734 1.351071555847 0.909643613493845 0.940648661463582 0.895450489629365 1.03421586869952 1.00684806730162 0.974912733217177 1.02384702959033 0.980217303100552 1.00104289628972 1.03412298681413 1.15007752887363 1.06120601463927 0.984355300901787 1.33579679819588 0.919380527278204 0.999628803729067 0.881307989235971 0.802834059915587 1.08101239945951 1.34445694593539 1.00377152778303 0.914641766397662
"DNS_Grosse" 0.859048331988348 0.873418138441287 1.05926290432663 0.844970394906573 0.912404943416751 1.04542106692813 0.961211150272527 0.968120490536849 0.995827830971952 1.11617930137622 0.966784694712476 0.939042760966359 0.910189633854471 1.14739528760018 0.932969628126077 1.03481666800158 1.34772634808157 1.19084209645651 0.91952988038696 1.01656055918487 0.954785021360503 0.926154258171379 0 1.03218649409968 0.954851281767466 1.0649955825475 0.932214180703715 1.00385558574155 0.842847950309126 0.969834464214239 0.958951462845247 1.0097714748226 0.885619841288137 0.783060296434682 0.944956808949623 0.894274326762731 1.02367411819034 0.930183678184964 1.15870006061931 0.872599158911998 1.04406738971508 1.00844822228718 0.95841251082221 0.910247225793269 1.05366955767475 0.919949580495595 0.888586810383188 0.882942795904141 0.982943942029476 1.1097009480448 0.870462318732451 0.865895791295433 0.84439351376678 0.898884224357537 0.887772288614176 0.98272880110403 1.04147401773211 1.09310929371538 1.24598655197725 0.824298204238454 1.02422685438217 1.00426941871643 0.900317312838329 1.39055953472789 0.855406921329884 0.904163580861924 0.867596262354056 0.944949775448375 0.934417701484116 0.968414994014155 1.01769726891761 0.861697877154895 0.823372536326484 0.824231857970256 1.11930597212998 1.01328023190354 0.895638825863346 1.29812158818187 0.928704443287432 1.01654822664319 0.970540435789463 0.889642424845655 1.10218722736112 1.31254529333792 0.913144969879484 0.819307310981726
"DNS_Hacklaender" 0.921085986050844 0.974923346766565 1.07844923764362 0.961433286957586 0.926846450066832 1.08910645917672 1.03129201108766 1.02172484752431 0.942826459079972 0.959090725929009 1.11111754011018 0.992958624842438 0.978790818507593 1.07947873128979 1.08162371928999 1.15740452673513 1.28227641252504 1.0896362906613 0.986340242261378 1.15863673696952 1.0363976466773 1.02543462942114 1.03218649409968 0 0.990553095506784 1.06755698864874 0.962575506049233 1.03267169120723 0.897653770694652 1.02115636010146 0.988215434312118 1.06802974284577 0.998930347322801 0.941403546243516 1.10763966289578 0.89695040978011 0.98246646299583 0.993866645556223 1.08072946667644 1.06450526844802 1.01278469047356 1.06379954040657 1.01750066407532 0.965680284690947 0.983874806112999 0.944472575585365 1.06235475109265 1.0842009334199 1.099287978909 1.02499945130611 0.908138117526583 0.997838001775902 0.886467194522555 0.909798706442347 0.947477757461299 0.904635143807438 0.964771577743772 1.07665700991682 1.27414328553849 0.925442087578738 1.01887069090208 1.10139108545641 1.01271854230806 1.22623584967803 0.989325479547323 1.00396099952377 0.924457305066953 1.0394456508612 0.96308921875858 0.999328112720019 0.992435919083497 0.936457706810956 0.999232067473864 1.02338956296467 1.03794452005977 1.15523359157613 0.931969418322296 1.21242500446697 0.982736795667375 0.991738187645564 1.00133365608559 0.993741551351844 1.13351863893952 1.36263108095005 1.01363075059032 1.00102927953573
"DNS_Halm" 0.903052343112258 0.912498417649625 0.961498824433968 0.905119786691834 0.952837778615466 1.07828624243114 0.943816989985498 1.01869806960541 0.976577219215963 1.05991702746364 1.00825169872322 0.885981259167573 0.945546239006785 1.20088731224232 1.02283069467225 1.11506020708892 1.21456042132035 1.101390806694 0.948131417448975 1.14454774561024 0.927861987347065 1.01738297436828 0.954851281767466 0.990553095506784 0 1.02923450463513 1.02808568975854 0.927719633290104 0.889057085436993 1.06216545952717 0.880810018758756 1.03157600133938 0.937439033182407 0.880502844900854 1.00157151921298 0.949488211825118 0.885109342005876 0.925954154175537 0.946512111512824 1.00829018472388 1.05621408803927 1.05688979218885 0.927155566685555 0.945919865446314 0.89056134168499 0.827217741679307 0.985040780912703 1.01657544395368 0.960311638674749 1.00399073563923 0.873890771589211 0.966309310991374 0.902070505594018 0.943290086049604 0.808242162510453 0.942442425612494 0.937386479457997 1.06213831705548 1.15029112526626 0.911973441288551 0.908784872162737 1.18534643372011 0.951615325518262 1.23092523517288 0.964066746208051 0.967661737929343 0.844847996778689 0.9532683231511 0.940600379937111 0.951398212268449 1.00426507612178 0.952157054505743 0.947926634978613 1.03227163234557 1.09349752650641 1.07050547897832 0.854274309239933 1.14774490608931 0.975644798641143 1.05627205481531 1.05352068821139 0.908911239843053 1.08239610275744 1.43027527358131 0.9665702186804 0.952792710089019
"DNS_Hartmann" 1.01972835792368 0.986298907256586 1.12268935342732 1.01429986391129 1.05844707669632 1.17200276247668 1.04913725375023 1.10366414414728 1.0514743252533 1.16216500490689 1.03623596042359 1.06327384504289 1.03668044683257 1.26745282417226 1.12611459648681 1.11301449325232 1.41780855756479 1.19019745587364 1.02001806468522 1.22407364671178 1.04719576535432 1.10360534282932 1.0649955825475 1.06755698864874 1.02923450463513 0 1.04339579226799 1.08877417701199 1.01733037688231 1.08578621638255 1.06637664243711 1.06113555786831 1.07921188360968 0.992614276790256 1.04830417030813 0.978726324113467 1.05282111953127 1.00224731462833 1.15460552900627 1.12487662415982 1.09294073606723 1.13660147873748 1.03753465405412 1.03857446348173 1.03153097328025 0.955596949264273 1.00932929867864 1.13349504973881 1.01993302642363 1.1862752506498 1.02255584393991 1.08162893295668 0.960108764361705 1.04089480810762 0.980096700408737 1.05863117337789 1.06808822624607 1.18823738446346 1.29373033470802 0.977981952178913 1.09831337933253 1.1992707611697 1.06931155558164 1.32099681053202 1.05005544770936 1.04952498188454 0.982316674088206 1.09180112684777 1.03111294134885 0.965679093034304 1.07594183739686 1.03584306715337 1.03273554917704 1.01560519012033 1.17400001309849 1.17767591498277 0.986753568840943 1.2513552706943 1.06903930818556 1.17775411630267 1.12229655898562 1.03751941804641 1.13991190087966 1.3523884705857 1.06498408351242 1.02016445396898
"DNS_Hauff" 0.884235878124482 1.01080795701326 1.05664436565021 0.925578394367457 0.903830737842317 0.980098954712284 0.958210475522626 0.984191775387053 0.969905243988821 1.00058969687152 1.05826532322881 0.930280047880919 0.960332381086888 1.10707528118854 0.993923992749562 1.07004023147938 1.26835953672501 1.09187058493274 0.942315186159081 1.09140995607886 0.986655468654272 0.98995538393483 0.932214180703715 0.962575506049233 1.02808568975854 1.04339579226799 0 1.0579044182792 0.867644903085705 0.926369038975151 0.949685761978994 1.02708787018438 0.915777292773787 0.874310181240682 1.03477996068086 0.867281431381554 0.9776336967349 0.953201277932564 1.13783633471551 0.956977971007751 0.927836027358015 0.940013885323199 0.982288231355136 0.908710682213331 1.09449223110459 0.97175797389425 0.992462442063531 0.952869799214592 1.06912225715454 1.06794807558254 0.88734555470806 0.977937016544962 0.853299454766794 0.853324463175669 0.91598736435561 0.919522189813892 0.96563972433577 0.994485375837853 1.22031452763167 0.919934255989209 1.01321058397514 0.996411827402032 0.908934404245682 1.16731793680892 0.934589217048787 0.980106043501896 0.925595037737508 0.967193350498195 0.893615556837812 0.973576864627467 0.992243735739844 0.875004324260641 0.889774915248194 0.877857526903062 1.00708793525846 1.10550486638811 0.907009248433282 1.22547932654044 0.991459597469362 0.929456162554189 1.00429625237853 0.979943449132052 1.10804890289253 1.30123192313789 0.974476536497818 0.900265990817165
"DNS_Heyden" 0.891475168363508 0.930496924694288 1.05661874802148 0.976577066209862 1.06091768389786 1.13303005099054 0.991116114049556 1.03559022845872 1.03345518027244 1.19543412994288 0.994109704616307 0.988572364220252 1.01138038168701 1.25182548811092 1.12425187596976 1.10417131439516 1.34323204944987 1.17095701717875 0.933864597907151 1.1137667549296 1.05269380037324 1.1263913226984 1.00385558574155 1.03267169120723 0.927719633290104 1.08877417701199 1.0579044182792 0 0.984501783959826 1.08695439984006 0.982453536590166 1.00220109661831 0.99112572320386 0.92757608601463 0.953445509430731 0.963229333988873 1.00585037462578 0.911166842296483 1.12476662471598 1.05556608757686 1.06889742250579 1.10031993985734 0.953544322862163 0.979769995310443 0.965038024838137 0.863912669751045 0.986425436967997 1.0312985753422 0.981627076702385 1.10889592745142 0.975276647771402 1.02701056270918 0.863002145312836 0.972647365508569 0.858075847500004 1.00020049907419 1.02438942734282 1.16293551591025 1.17875535417014 0.937938596641292 0.930893250548447 1.21352643214606 0.986144252565211 1.31007448828197 1.03520612320052 1.01637137610086 0.869507274494213 0.994465238830303 0.978308191488534 1.0097311522587 1.13555095488887 0.972238645902964 0.930418695696168 0.98291741743713 1.15158599462594 1.0143222690102 0.879854724898722 1.15455404577682 1.04579325483332 1.12517838355225 1.18485625036357 1.00202364473836 1.13148053788311 1.44486818248852 0.987801618928403 0.976747403963231
