"word" "word.freq" "doc.freq"
"395" "bauern" 105 77
"396" "braven" 21 21
"397" "manne" 160 146
"398" "schreiber" 18 14
"399" "advocaten" 95 65
"400" "riquet" 1 1
"401" "semmelgesicht" 1 1
"402" "angethan" 20 20
"403" "gesegnet" 15 15
"404" "trefflichen" 9 9
"405" "trotz" 184 167
"406" "thränen" 304 241
"407" "armer" 70 66
"408" "glücklich" 230 190
"409" "sitzt" 40 35
"410" "lebenszeit" 7 7
"411" "galeere" 5 3
"412" "toulon" 2 2
"413" "liebes" 65 58
"414" "liebt" 105 82
"415" "geheimnisse" 24 23
"416" "bemüht" 26 26
"417" "rühmen" 6 6
"418" "gedanken" 384 320
"419" "raschen" 26 26
"420" "wallung" 9 9
"421" "herzens" 105 93
"422" "üble" 7 7
"423" "wahl" 49 47
"424" "getroffen" 56 56
"425" "wortes" 9 9
"426" "ordentlicher" 4 4
"427" "mensch" 258 220
"428" "partieen" 8 8
"429" "nahe" 123 113
"430" "gelegt" 71 69
"431" "anständig" 8 8
"432" "sinn" 93 87
"433" "ausgeschlagen" 9 9
"434" "gründen" 20 20
"435" "zwingen" 24 22
"436" "neigung" 41 39
"437" "gewalt" 82 78
"438" "anzuthun" 4 4
"439" "vorigen" 25 25
"440" "monat" 58 51
"441" "heirathscandidaten" 1 1
"442" "gegend" 86 74
"443" "revue" 2 2
"444" "passirt" 21 20
"445" "reisen" 58 48
"446" "zeitungen" 18 18
"447" "rühmten" 1 1
"448" "rhein" 3 3
"449" "baden" 8 6
"450" "wiesbaden" 1 1
"451" "europäische" 5 5
"452" "sammelplätze" 1 1
"453" "heirathslustige" 1 1
"454" "läßt" 175 158
"455" "armes" 65 63
"456" "zerstreuung" 10 10
"457" "frühjahr" 11 10
"458" "erschien" 216 196
"459" "nachdenklich" 37 36
"460" "wissen" 442 365
"461" "leben" 799 566
"462" "thätig" 3 3
"463" "einförmig" 5 5
"464" "übergab" 10 10
"465" "inspector" 2 2
"466" "wackerer" 5 5
"467" "geschulter" 1 1
"468" "eisenbahn" 4 4
"469" "aufenthalt" 30 30
"470" "eilen" 15 15
"471" "staubig" 1 1
"472" "größeren" 14 14
"473" "hälfte" 51 48
"474" "neubau" 4 4
"475" "begriffen" 22 20
"476" "steuern" 10 10
"477" "geraden" 12 12
"478" "wegs" 12 12
"479" "commercy" 4 3
"480" "erreicht" 62 59
"481" "geschick" 22 21
"482" "waggon" 2 1
"483" "plätzchen" 4 4
"484" "decken" 21 20
"485" "shawls" 2 2
"486" "hoffte" 50 47
"487" "läuten" 6 6
"488" "pfeifen" 20 17
"489" "locomotive" 1 1
"490" "stürmt" 2 2
"491" "lustige" 13 13
"492" "gesellschaft" 307 239
"493" "fünfzehn" 36 34
"494" "offiziere" 44 36
"495" "cavaleristen" 2 2
"496" "infanteristen" 1 1
"497" "gaben" 51 47
"498" "civil" 4 4
"499" "geleit" 8 8
"500" "vollführten" 1 1
"501" "heidenlärm" 3 3
"502" "sprachen" 86 78
"503" "kämen" 9 9
"504" "waggons" 1 1
"505" "geöffnet" 45 43
"506" "eilige" 5 5
"507" "umarmung" 3 3
"508" "höre" 94 84
"509" "vielfaches" 1 1
"510" "adieu" 20 16
"511" "bester" 44 41
"512" "alter" 208 185
"513" "fünfundzwanzig" 20 19
"514" "schön" 252 209
"515" "tag" 435 328
"516" "fällt" 54 52
"517" "wahren" 35 35
"518" "sinne" 28 28
"519" "himmel" 254 224
"520" "armen" 312 269
"521" "reisedecken" 1 1
"522" "entschuldigt" 4 4
"523" "höflichsten" 1 1
"524" "weise" 325 282
"525" "wirft" 14 14
"526" "cigarre" 27 23
"527" "fenster" 333 226
"528" "befindet" 41 40
"529" "schuld" 111 96
"530" "unsern" 125 115
"531" "luft" 143 130
"532" "ohnehin" 12 12
"533" "ersticken" 23 20
"534" "beengte" 1 1
"535" "preis" 70 65
"536" "corps" 6 6
"537" "desertion" 1 1
"538" "unbemerkt" 19 19
"539" "toul" 2 1
"540" "platz" 213 185
"541" "schlimmsten" 11 11
"542" "reiseziel" 1 1
"543" "beste" 96 86
"544" "glauben" 300 260
"545" "zauber" 27 27
"546" "wesens" 20 20
"547" "verschlossen" 32 27
"548" "frage" 186 167
"549" "stürmische" 10 9
"550" "heiterkeit" 60 56
"551" "wasser" 163 132
"552" "meuse" 1 1
"553" "geschöpft" 5 5
"554" "ernsteste" 1 1
"555" "kritik" 3 3
"556" "anstoß" 6 6
"557" "ausdrucksweise" 11 11
"558" "eigenthümlich" 26 24
"559" "echt" 11 11
"560" "soldatisch" 1 1
"561" "kaserne" 4 4
"562" "geschmeckt" 2 2
"563" "bezaubert" 16 15
"564" "außerordentlich" 26 26
"565" "liebenswürdiger" 15 15
"566" "hübsch" 95 87
"567" "fade" 3 3
"568" "großsprecherei" 1 1
"569" "geistvoll" 2 2
"570" "boshaft" 12 12
"571" "ausgelassen" 7 7
"572" "maß" 26 25
"573" "müßten" 34 33
"574" "schilderung" 11 11
"575" "paßt" 27 26
"576" "herzen" 298 266
"577" "tausenden" 15 15
"578" "erwies" 14 14
"579" "aufmerksamkeiten" 11 11
"580" "reisegefährtinnen" 1 1
"581" "wandte" 171 155
"582" "ausschließlich" 18 18
"583" "gespannter" 6 6
"584" "theilnahme" 42 39
"585" "zuzuhören" 4 4
"586" "geschaffen" 34 32
"587" "gedanke" 141 126
"588" "blond" 10 10
"589" "fuhren" 27 27
"590" "schlägt" 28 25
"591" "blitz" 39 34
"592" "thöricht" 14 14
"593" "gelegenheit" 136 128
"594" "verzaubert" 2 2
"595" "eifersüchtig" 29 27
"596" "schatz" 30 30
"597" "geneigt" 23 23
"598" "hand" 989 693
"599" "dieb" 15 12
"600" "sturm" 49 42
"601" "herz" 507 401
"602" "erobert" 6 6
"603" "ernstesten" 2 2
"604" "grundsätzen" 7 7
"605" "groß-gezogen" 1 1
"606" "natur" 136 118
"607" "abgeschlossenheit" 4 4
"608" "größer" 43 38
"609" "genirt" 3 3
"610" "plaudern" 31 31
"611" "kennten" 3 3
"612" "erkannte" 97 90
"613" "erstaunlich" 8 7
"614" "aufgethaut" 2 2
"615" "engel" 83 71
"616" "merkte" 46 42
"617" "lieben" 245 195
"618" "erwachen" 23 22
"619" "herausfühlt" 1 1
"620" "erstaunt" 42 42
"621" "bahnhof" 2 2
"622" "einfuhren" 5 5
