"NSdA_About" "NSdA_Alarcon" "NSdA_Anonym_Jungfrau" "NSdA_Anynom_Urtheil" "NSdA_Balzac_Blutrache" "NSdA_Balzac_Capitaen" "NSdA_Barilli" "NSdA_Bernhard" "NSdA_Beyle_San_Francisco" "NSdA_Beyle_Vanina" "NSdA_Bjoernson" "NSdA_Blicher" "NSdA_Broughton" "NSdA_Caballero_Schweigen" "NSdA_Caballero_Servil" "NSdA_Cremer" "NSdA_Dickens" "NSdA_Etlar" "NSdA_Feuillet" "NSdA_Gobineau" "NSdA_Goldschmidt" "NSdA_Hahn" "NSdA_Harte_Glueck" "NSdA_Harte_Kunde" "NSdA_Irving" "NSdA_Jokai_Gattin" "NSdA_Jokai_Unterhaltung" "NSdA_Korzenowski" "NSdA_Mascheroni" "NSdA_Merimee_Colomba" "NSdA_Merimee_Lokis" "NSdA_Moreau" "NSdA_Musset" "NSdA_Nemec" "NSdA_Nerval" "NSdA_Nodier" "NSdA_Ongaro_Montenegrinerin" "NSdA_Ongaro_Tauben" "NSdA_Ouida" "NSdA_Pissemski" "NSdA_Poe" "NSdA_Puschkin_Pique" "NSdA_Puschkin_Schuss" "NSdA_Reybaud_Advocat" "NSdA_Reybaud_Fraeulein" "NSdA_Reybaud_Theobald" "NSdA_Sand" "NSdA_Thackeray" "NSdA_Tolstoy" "NSdA_Turgenjeff_Faust" "NSdA_Turgenjeff_Liebe" "NSdA_Ulbach_Aerzte" "NSdA_Ulbach_Unschuld" "NSdA_Viale" "NSdA_Vigny" "NSdA_Wetterbergh" "NSdA_Winther"
"NSdA_Bjoernson" 1.15485706237943 1.41568651762006 1.27112217901315 1.23637597351543 1.06751048243691 1.1828606453282 1.17533183284116 0.985943045175027 1.29616501202029 1.19726893218366 0 1.10245908637015 1.12882511510794 1.23364067345364 1.03125716420711 1.21683437431902 0.940735773672648 1.05955277456113 1.10325233728642 1.17777200118664 1.18439258159521 1.07606390879292 1.34061543894527 1.20981007206581 1.10512904757273 1.11093229704571 1.35381617443129 1.14308931550284 1.16400125567446 0.959674510882333 1.14873412505965 1.41947647445542 1.09490670395521 0.942939682218178 1.22435439189684 1.25117588773756 1.11341930304774 1.12781154195513 1.18240047620237 1.14834879427363 1.30011638583857 1.08256976235292 1.326266043179 1.10168667924454 1.01754125362783 1.19886212032362 1.0567205341555 1.08734605902484 1.0105118131537 1.0608125610306 0.94929143109425 1.10776314665493 1.08444989154326 1.24754774254564 1.02582090035508 0.908603296831156 1.08146605714883
"NSdA_Blicher" 1.18386592930786 1.35965134160773 1.18424552402719 1.21016297319171 1.01888560358914 1.15834299329606 1.2601758852037 1.05247918159887 1.23803920378852 1.15853560272361 1.10245908637015 0 1.30589540877551 1.17188547065142 1.10286197294043 1.37074488947244 1.08174549648437 1.14296878293367 1.19625319283987 1.20507461425009 1.29362341746945 0.99906253783654 1.23294933256847 1.05375766225335 1.04855576352311 1.14306818320044 1.34166499270594 1.20068689668329 1.17006248983802 1.05390124416941 1.16629057408368 1.3437781701685 1.13724050592996 1.08682732708914 1.18437525736484 1.26209002436279 1.10421669341469 1.0488746164692 1.15695080902984 1.29852318660873 1.19486661309808 1.12066272203144 1.26051545691913 1.08312203593738 1.02611261440365 1.19033239483351 1.2000869958203 1.09145966915882 1.17723102579046 1.16190811216805 1.07095774729833 1.18400994579331 1.16972943464347 1.20436008181789 1.14241639805505 1.11043748586516 1.03083838425006
"NSdA_Broughton" 1.06561600475244 1.39783972459927 1.15664701628688 1.14538348297562 1.1305127992866 0.993967343109663 1.083982381659 0.997935596216455 1.27999149431194 1.17148950029975 1.12882511510794 1.30589540877551 0 1.20546379496307 1.11528830026752 1.26980645478729 0.988778373923672 1.16303554438955 1.03199702485779 1.10682191716303 1.21283113564831 1.0993161168355 1.26654576294545 1.12764610573992 1.09269142142061 1.13178001980944 1.35329418551205 1.12112343779051 1.03054947361621 1.00223493362553 1.0129847487727 1.30585519716332 1.07588337043417 1.10823529032347 1.08334288530726 1.10567487676111 1.02209615704387 1.08180576020235 1.15673497649645 1.12230183374972 1.17815641741468 1.18670473797738 1.27149152136181 1.09602375125313 1.00246666189087 1.1606046107374 1.06473664214188 0.871120678928681 0.963443665117305 0.965311087554831 1.01335683247338 1.04492004850457 1.06916538237839 1.16245121037067 0.914743979672448 1.00854275659816 1.09717779944912
"NSdA_Caballero_Schweigen" 1.02143935097586 1.33355609645703 1.08520152583189 1.21604266124241 0.869208949502735 0.921652763535025 1.16619622210853 0.954522219183641 1.12912497892663 1.04998469520311 1.23364067345364 1.17188547065142 1.20546379496307 0 0.980400777666905 1.2463230503304 1.01632966791003 1.11790925857508 1.01917337024854 0.97380498792066 1.16044008407194 0.957735424892718 1.12814120401191 1.09675155187832 0.958070767820256 1.12208727435687 1.3763194037357 1.11242929625586 0.992804024341937 0.979502630282225 1.10930286241606 1.27511781802908 1.00691815518718 1.09277526586047 1.07855416394407 1.10721484393921 0.989371881981746 0.876925867426171 1.09067988409241 1.30973228809232 1.09201023484258 1.10211742549574 1.29756614295726 1.02407635806195 0.919611193124638 1.1318356240984 1.14475844630105 0.989776388225195 1.2170184284317 1.08187535720155 1.13720084578454 1.0171602837544 0.997121898971863 1.1553549581121 1.0807995122948 0.955391265492863 1.00380883855888
"NSdA_Caballero_Servil" 0.963914034761521 1.26359092785708 1.15915134854533 1.07687386240653 0.903180434239985 0.911739044277081 0.966121996370598 0.937923422137757 1.16810478636726 1.0105243927149 1.03125716420711 1.10286197294043 1.11528830026752 0.980400777666905 0 1.10022010821136 0.849500479993347 1.12538888073683 0.961163393798134 0.970671296087938 1.05920723493468 0.994124342820636 1.18909372095089 1.02967769121802 1.02162126413856 1.02460577269116 1.22434042034044 1.11845389695713 0.904420523346017 0.772627678432666 0.940558136024808 1.24394808273085 0.842001796067118 0.911254070749628 1.01900163087688 1.05422402360019 0.93181918871815 0.925586735783776 1.1404313053414 1.00141235033325 1.10417230539892 1.05875278575466 1.21352298297326 0.97449915722589 0.854440354330315 1.10357117332876 0.872184728085391 0.860398892730865 1.09827829080004 1.0119958335298 1.03161331045579 0.902279751994748 0.941883368075728 1.07049470183675 0.956099184087806 0.871528077432654 0.943109878569594
"NSdA_Cremer" 1.0752394619505 1.50032015346272 1.34331884885695 1.21772432408394 1.17056470469285 1.1036367752149 1.1137840760047 1.20231473006312 1.3399884575364 1.26054964167584 1.21683437431902 1.37074488947244 1.26980645478729 1.2463230503304 1.10022010821136 0 1.15369773351916 1.24143983269075 1.13191582136783 1.19775765656655 1.13497551382381 1.22788316257882 1.36160903168714 1.20016107050681 1.24712922998431 1.1951895543481 1.34181179629655 1.28380935824436 1.01316719350967 0.982810144058602 1.07348292525 1.4172235636405 1.06394085100912 1.11382450858033 1.13776633887035 1.21383777558238 1.11105890842684 1.16462600273257 1.39051339986033 1.1193809242823 1.21625428247618 1.33297857198669 1.44198938288944 1.18400713193047 1.11898451117173 1.39799108234925 1.0655527009034 1.02461436493559 1.3386787935423 1.20765795071194 1.23734030103756 1.16423427820881 1.16831874375829 1.30443582592595 1.19474827025678 1.18227610172278 1.20857877788549
"NSdA_Dickens" 0.903825609048985 1.34919494231758 1.17930374618245 1.10444463579974 0.863079832918653 0.93973664175725 0.95662608910058 0.778230171147095 1.11185190498431 0.954509499848998 0.940735773672648 1.08174549648437 0.988778373923672 1.01632966791003 0.849500479993347 1.15369773351916 0 1.03081074170861 0.857920265816288 0.89868545029209 1.02641628543776 0.920608952184374 1.1726430571185 1.01581732667962 0.993163163412247 1.01617721679714 1.1989200281753 1.00914945648835 0.900471670301123 0.790710687222559 0.972134367569485 1.23321404927513 0.898494892399169 0.91359410268953 1.05241505727696 1.04928586230154 0.916140198162553 0.879011230707776 1.05820214464095 1.0365089711885 1.12456170110225 1.05335463180555 1.27303381770752 0.937955334172849 0.827551319268927 1.02421464019244 0.788749399508669 0.822962515608216 0.964442420661612 0.877372604164545 0.890880960603843 0.883382120328419 0.845433627923483 1.10042038699525 0.886482436623771 0.785075170201523 0.90463382549784
"NSdA_Etlar" 1.05807099099833 1.44128161082377 1.21675093194488 1.16938756854677 0.962801434560642 1.05876540635367 1.16931323245515 0.963046068834523 1.17323506208399 1.10717344898014 1.05955277456113 1.14296878293367 1.16303554438955 1.11790925857508 1.12538888073683 1.24143983269075 1.03081074170861 0 0.992092380933288 1.03530189799133 1.15631519908184 0.992009912265204 1.26336623767219 1.11849365510307 1.03393848148167 1.14276983442112 1.33513116080373 1.0949334270616 1.07449330329278 0.931248169174144 1.05102082055876 1.35646149576621 1.05123066991712 1.06795422683268 1.09565221134061 1.18386287128003 1.06860955119505 0.997970961307751 1.18283843204229 1.24940547170311 1.17385366332181 1.01213096263276 1.33618324593607 0.966990491232714 0.899948131458851 1.10307003185864 1.18353795944404 0.995612690295614 1.16349318181103 1.04719583696925 1.01162403941335 1.07332485735856 1.04836728518955 1.27607292078306 1.06242385348571 1.05154719926746 1.02512304194423
"NSdA_Feuillet" 0.931292589953925 1.416004527976 1.10829295418321 1.08884336949903 0.783657334165812 0.780145237210995 0.965387614465995 0.866510348742768 1.03344229098076 0.920764475323847 1.10325233728642 1.19625319283987 1.03199702485779 1.01917337024854 0.961163393798134 1.13191582136783 0.857920265816288 0.992092380933288 0 0.871782591394829 1.07159090169815 0.850685570828509 1.14200372652436 1.02023573758509 1.01558556376819 1.03841623662933 1.25532670176384 0.935715420180385 0.89112486581604 0.787457561721502 0.893640156756178 1.26477386811523 0.899397857723982 1.06624014393857 0.984070437396913 0.931192006629607 0.935738812128388 0.821597044163991 1.13375456933866 1.14336544747661 1.05205704027883 1.00899421159226 1.21063933206899 0.929867746787973 0.762395693485121 0.979118514562676 0.98643116875214 0.854786864872753 1.01820501746133 0.929524638804363 0.946061890120657 0.781330082447217 0.765095144016208 1.03478171130598 0.959995851295405 0.928705470651116 0.930964766469244
"NSdA_Gobineau" 0.909988593526598 1.40798436349991 1.10715823999302 1.18557847585509 0.854925228465514 0.860349757091959 1.08941060837721 0.915437773081172 1.00846129212717 0.910562539158802 1.17777200118664 1.20507461425009 1.10682191716303 0.97380498792066 0.970671296087938 1.19775765656655 0.89868545029209 1.03530189799133 0.871782591394829 0 1.02388168706521 0.928343492562008 1.14288416618827 1.03510750464183 0.955549426683575 1.07120958995706 1.32421139901695 1.0036086945995 0.825408055982127 0.832498796447413 0.969248095918289 1.28504215810702 0.906102973360711 1.09910593768981 0.99546512656213 1.0004850866741 0.967158466838875 0.893176655989129 1.07557998928223 1.18870310557675 1.04532344333059 1.01769200060326 1.16921919096909 0.977648052821291 0.878321306763253 1.04893445379662 1.09934661026687 0.849865427396221 1.08989270523081 0.98167144096191 1.02742260271503 0.868509770640564 0.899149645139355 1.12054631074377 0.993041590651038 0.930899139603337 1.01353791509581
"NSdA_Goldschmidt" 0.961238733269962 1.4414438680154 1.28333482117158 1.2166723727429 1.12307230341511 1.04202734776668 1.04896561937954 1.04350194367459 1.23162368117621 1.1343012281521 1.18439258159521 1.29362341746945 1.21283113564831 1.16044008407194 1.05920723493468 1.13497551382381 1.02641628543776 1.15631519908184 1.07159090169815 1.02388168706521 0 1.11587564438583 1.21047994889334 1.19444091121286 1.12016642516937 1.20175857357849 1.33890148481549 1.29922300698025 0.9258770654941 0.957978238667637 1.07906711716519 1.41013675782213 1.04166192121207 1.05587554107356 1.11788184240023 1.12798042726821 1.01665699191965 1.04407062520935 1.21945219613376 1.05485480595749 1.17188875248894 1.21168186090484 1.2964873118007 1.14913379968733 1.07852882246504 1.2618007488297 1.04452396181894 0.959769472260318 1.13826471775128 1.14680912491086 1.16485338385463 1.06763929426941 1.04476278623561 1.16829431839499 1.11048609312949 1.05892448008731 1.15157672865425
