"NSdA_About" "NSdA_Alarcon" "NSdA_Anonym_Jungfrau" "NSdA_Anynom_Urtheil" "NSdA_Balzac_Blutrache" "NSdA_Balzac_Capitaen" "NSdA_Barilli" "NSdA_Bernhard" "NSdA_Beyle_San_Francisco" "NSdA_Beyle_Vanina" "NSdA_Bjoernson" "NSdA_Blicher" "NSdA_Broughton" "NSdA_Caballero_Schweigen" "NSdA_Caballero_Servil" "NSdA_Cremer" "NSdA_Dickens" "NSdA_Etlar" "NSdA_Feuillet" "NSdA_Gobineau" "NSdA_Goldschmidt" "NSdA_Hahn" "NSdA_Harte_Glueck" "NSdA_Harte_Kunde" "NSdA_Irving" "NSdA_Jokai_Gattin" "NSdA_Jokai_Unterhaltung" "NSdA_Korzenowski" "NSdA_Mascheroni" "NSdA_Merimee_Colomba" "NSdA_Merimee_Lokis" "NSdA_Moreau" "NSdA_Musset" "NSdA_Nemec" "NSdA_Nerval" "NSdA_Nodier" "NSdA_Ongaro_Montenegrinerin" "NSdA_Ongaro_Tauben" "NSdA_Ouida" "NSdA_Pissemski" "NSdA_Poe" "NSdA_Puschkin_Pique" "NSdA_Puschkin_Schuss" "NSdA_Reybaud_Advocat" "NSdA_Reybaud_Fraeulein" "NSdA_Reybaud_Theobald" "NSdA_Sand" "NSdA_Thackeray" "NSdA_Tolstoy" "NSdA_Turgenjeff_Faust" "NSdA_Turgenjeff_Liebe" "NSdA_Ulbach_Aerzte" "NSdA_Ulbach_Unschuld" "NSdA_Viale" "NSdA_Vigny" "NSdA_Wetterbergh" "NSdA_Winther"
"arzt" 0.00696718456071901 0 0 0.0239205836622414 0.00401687085760193 0.00521213384759721 0.0158742757361695 0.0389120199229542 0 0 0.00621677908675515 0 0 0.0300480769230769 0.01765017356004 0 0 0 0.00437330534417913 0 0.0471698113207547 0 0 0 0.0101409593347531 0 0 0.0602461485497891 0 0.0141706141949067 0.0340228633641807 0 0 0 0 0 0 0 0 0 0.0164554879052164 0 0 0.0267422581162753 0.0352982703847511 0.0419287211740042 0 0.00597478640138615 0 0.0134916351861846 0 0.176570213685993 0 0 0 0.00374209482468286 0.0618285802612258
"jenem" 0.00696718456071901 0 0.0294724432655467 0 0.0160674834304077 0.0104242676951944 0.0238114136042543 0.00778240398459084 0 0.0111794298490777 0.00310838954337758 0.0333611342785655 0.0236686390532544 0.105168269230769 0.01176678237336 0 0.00618792735373287 0.0247096614776378 0.0131199160325374 0 0.0283018867924528 0.00743853907092647 0 0.0231642344220524 0.0304228780042592 0.0134535180949818 0 0.00860659264996988 0.0226770225069448 0.0101218672820762 0.00680457267283615 0.0376931775348662 0.0485594043379735 0 0.012809017548354 0 0.0629326620516048 0.0446030330062444 0.0212314225053079 0 0 0 0.022202486678508 0.0160453548697652 0.00814575470417334 0.010482180293501 0 0.00597478640138615 0.0123766205637551 0 0.0301256670683422 0.0288277899895499 0.0113147770988912 0.122134535888764 0 0.0149683792987314 0.0231857175979597
"marquise" 0.00696718456071901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174932213767165 0 0 0 0 0 0 0 0 0 0 0 0 0 0.315636128196827 0 0 0 0 0 0 0 0 0 0 0.417179226613895 0 0.136268343815514 0 0 0.0092824654228163 0 0 0 0 0 0 0 0
"natur" 0.0278687382428761 0 0.0147362216327734 0.0956823346489654 0 0.0312728030855832 0.0158742757361695 0.00778240398459084 0 0.0111794298490777 0 0 0.0236686390532544 0 0.00588339118668 0 0.0247517094149315 0 0.0174932213767165 0.0126182965299685 0.0660377358490566 0.0297541562837059 0.0885347498893316 0.0579105860551309 0.0202819186695061 0 0 0.0430329632498494 0.0340155337604173 0.0101218672820762 0.00680457267283615 0 0.00809323405632891 0.00626802055910743 0 0.0126358352287086 0.044951901465432 0.0223015165031222 0 0.011529371072808 0.0164554879052164 0 0 0 0.00814575470417334 0.010482180293501 0.0040457984383218 0.00398319093425743 0.00618831028187753 0.0134916351861846 0.00430366672404889 0.0288277899895499 0.0282869427472279 0.0187899285982713 0 0.0149683792987314 0.0463714351959193
"außer" 0.013934369121438 0 0.0442086648983201 0 0.00803374171520386 0.026060669237986 0 0.0233472119537725 0 0.0223588596981554 0.00932516863013273 0 0.0473372781065089 0.0150240384615385 0.01765017356004 0 0.0340336004455308 0 0.0131199160325374 0.0126182965299685 0.0377358490566038 0.0148770781418529 0.0221336874723329 0.0347463516330785 0.00507047966737653 0.0538140723799274 0.0511116790186558 0.00860659264996988 0.00566925562673621 0.0161949876513219 0.00680457267283615 0 0 0.00626802055910743 0 0 0.0089903802930864 0.0167261373773417 0.0106157112526539 0 0.00822774395260819 0 0.022202486678508 0.0320907097395304 0.0217220125444622 0.010482180293501 0.0040457984383218 0.00995797733564358 0.0154707757046938 0.0269832703723691 0.0129110001721467 0.00720694749738748 0.0113147770988912 0.056369785794814 0.0192715359414145 0.0224525689480971 0.0154571450653064
"füßen" 0.013934369121438 0 0 0.0119602918311207 0.00803374171520386 0.0104242676951944 0.0396856893404238 0.0116736059768863 0.0389863547758285 0.0335382895472331 0.0155419477168879 0.0333611342785655 0.0118343195266272 0 0 0 0.0185637820611986 0.0370644922164566 0.0174932213767165 0 0 0.0185963476773162 0.0221336874723329 0 0.0152114390021296 0.0134535180949818 0 0.0258197779499096 0.0170077668802086 0.0121462407384914 0.0136091453456723 0.0376931775348662 0.0161864681126578 0.0188040616773223 0.012809017548354 0.0252716704574172 0.0269711408792592 0.0223015165031222 0.0212314225053079 0.023058742145616 0.00822774395260819 0.0110607233713085 0.022202486678508 0.0106969032465101 0.00543050313611556 0.0524109014675052 0.0161831937532872 0.00199159546712872 0.00618831028187753 0.0202374527792768 0.0430366672404889 0.014413894994775 0.0282869427472279 0.0187899285982713 0.0192715359414145 0.0187104741234143 0
"geschehen" 0.0278687382428761 0 0.0147362216327734 0.035880875493362 0 0.0104242676951944 0.0238114136042543 0.0233472119537725 0 0.0111794298490777 0.0155419477168879 0 0.0355029585798817 0.0150240384615385 0.01176678237336 0 0.021657745738065 0 0.00437330534417913 0.0126182965299685 0.00943396226415094 0.0111578086063897 0 0 0.00507047966737653 0.0134535180949818 0.0255558395093279 0 0.0113385112534724 0.0101218672820762 0.0204137180185084 0 0 0.0188040616773223 0 0 0.0539422817585184 0.0111507582515611 0.0212314225053079 0.0634115409004439 0.0246832318578246 0 0.044404973357016 0.0374391613627855 0.02443726411252 0.010482180293501 0.0161831937532872 0.0199159546712872 0.0340357065503264 0.0134916351861846 0.0129110001721467 0 0.00565738854944558 0 0.00963576797070726 0.00374209482468286 0.00772857253265322
"pferde" 0 0 0 0 0.00401687085760193 0.0364849369331804 0 0 0 0.0111794298490777 0.0186503372602655 0 0 0 0.00588339118668 0.0200060018005402 0.0247517094149315 0.0741289844329133 0.034986442753433 0 0 0.0260348867482426 0 0.0463284688441047 0 0.0403605542849455 0.127779197546639 0 0 0.0263168549333981 0.0884594447468699 0 0.0161864681126578 0.0125360411182149 0.012809017548354 0 0 0 0.0530785562632696 0.0922349685824638 0 0 0.022202486678508 0 0.00814575470417334 0.010482180293501 0.0161831937532872 0.0119495728027723 0.00309415514093877 0.00674581759309228 0.0172146668961956 0.00360347374869374 0 0 0.00963576797070726 0 0.0231857175979597
"stellte" 0.0278687382428761 0.0389256520046711 0 0.0239205836622414 0.0241012251456116 0.00521213384759721 0.0158742757361695 0.0155648079691817 0.0194931773879142 0.0111794298490777 0.021758726803643 0 0 0.0150240384615385 0.01176678237336 0 0.0154698183843322 0 0.0131199160325374 0.0252365930599369 0 0.0148770781418529 0 0 0.00507047966737653 0.0269070361899637 0.0511116790186558 0.0172131852999398 0 0.0182193611077372 0.0340228633641807 0.0376931775348662 0 0.00626802055910743 0.012809017548354 0 0 0.0223015165031222 0 0.0288234276820199 0.00822774395260819 0 0.066607460035524 0.00534845162325507 0.0298677672486356 0.010482180293501 0.0040457984383218 0.00995797733564358 0.0278473962684489 0.0269832703723691 0.0172146668961956 0.0288277899895499 0.0169721656483367 0.028184892897407 0 0.00748418964936572 0.0154571450653064
"anblick" 0.013934369121438 0.0778513040093422 0.0147362216327734 0 0.0401687085760193 0.0156364015427916 0.0158742757361695 0.0116736059768863 0.0389863547758285 0.0111794298490777 0.00310838954337758 0.0667222685571309 0 0.0751201923076923 0.00588339118668 0 0.0154698183843322 0 0 0.0126182965299685 0.0188679245283019 0.0148770781418529 0 0.0347463516330785 0.0152114390021296 0 0 0.0258197779499096 0.0113385112534724 0.0121462407384914 0.0136091453456723 0 0.00809323405632891 0 0.0512360701934162 0 0.0359615211723456 0.0278768956289028 0.0318471337579618 0 0.0329109758104328 0.0110607233713085 0.044404973357016 0 0.0298677672486356 0.0524109014675052 0.0040457984383218 0.00597478640138615 0 0.00674581759309228 0 0.014413894994775 0.0282869427472279 0.0375798571965427 0.0481788398535363 0.00374209482468286 0.0309142901306129
"gelegenheit" 0.0348359228035951 0 0.0294724432655467 0.0119602918311207 0.00803374171520386 0.0312728030855832 0.00793713786808477 0.0350208179306588 0.0194931773879142 0 0.00310838954337758 0.0166805671392827 0.0236686390532544 0.0150240384615385 0.00588339118668 0.0200060018005402 0.00618792735373287 0.0123548307388189 0.0174932213767165 0 0.0283018867924528 0.0111578086063897 0.0221336874723329 0.0115821172110262 0.0152114390021296 0.0134535180949818 0.0255558395093279 0.00860659264996988 0.0170077668802086 0.0161949876513219 0.0408274360370169 0.0376931775348662 0.0161864681126578 0.00626802055910743 0.0256180350967081 0.0126358352287086 0.0269711408792592 0.0111507582515611 0 0.011529371072808 0.0164554879052164 0.0110607233713085 0 0.0160453548697652 0.00814575470417334 0 0 0.0318655274740595 0.0154707757046938 0.0134916351861846 0.00860733344809778 0.00720694749738748 0.0452591083955646 0.028184892897407 0.00963576797070726 0.00374209482468286 0
"lieb" 0.00696718456071901 0 0.0147362216327734 0.0119602918311207 0.00803374171520386 0.0208485353903888 0 0.0311296159383634 0 0.0111794298490777 0.00932516863013273 0.0166805671392827 0.0236686390532544 0 0.00588339118668 0.0200060018005402 0.0247517094149315 0 0.0306131374092539 0.0126182965299685 0 0.0260348867482426 0 0 0 0 0 0.00860659264996988 0.00566925562673621 0.0182193611077372 0 0 0.00809323405632891 0.0564121850319669 0 0 0.0089903802930864 0.0167261373773417 0 0.011529371072808 0.00822774395260819 0 0.022202486678508 0.00534845162325507 0.00271525156805778 0.010482180293501 0.0849617672047579 0.0119495728027723 0.0340357065503264 0 0.0301256670683422 0.00720694749738748 0 0 0.0192715359414145 0.0112262844740486 0.0154571450653064
"stolz" 0.0418031073643141 0 0 0 0.0441855794336212 0.0208485353903888 0.00793713786808477 0 0.0389863547758285 0.0894354387926216 0.00621677908675515 0 0 0.0150240384615385 0.00588339118668 0 0.0123758547074657 0 0.0131199160325374 0 0.0377358490566038 0.00743853907092647 0.0221336874723329 0 0 0 0.0511116790186558 0 0.0170077668802086 0.00809749382566096 0.0136091453456723 0 0 0.0125360411182149 0 0.0631791761435431 0.0359615211723456 0.00557537912578055 0.0212314225053079 0.00576468553640399 0 0 0 0.0320907097395304 0.00814575470417334 0.010482180293501 0.0121373953149654 0.0318655274740595 0.0185649308456326 0.00674581759309228 0.00430366672404889 0.0180173687434687 0.0339443312966735 0.0187899285982713 0.0481788398535363 0.0149683792987314 0.00772857253265322
"lieutenant" 0.118442137532223 0 0.0147362216327734 0 0 0 0 0.0272384139460679 0 0 0 0 0 0 0.00588339118668 0 0 0.11119347664937 0 0 0 0 0 0 0 0.1479886990448 0 0 0 0.0870480586258553 0 0 0.00809323405632891 0 0.0768541052901242 0 0 0 0 0 0 0.0110607233713085 0.11101243339254 0 0 0 0 0.0119495728027723 0.00309415514093877 0 0 0 0 0 0 0.0972944654417543 0
"simon" 0 0 0 0.17940437746681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05660377358491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00618831028187753 0.0337290879654614 0 0 0 0.00939496429913566 0 0 0
"haar" 0.013934369121438 0 0 0.0717617509867241 0.0361518377184174 0.0104242676951944 0 0.0116736059768863 0 0 0.0528426222374188 0 0.0118343195266272 0.0150240384615385 0 0 0.0123758547074657 0.0370644922164566 0.00874661068835826 0.0126182965299685 0 0.0260348867482426 0 0.0231642344220524 0.0101409593347531 0 0 0.0258197779499096 0.0170077668802086 0.00809749382566096 0 0 0.0161864681126578 0.00626802055910743 0 0 0.0089903802930864 0.0111507582515611 0.0212314225053079 0 0.041138719763041 0 0 0.0106969032465101 0.0108610062722311 0 0.0161831937532872 0.00796638186851487 0.0247532411275101 0.0337290879654614 0.0301256670683422 0.00720694749738748 0.00565738854944558 0.0187899285982713 0.0289073039121218 0.0112262844740486 0.0309142901306129
"heraus" 0.013934369121438 0 0.0147362216327734 0.0119602918311207 0.00803374171520386 0.00521213384759721 0 0.0272384139460679 0 0.0111794298490777 0.0341922849771533 0.0166805671392827 0 0.0300480769230769 0.01176678237336 0.0200060018005402 0.0340336004455308 0 0.00874661068835826 0.0252365930599369 0.0283018867924528 0.00371926953546323 0 0.0231642344220524 0.0101409593347531 0 0.0511116790186558 0 0.0113385112534724 0.00809749382566096 0.0272182906913446 0.0376931775348662 0 0.0313401027955372 0.012809017548354 0 0.0089903802930864 0.0278768956289028 0.0106157112526539 0.023058742145616 0.0164554879052164 0.0110607233713085 0 0.0213938064930203 0.0135762578402889 0.010482180293501 0.0161831937532872 0.0119495728027723 0.00618831028187753 0.0134916351861846 0 0.0108104212460812 0.0282869427472279 0.00939496429913566 0.0289073039121218 0.0224525689480971 0.0231857175979597
"lesen" 0.013934369121438 0 0 0 0.00401687085760193 0 0 0.0155648079691817 0.0194931773879142 0.0223588596981554 0.0248671163470206 0 0.0118343195266272 0 0.04706712949344 0 0.0092818910305993 0.0123548307388189 0.0131199160325374 0.0126182965299685 0.0283018867924528 0.00371926953546323 0 0 0 0 0 0.0258197779499096 0.00566925562673621 0.0242924814769829 0.0544365813826892 0 0.0161864681126578 0.0250720822364297 0.012809017548354 0.0126358352287086 0.0089903802930864 0.0278768956289028 0 0.011529371072808 0.00822774395260819 0.0110607233713085 0.022202486678508 0.0160453548697652 0.0190067609764045 0 0.00809159687664361 0.0159327637370297 0.0216590859865714 0.0876956287101997 0.0172146668961956 0 0.00565738854944558 0.00939496429913566 0.0385430718828291 0.00748418964936572 0
"sprang" 0 0 0.0294724432655467 0 0.0120506125728058 0.00521213384759721 0.0158742757361695 0.0116736059768863 0.0389863547758285 0 0.0373006745205309 0.0333611342785655 0.0118343195266272 0.0150240384615385 0.01176678237336 0 0.0154698183843322 0.0123548307388189 0.00437330534417913 0.0126182965299685 0 0.00371926953546323 0 0.0115821172110262 0.0152114390021296 0.0269070361899637 0.102223358037312 0.00860659264996988 0 0.0202437345641524 0.00680457267283615 0 0.0242797021689867 0.0188040616773223 0.012809017548354 0 0 0.0334522747546833 0.0318471337579618 0 0.041138719763041 0 0.022202486678508 0.00534845162325507 0.0135762578402889 0 0.0161831937532872 0.00796638186851487 0.0123766205637551 0.0202374527792768 0.0258220003442933 0.00360347374869374 0.0169721656483367 0.028184892897407 0 0.05238932754556 0.0154571450653064
"stieg" 0.00696718456071901 0.0389256520046711 0 0 0.0361518377184174 0.00521213384759721 0 0.00778240398459084 0.0194931773879142 0.0335382895472331 0.0155419477168879 0.0333611342785655 0.0473372781065089 0.0150240384615385 0.02353356474672 0 0.0123758547074657 0.0247096614776378 0.0306131374092539 0 0 0.0185963476773162 0 0.0231642344220524 0.0152114390021296 0 0.0511116790186558 0.0430329632498494 0 0.0121462407384914 0.0204137180185084 0.0376931775348662 0 0 0 0.0379075056861259 0.0089903802930864 0.0223015165031222 0.0318471337579618 0.017294056609212 0.00822774395260819 0.0663643402278509 0.044404973357016 0.0106969032465101 0.0135762578402889 0.0314465408805031 0.0040457984383218 0.00398319093425743 0.0123766205637551 0.0202374527792768 0.0172146668961956 0.0108104212460812 0.0113147770988912 0 0.0289073039121218 0.00748418964936572 0.0231857175979597
"stunden" 0.020901553682157 0.0389256520046711 0.0736811081638668 0.0119602918311207 0.0120506125728058 0.00521213384759721 0.0396856893404238 0.00778240398459084 0.0389863547758285 0.0223588596981554 0.0124335581735103 0 0.0236686390532544 0.0300480769230769 0 0 0.0185637820611986 0 0.0174932213767165 0.0378548895899054 0 0.0371926953546323 0 0 0.0152114390021296 0.0134535180949818 0.0255558395093279 0.00860659264996988 0.00566925562673621 0.00809749382566096 0 0 0 0 0.0256180350967081 0 0 0.0111507582515611 0.0212314225053079 0 0 0.022121446742617 0 0.0213938064930203 0.0271525156805778 0.0209643605870021 0.0283205890682526 0.0179243592041585 0.0092824654228163 0.047220723151646 0 0.0216208424921624 0.0169721656483367 0.028184892897407 0.00963576797070726 0.0112262844740486 0.00772857253265322
"bewegung" 0.00696718456071901 0 0.0147362216327734 0.0119602918311207 0 0.0104242676951944 0.0238114136042543 0.0116736059768863 0.0389863547758285 0.0223588596981554 0.00310838954337758 0.0333611342785655 0 0 0.01176678237336 0 0.0092818910305993 0.0247096614776378 0.034986442753433 0.0378548895899054 0.0188679245283019 0.0446312344255588 0 0.0347463516330785 0.0202819186695061 0.0269070361899637 0 0.0258197779499096 0.0170077668802086 0.00809749382566096 0.0272182906913446 0 0 0.0125360411182149 0.012809017548354 0.0126358352287086 0 0.0278768956289028 0 0.011529371072808 0 0.0331821701139254 0 0 0.0135762578402889 0.0628930817610063 0.0040457984383218 0.00199159546712872 0.0247532411275101 0 0.0129110001721467 0.0360347374869374 0.0169721656483367 0.0187899285982713 0.0385430718828291 0.00374209482468286 0.0154571450653064
"obwohl" 0 0 0.0294724432655467 0 0 0 0.0158742757361695 0.0272384139460679 0 0.0111794298490777 0.0373006745205309 0.0166805671392827 0.0236686390532544 0 0 0 0.0123758547074657 0 0 0 0.0377358490566038 0.00743853907092647 0.0221336874723329 0 0.0101409593347531 0 0 0 0.028346278133681 0.00202437345641524 0.00680457267283615 0 0.00809323405632891 0.0188040616773223 0 0 0 0.0111507582515611 0.0106157112526539 0.0288234276820199 0.00822774395260819 0.0442428934852339 0 0 0.0162915094083467 0.0628930817610063 0.0161831937532872 0.00597478640138615 0.0464123271140815 0.0134916351861846 0.0559476674126356 0.00360347374869374 0 0.028184892897407 0 0.0598735171949257 0
"offizier" 0.181146798578694 0 0 0 0.0723036754368347 0.00521213384759721 0 0 0 0.0111794298490777 0 0 0 0 0.00588339118668 0 0 0 0 0 0 0.0185963476773162 0 0 0.0405638373390123 0.242163325709673 0 0 0 0.0161949876513219 0.0136091453456723 0 0 0 0 0 0 0.0836306868867083 0.0530785562632696 0 0 0.121667957084393 0.066607460035524 0.00534845162325507 0 0.0314465408805031 0 0.00398319093425743 0 0 0 0 0.0113147770988912 0 0.0289073039121218 0 0
"brach" 0.0278687382428761 0.0389256520046711 0 0 0.0120506125728058 0.00521213384759721 0 0.0116736059768863 0.0194931773879142 0.0111794298490777 0.0341922849771533 0.0166805671392827 0.0236686390532544 0 0.01176678237336 0 0.0185637820611986 0.0123548307388189 0.0174932213767165 0 0.0188679245283019 0.0185963476773162 0.0221336874723329 0 0.0405638373390123 0.0403605542849455 0.0255558395093279 0.00860659264996988 0.0113385112534724 0.0242924814769829 0.0272182906913446 0 0.00809323405632891 0 0 0 0 0.0111507582515611 0.0530785562632696 0.011529371072808 0.00822774395260819 0.0110607233713085 0.022202486678508 0.0213938064930203 0.0190067609764045 0.0419287211740042 0.00809159687664361 0.0119495728027723 0.00309415514093877 0.0134916351861846 0.00430366672404889 0.00360347374869374 0.0169721656483367 0 0.0289073039121218 0.0149683792987314 0.00772857253265322
"diener" 0 0 0 0 0.0160674834304077 0.0312728030855832 0.0238114136042543 0.00389120199229542 0 0.0223588596981554 0 0 0.0236686390532544 0.0901442307692308 0.01176678237336 0.0400120036010803 0.00309396367686643 0.321225599209291 0.00874661068835826 0 0 0.0185963476773162 0 0 0 0 0 0.0172131852999398 0.0113385112534724 0.00202437345641524 0.0884594447468699 0.0376931775348662 0.0161864681126578 0 0 0.0126358352287086 0 0 0 0.00576468553640399 0 0.0110607233713085 0.044404973357016 0.00534845162325507 0.00271525156805778 0.0314465408805031 0 0.027882336539802 0.0123766205637551 0.00674581759309228 0.0258220003442933 0.00360347374869374 0 0 0 0 0.0850142978591854
"gnädige" 0 0 0 0 0 0.00521213384759721 0.0238114136042543 0.0116736059768863 0 0 0 0 0 0 0.00588339118668 0.350105031509453 0 0.185322461082283 0.0262398320650748 0 0 0.00743853907092647 0 0 0 0 0.0766675185279836 0.00860659264996988 0.00566925562673621 0 0 0 0.283263191971512 0.00626802055910743 0 0 0 0 0 0.023058742145616 0 0.0110607233713085 0 0.0588329678558057 0 0 0 0 0.00309415514093877 0.00674581759309228 0 0.0216208424921624 0 0 0 0.00374209482468286 0
"unglück" 0.020901553682157 0 0.0147362216327734 0.0239205836622414 0.0321349668608154 0.0156364015427916 0.00793713786808477 0.0116736059768863 0.0389863547758285 0.0223588596981554 0.00621677908675515 0 0.0118343195266272 0.0450721153846154 0.02353356474672 0 0.00618792735373287 0.0123548307388189 0.0174932213767165 0 0.00943396226415094 0 0 0 0.0101409593347531 0 0 0 0.00566925562673621 0.0101218672820762 0.00680457267283615 0.0376931775348662 0 0.00626802055910743 0.0256180350967081 0.0505433409148345 0.044951901465432 0.00557537912578055 0.0106157112526539 0 0 0.0110607233713085 0 0.0695298711023159 0.0407287735208667 0.0524109014675052 0.00809159687664361 0.0119495728027723 0.0247532411275101 0.00674581759309228 0.00430366672404889 0.0108104212460812 0.0226295541977823 0.00939496429913566 0.00963576797070726 0.0149683792987314 0
"blicke" 0.00696718456071901 0 0.0294724432655467 0 0.0482024502912231 0.026060669237986 0 0.0233472119537725 0.0194931773879142 0.0111794298490777 0.0310838954337758 0.0333611342785655 0.0118343195266272 0 0 0 0.0092818910305993 0.0247096614776378 0.0218665267208957 0 0.00943396226415094 0.0334734258191691 0 0.0347463516330785 0.0202819186695061 0.0538140723799274 0 0.0172131852999398 0.00566925562673621 0.0121462407384914 0.0136091453456723 0 0 0.0125360411182149 0.0256180350967081 0.0126358352287086 0.0179807605861728 0.0223015165031222 0.0424628450106157 0.00576468553640399 0 0 0 0.0106969032465101 0.00543050313611556 0.0419287211740042 0 0.00199159546712872 0.0309415514093877 0 0.0172146668961956 0.00360347374869374 0.0169721656483367 0.00939496429913566 0 0.0112262844740486 0.00772857253265322
"natürlich" 0.013934369121438 0 0.0147362216327734 0.0119602918311207 0.00401687085760193 0.026060669237986 0.0158742757361695 0.00778240398459084 0.0194931773879142 0 0.00932516863013273 0 0.0355029585798817 0.0300480769230769 0.01176678237336 0.0300090027008102 0.0309396367686643 0.0123548307388189 0.0174932213767165 0.0252365930599369 0.0188679245283019 0.00371926953546323 0 0 0.00507047966737653 0.0134535180949818 0.0511116790186558 0 0.0113385112534724 0.00202437345641524 0.0136091453456723 0 0.0161864681126578 0 0 0.0126358352287086 0 0 0.0106157112526539 0.0288234276820199 0.0246832318578246 0.0442428934852339 0.022202486678508 0 0.0162915094083467 0 0 0.0358487184083169 0.0154707757046938 0.0269832703723691 0.0172146668961956 0 0.0169721656483367 0.00939496429913566 0.0192715359414145 0.0411630430715114 0.0154571450653064
"paz" 0 0 0 0 0 0.656728864797248 0 0 0 0 0 0 0 0.0600961538461538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stets" 0.020901553682157 0 0.0147362216327734 0 0.0401687085760193 0.00521213384759721 0 0 0 0 0 0.0166805671392827 0 0.0150240384615385 0 0.0500150045013504 0.00309396367686643 0.0494193229552755 0.0481063587859704 0.0252365930599369 0 0 0.0221336874723329 0 0.0253523983368827 0.0134535180949818 0 0.068852741199759 0.0850388344010431 0.00404874691283048 0.0136091453456723 0 0.00809323405632891 0.0501441644728595 0.012809017548354 0 0.0089903802930864 0.0167261373773417 0.0212314225053079 0 0.00822774395260819 0 0 0 0.0162915094083467 0 0.0121373953149654 0.0219075501384159 0 0 0.00430366672404889 0.0252243162408562 0.0282869427472279 0 0.00963576797070726 0.0149683792987314 0.00772857253265322
"tackleton" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.402215277992636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obersten" 0.0487702919250331 0.194628260023355 0 0 0.00803374171520386 0 0 0 0 0 0 0 0 0 0.00588339118668 0 0 0 0 0 0 0.00371926953546323 0 0 0 0 0 0.00860659264996988 0 0.12348678084133 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00534845162325507 0 0 0 0 0 0.00674581759309228 0 0 0.277212038922833 0 0 0 0
"vanina" 0 0 0 0 0 0 0 0 0 1.44214645053102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kraft" 0.00696718456071901 0 0.0147362216327734 0 0.0482024502912231 0.0104242676951944 0 0.0155648079691817 0.0389863547758285 0.0111794298490777 0.021758726803643 0 0 0.0300480769230769 0 0.0100030009002701 0.0092818910305993 0.0123548307388189 0.0174932213767165 0 0 0.0297541562837059 0.0221336874723329 0.0115821172110262 0.0253523983368827 0.0134535180949818 0.0255558395093279 0.0516395558998193 0.00566925562673621 0.00607312036924572 0 0 0 0 0.012809017548354 0.0252716704574172 0.0179807605861728 0.0278768956289028 0.0212314225053079 0 0.0329109758104328 0.0110607233713085 0 0.00534845162325507 0.0135762578402889 0 0.020228992191609 0.00199159546712872 0.0247532411275101 0.0134916351861846 0 0.0324312637382437 0.0113147770988912 0.028184892897407 0 0.0149683792987314 0.0231857175979597
"lachte" 0.013934369121438 0 0 0 0.00401687085760193 0 0.00793713786808477 0.0155648079691817 0 0 0.0373006745205309 0 0.0236686390532544 0.0150240384615385 0.0294169559334 0.0200060018005402 0.0433154914761301 0 0.0218665267208957 0 0.0188679245283019 0 0.0221336874723329 0 0.00507047966737653 0 0.0255558395093279 0.0172131852999398 0 0.00607312036924572 0.00680457267283615 0 0.00809323405632891 0.0940203083866115 0 0 0 0.00557537912578055 0 0.011529371072808 0 0 0.022202486678508 0.00534845162325507 0.00543050313611556 0 0.00809159687664361 0.0199159546712872 0.0216590859865714 0.0134916351861846 0.0473403339645378 0.0180173687434687 0 0.00939496429913566 0.00963576797070726 0.0224525689480971 0
"statt" 0 0 0 0 0.00401687085760193 0.0156364015427916 0.0476228272085086 0.0155648079691817 0.0584795321637427 0 0 0.0166805671392827 0 0.0300480769230769 0.00588339118668 0.0100030009002701 0.0092818910305993 0.0123548307388189 0.034986442753433 0 0.00943396226415094 0.0148770781418529 0 0.0231642344220524 0.0253523983368827 0 0 0 0.0396847893871535 0.00404874691283048 0.0272182906913446 0.0376931775348662 0.00809323405632891 0.0125360411182149 0 0.0126358352287086 0.0089903802930864 0.0278768956289028 0 0.011529371072808 0.00822774395260819 0.0110607233713085 0 0.0267422581162753 0.0162915094083467 0 0.00809159687664361 0.00597478640138615 0.040224016832204 0.00674581759309228 0.00430366672404889 0.014413894994775 0.0565738854944558 0.0187899285982713 0.00963576797070726 0.0224525689480971 0
