"word" "word.freq" "doc.freq"
"304" "oekonomie" 11 7
"305" "gabe" 133 124
"306" "markt" 167 141
"307" "zug" 1008 862
"308" "schallen" 117 112
"309" "ferne" 386 357
"310" "menge" 413 355
"311" "verlieren" 1200 1059
"312" "folgen" 1323 1170
"313" "comitate" 2 2
"314" "thor" 206 183
"315" "nachhausegehen" 6 6
"316" "begleiten" 529 493
"317" "recht" 4315 2984
"318" "feil" 17 17
"319" "fortuna" 6 5
"320" "geschrieben" 56 56
"321" "stehen" 6915 4340
"322" "licht" 1149 933
"323" "leuchten" 318 304
"324" "keller" 127 100
"325" "sarmate" 2 2
"326" "gedankenlaufe" 1 1
"327" "fortsetzung" 38 37
"328" "gespräch" 798 708
"329" "kümmern" 256 244
"330" "sammeln" 221 209
"331" "talent" 152 131
"332" "muth" 530 488
"333" "land" 1126 893
"334" "gestalten" 244 225
"335" "handvoll" 19 19
"336" "deutsche" 156 125
"337" "zufall" 285 252
"338" "handelsgeist" 1 1
"339" "fanatismus" 6 6
"340" "vorvater" 3 3
"341" "küste" 84 70
"342" "aussä'te" 1 1
"343" "zwingen" 405 376
"344" "lettisch" 5 5
"345" "finnisch" 2 2
"346" "bevölkerung" 45 42
"347" "zusammenhalten" 44 42
"348" "werk" 366 326
"349" "verdanken" 130 124
"350" "existenz" 84 82
"351" "wohlstand" 46 44
"352" "berufen" 81 79
"353" "wirthschaften" 13 13
"354" "kraft" 902 804
"355" "schützen" 235 210
"356" "einwirken" 19 19
"357" "germanisch" 13 10
"358" "einfluss" 181 170
"359" "erstrecken" 41 40
"360" "baltisch" 3 3
"361" "unermesslich" 65 61
"362" "landstrich" 12 12
"363" "asien" 10 8
"364" "reiche" 62 59
"365" "blühen" 87 81
"366" "unmittelbar" 136 130
"367" "preuße" 26 20
"368" "kur" 10 10
"369" "neuordnend" 1 1
"370" "schaffend" 13 13
"371" "regierend" 26 25
"372" "abfliegen" 3 3
"373" "bewegung" 748 703
"374" "hand" 7230 4325
"375" "begleitend" 6 6
"376" "ersetzen" 94 92
"377" "herrschaft" 224 200
"378" "ende" 1495 1318
"379" "tauchen" 163 158
"380" "nothwendiges" 6 6
"381" "unvermeidlich" 38 37
"382" "feld" 547 463
"383" "wild" 1030 819
"384" "gährende" 2 2
"385" "form" 261 241
"386" "vaterland" 196 150
"387" "kalt" 832 738
"388" "steif" 145 140
"389" "unbequem" 45 45
"390" "wirken" 238 228
"391" "schaffen" 471 446
"392" "schwert" 136 106
"393" "ingenium" 3 3
"394" "sitte" 249 230
"395" "sprache" 365 322
"396" "erobern" 61 59
"397" "fliegen" 604 541
"398" "gelehrt" 79 71
"399" "gedanke" 2069 1677
"400" "soldat" 448 322
"401" "professor" 214 104
"402" "philosophie" 41 35
"403" "discurse" 4 4
"404" "welt" 2326 1774
"405" "geschehen" 1322 1136
"406" "luft" 776 686
"407" "anstecken" 42 41
"408" "italiener" 52 40
"409" "riechen" 74 65
"410" "philosophisch" 35 31
"411" "sprung" 114 102
"412" "blaue" 18 17
"413" "miethsmann" 8 8
"414" "lustig" 622 519
"415" "wirthschafter" 2 2
"416" "pol" 42 35
"417" "pole" 41 34
"418" "russe" 48 40
"419" "finnländer" 1 1
"420" "ausgeben" 54 54
"421" "person" 589 529
"422" "profit" 10 10
"423" "zufallen" 55 53
"424" "vollkommen" 283 269
"425" "überlassen" 277 267
"426" "lust" 435 403
"427" "reden" 1669 1335
"428" "kurios" 16 15
"429" "unsaubern" 6 6
"430" "nation" 60 53
"431" "gerathen" 234 223
"432" "sintemal" 8 8
"433" "primo" 2 2
"434" "privilegium" 21 21
"435" "eingreifen" 29 29
"436" "secundo" 5 5
"437" "clienten" 28 23
"438" "fleißig" 164 157
"439" "angelegenheit" 243 224
"440" "philosoph" 46 42
"441" "füllen" 278 263
"442" "schluss" 184 170
"443" "gedenken" 778 711
"444" "kurländers" 1 1
"445" "fäßchen" 14 12
"446" "ungerwein" 2 2
"447" "versehn" 2 2
"448" "gelüstet's" 1 1
"449" "fass" 112 75
"450" "rollen" 187 180
"451" "franzwein" 4 3
"452" "semester" 6 6
"453" "dumm" 367 319
"454" "streiches" 2 2
"455" "nebel" 197 162
"456" "name" 1566 1219
"457" "schwarz" 1301 987
"458" "brett" 133 106
"459" "rufen" 5280 3283
"460" "vorerst" 34 34
"461" "versuchen" 699 646
"462" "gläschen" 24 20
"463" "unger" 1 1
"464" "lüstern" 17 17
"465" "platz" 1036 879
"466" "bedingung" 117 105
"467" "probire" 3 3
"468" "spüren" 104 101
"469" "bisherig" 72 71
"470" "vertauschen" 52 51
"471" "mäßig" 88 86
"472" "flurstübchen" 1 1
"473" "ehrenwerthen" 25 22
"474" "schenke" 108 85
"475" "thore" 136 119
"476" "abschiedsgelage" 1 1
"477" "mächtig" 484 454
"478" "humpen" 18 13
"479" "feurig" 146 141
"480" "getränk" 50 48
"481" "kreis'ten" 1 1
"482" "ecktisch" 2 2
"483" "zapfen" 10 9
"484" "kugelgläser" 1 1
"485" "kreislauf" 6 6
"486" "mühe" 499 472
"487" "flügel" 175 162
"488" "gesang" 151 137
"489" "rauschend" 61 58
"490" "gesundheiten" 6 6
"491" "lärmend" 58 57
"492" "musik" 298 242
"493" "wechseln" 228 223
"494" "brüderküsse" 2 2
"495" "schwur" 65 60
"496" "ewig" 504 448
"497" "freundschaft" 244 214
"498" "tisch" 1402 1046
"499" "schleudern" 142 137
"500" "bank" 325 278
"501" "fühlen" 2077 1658
"502" "drang" 67 65
"503" "empfinden" 575 520
"504" "feierlich" 292 276
"505" "gaudeamus" 1 1
"506" "verhallen" 43 43
"507" "durchstechen" 3 3
"508" "ungerströmen" 1 1
"509" "lockig" 16 16
"510" "haupt" 729 631
"511" "natur" 681 605
"512" "wuth" 240 217
"513" "mischen" 190 185
"514" "barock" 7 7
"515" "spiel" 536 454
"516" "ernst" 1198 966
"517" "wehmüthigen" 26 26
"518" "abschiedsfestes" 1 1
"519" "präsides" 1 1
"520" "geschäft" 594 495
"521" "ordnung" 331 305
"522" "aufgeben" 195 187
"523" "thronen" 31 31
"524" "strom" 237 209
"525" "wein" 636 503
"526" "aufregung" 343 325
"527" "vorangehend" 3 3
"528" "auftritt" 102 98
"529" "unsicher" 129 124
