"" "NSdA_About" "NSdA_Alarcon" "NSdA_Anonym_Jungfrau" "NSdA_Anynom_Urtheil" "NSdA_Balzac_Blutrache" "NSdA_Balzac_Capitaen" "NSdA_Barilli" "NSdA_Bernhard" "NSdA_Beyle_San_Francisco" "NSdA_Beyle_Vanina" "NSdA_Bjoernson" "NSdA_Blicher" "NSdA_Broughton" "NSdA_Caballero_Schweigen" "NSdA_Caballero_Servil" "NSdA_Cremer" "NSdA_Dickens" "NSdA_Etlar" "NSdA_Feuillet" "NSdA_Gobineau" "NSdA_Goldschmidt" "NSdA_Hahn" "NSdA_Harte_Glueck" "NSdA_Harte_Kunde" "NSdA_Irving" "NSdA_Jokai_Gattin" "NSdA_Jokai_Unterhaltung" "NSdA_Korzenowski" "NSdA_Mascheroni" "NSdA_Merimee_Colomba" "NSdA_Merimee_Lokis" "NSdA_Moreau" "NSdA_Musset" "NSdA_Nemec" "NSdA_Nerval" "NSdA_Nodier" "NSdA_Ongaro_Montenegrinerin" "NSdA_Ongaro_Tauben" "NSdA_Ouida" "NSdA_Pissemski" "NSdA_Poe" "NSdA_Puschkin_Pique" "NSdA_Puschkin_Schuss" "NSdA_Reybaud_Advocat" "NSdA_Reybaud_Fraeulein" "NSdA_Reybaud_Theobald" "NSdA_Sand" "NSdA_Thackeray" "NSdA_Tolstoy" "NSdA_Turgenjeff_Faust" "NSdA_Turgenjeff_Liebe" "NSdA_Ulbach_Aerzte" "NSdA_Ulbach_Unschuld" "NSdA_Viale" "NSdA_Vigny" "NSdA_Wetterbergh" "NSdA_Winther"
"NSdA_About" 0 1.28309249772893 1.10511028746713 1.02821159495154 0.857905375230616 0.821558871028485 0.93690877751056 0.841110659867031 1.09734432778584 0.946149404728521 1.07782480613802 1.13127459559977 1.02260177313723 1.01569308589127 0.935106271322516 1.05976434387942 0.857206278556283 1.09548739375828 0.884861699023428 0.883744001051793 0.944231868559546 0.911962483378118 1.11955839359534 1.09222124989543 0.978943570143389 1.02156956608687 1.23013678274489 0.993594023923995 0.811235823428928 0.745095588839531 0.866518834350488 1.20404705245066 0.888060984393828 0.976227191168467 0.926324236027746 0.989192962203702 0.90439029804439 0.844582259219565 1.05167015490658 0.994568912661622 1.03089976605498 1.01131837409245 1.12489095195304 0.939279192387485 0.841330975650852 1.01372839309686 0.919092806769218 0.734356016502071 0.99881319489402 0.942475495956558 0.949186701220745 0.86431971576847 0.858974909533202 1.0510604052537 0.916484946213357 0.872837922928182 0.990107530078353
"NSdA_Alarcon" 1.28309249772893 0 1.3641539228438 1.30397985697441 1.26306387008524 1.28862312708675 1.24980441638482 1.32463905771593 1.34656944475556 1.26061308389687 1.36364211088472 1.30347976202662 1.310642739567 1.22797347227131 1.18392967970137 1.41714062138228 1.23624844963823 1.39563351967124 1.33511235404858 1.29128949551996 1.33004745210917 1.30002752276995 1.33870279265647 1.31894758609326 1.34605975283096 1.29497248801734 1.35993112091899 1.35528198808746 1.29835961536835 1.22749598192652 1.3220909035195 1.3653247348664 1.24825444492218 1.27298117456627 1.2786781935457 1.32695337082417 1.30457011434027 1.3394394859067 1.26407614767462 1.30359506668765 1.34353894071282 1.32266373862708 1.33041247587319 1.29431287478814 1.28336325842661 1.32365580031853 1.30715831013283 1.24511416151715 1.35261100252482 1.27132535419749 1.32382851805803 1.28389364132847 1.32250561425975 1.27468765012279 1.26623256487507 1.32244901520365 1.3279703326677
"NSdA_Anonym_Jungfrau" 1.10511028746713 1.3641539228438 0 1.12924427063531 0.998976835943412 1.01366985261726 1.23026181611298 1.03386256846125 1.19922273530484 1.13585088523972 1.21512453922952 1.14783653974535 1.14785018487669 1.13930593192412 1.1020843776897 1.25941476824341 1.10928253286082 1.20147165917723 1.06640541964726 1.11550336760463 1.21390823482065 0.992825036372723 1.1149917658129 1.07939025938999 0.948066544424428 1.16697294001192 1.36109378958409 1.09888414869306 1.10193762806866 0.978686626544951 1.03161697365471 1.3309560994051 1.09658493379923 1.17603489261334 1.01083931911077 1.1122861259797 1.08247514603379 1.01432817761086 1.03870633159496 1.25715454179547 1.08181860994034 1.1251836698694 1.1953481819204 1.13955794986343 1.0020026570855 1.20873396717689 1.19180920451451 0.968438393678765 1.14767937563907 1.11356616071356 1.07248016759451 1.10247608299046 1.08174805379796 1.13063866349804 1.07517109285106 1.07877338838972 1.10475532249033
"NSdA_Anynom_Urtheil" 1.02821159495154 1.30397985697441 1.12924427063531 0 1.02402876989104 0.964357023434135 1.074144622903 1.03285055063167 1.23619839068141 1.11542416057389 1.14966558128248 1.18408006266153 1.0853776772706 1.1238604316294 1.02913920649275 1.1294400771016 0.998140721181678 1.16716708455278 1.05592302828652 1.07406287820457 1.10685998882721 1.04886139147247 1.07075197746566 1.07396988410216 0.997131812893818 1.1321405054719 1.24086841515936 1.11823664779097 0.968963812435271 0.947065182018237 0.96830627360843 1.32067349127442 1.04595155373386 1.10240454697985 0.98850263914662 1.09514731428672 1.05428772587756 1.03828280920245 1.10681832261145 1.09610674215668 1.02699933050395 1.11152385515876 1.19373560725803 1.061165043179 0.979202553548677 1.16502421266839 1.08604804398819 0.882474418162348 1.11669231846046 1.07672370409068 1.06564607595398 1.04993584965969 1.04402591519807 1.1530488883437 1.01945377707365 1.08842625729262 1.1032947497749
"NSdA_Balzac_Blutrache" 0.857905375230616 1.26306387008524 0.998976835943412 1.02402876989104 0 0.737020868245174 0.997355208833741 0.733300433723394 0.956494937543137 0.842511546669474 0.981427794467936 1.02515632842831 1.0294445486085 0.913902864214322 0.86496737464169 1.10026483376266 0.803669725761841 0.997759894508726 0.759933287914841 0.858351268606232 1.04392874198411 0.689702585273746 1.01616454776618 0.880389903543729 0.795828756242584 0.954724604984331 1.21010340656425 0.829232228109085 0.816837165454217 0.620115059035921 0.860604464025087 1.18365143364582 0.811816621228086 0.973433404572393 0.90966706958028 0.93843014268939 0.869247444720617 0.743002661106303 0.887952683935251 1.07790201268776 0.967709504156337 0.886319724422978 1.081764175941 0.800236221026234 0.682897867514609 0.907681580388635 0.92374778695288 0.800961505129289 0.922660429845057 0.868295834624119 0.821462312459646 0.750165066852462 0.768772779927653 0.954619873902008 0.891814216338311 0.813787217745517 0.85013185050874
"NSdA_Balzac_Capitaen" 0.821558871028485 1.28862312708675 1.01366985261726 0.964357023434135 0.737020868245174 0 0.930757597868051 0.787589405452641 0.996169949014709 0.895372739546131 1.07913571201132 1.11326522612235 0.958172963805683 0.921734642107148 0.866856089631487 1.05108577555854 0.846832141605372 1.06078593672398 0.747338954737296 0.856549131570307 0.9534468306982 0.793202379691537 1.02037632095279 0.955964367150091 0.848049417824117 0.98573110906642 1.20377739676805 0.932717958391701 0.763647361441811 0.720362536591667 0.790166019493756 1.17902355891105 0.85963840033845 0.998851781540798 0.855630508690207 0.870169699975517 0.859218783127781 0.780754672112203 0.870523344426513 1.03575174399625 0.926958315756446 0.953356291879842 1.05994640881327 0.867634456860401 0.770041318882686 0.947529070388402 0.930988519010708 0.703778519409319 0.91587053860483 0.910600308374724 0.900076550692469 0.791627111962151 0.779774144987937 0.960900868199445 0.878130979563913 0.824636468595418 0.911536265320026
"NSdA_Barilli" 0.93690877751056 1.24980441638482 1.23026181611298 1.074144622903 0.997355208833741 0.930757597868051 0 0.978634565687723 1.20549407737727 1.04431870672983 1.11647239794064 1.22026349739235 1.05877956973456 1.10169327291667 0.933333435807143 1.11068821139158 0.91264269876845 1.15884537361334 0.942709725993188 1.01290647004827 1.0279109762688 1.03466947693171 1.26067057804545 1.13443198120966 1.14263569044928 1.10673945523251 1.25985327088581 1.0935659852643 0.879938818672655 0.850276208506939 1.01771701271445 1.26802596947319 0.920538600431725 1.01445677248856 1.056714691447 1.0531524099435 0.965169063121903 0.972528387533121 1.14083641690597 0.977490392280993 1.16453040162484 1.12189346374767 1.24193081499583 0.984546832002131 0.892109181127286 1.07778632837644 0.904895674180669 0.912079894349861 1.07975599629755 0.958607748452063 1.03411477829034 0.894441454647525 0.933226042290967 1.08173236627211 1.00526429942249 1.00049025062155 1.04330872706809
"NSdA_Bernhard" 0.841110659867031 1.32463905771593 1.03386256846125 1.03285055063167 0.733300433723394 0.787589405452641 0.978634565687723 0 1.04036297995382 0.909082486236057 0.934794585106025 1.00985047673003 0.973584241922818 0.966246841486829 0.883246418602656 1.12491914645063 0.744930416247471 0.994573275573441 0.816787002512404 0.886527787135608 0.96398795138195 0.792936198219828 1.07488920160351 0.988340579954305 0.871218905967252 0.993498202022051 1.21538158209849 0.900472832199375 0.861908846287096 0.728720966769917 0.878388586325316 1.22891332448666 0.885995153489873 0.938393258090476 0.956829856800262 0.959181165174796 0.895478870946998 0.788099796694213 0.996326674648471 1.04801584847542 1.03573212166423 0.920138738594071 1.13475216053564 0.854008873586954 0.743948813228754 0.937261415536753 0.919489505721425 0.750359161063709 0.866235101035871 0.84784383681087 0.828179083851983 0.799825235874257 0.819033423492238 1.0218211017302 0.901425167550622 0.777661175743554 0.873660812290927
"NSdA_Beyle_San_Francisco" 1.09734432778584 1.34656944475556 1.19922273530484 1.23619839068141 0.956494937543137 0.996169949014709 1.20549407737727 1.04036297995382 0 0.938944147932449 1.25914428097431 1.22504892984751 1.2311409892826 1.15390685353383 1.16353798135149 1.30078426171665 1.06494668105309 1.22268866487225 1.01518937591506 1.04315052030591 1.17380942834717 0.999442159214534 1.14483680780478 1.17220410680694 1.07141499658517 1.16115942888357 1.33378177544783 1.12951540215982 1.0636372215207 1.02185216231677 1.10622247486904 1.25618537641807 1.093338780439 1.19283810382001 1.10536338518616 1.11198312208972 1.11488083611665 1.02644571711283 1.10457547812802 1.29213820668748 1.17395663927039 1.10768012990036 1.226601740657 1.07895194809409 1.00235405177795 1.16275519388296 1.21661603715738 1.0562067570761 1.16557550246694 1.13829741860733 1.10171087465247 1.03971515482452 1.02303302740465 1.14893989778326 1.11867886129482 1.11540715491516 1.12291378025113
"NSdA_Beyle_Vanina" 0.946149404728521 1.26061308389687 1.13585088523972 1.11542416057389 0.842511546669474 0.895372739546131 1.04431870672983 0.909082486236057 0.938944147932449 0 1.1372409355593 1.15254944556176 1.10721338637408 1.03403729390582 0.984138115859435 1.20306650786616 0.911171775973078 1.15502653384375 0.902225061791395 0.926553711897876 1.0744094522971 0.875736861124361 1.15645407184674 1.0614090264953 0.998651232067211 1.04596317385105 1.21841562030424 1.00194819049886 0.943463831030943 0.839817694737462 0.997268179940913 1.2381892852757 0.978007063486711 1.0695492047833 1.00460267559672 1.01924332341716 1.01121041417853 0.879822556171919 1.02162182503191 1.14975404545766 1.10862651898424 0.971105563888656 1.14222097328459 0.936203281836077 0.863475304703132 0.948676398818522 1.05134667272862 0.908061733644575 1.06288186582565 1.01393036576821 0.945912206811234 0.866118313128377 0.897853159344256 1.05587729184659 1.00728595811098 0.983945829110554 1.02434420528184
